@id	name	brand	addr:district	addr:street	addr:city	@lat	@lon
459042582	Mercado Las Flores					-12.0041111	-77.0145356
459042592	Mercado 15 de Enero					-12.0097009	-77.0166270
459043313	Mercado El Carmen					-12.0176715	-77.0101835
459046843	Mercado Nº 2					-12.0052146	-76.9976181
459051884	Mercado San Hilarión					-11.9997373	-77.0100597
459051886						-11.9994204	-77.0022500
459254546						-12.1117757	-77.0242965
459479486	Centro Comercial Plaza Josfel			Avenida Nicolás de Ayllón	Ate	-12.0428272	-76.9372985
459595827	Mercado de Barranco			Jirón Tejada	Barranco	-12.1420508	-77.0156768
460117535	Plaza Vea	Plaza Vea		Avenida José Carlos Mariátegui		-12.0336444	-76.9978950
460119414						-12.0388048	-76.9927081
460120641	La Melchorita			Jirón Coata	Lima	-12.0516658	-77.0121975
460371907	Mercado Cuaves					-12.2070119	-76.9366681
461269855	Mercado moderno nº1					-12.0724593	-77.0170452
461600109						-12.0743689	-77.0037064
461604137						-12.0692659	-77.0024232
462239066	Mercado Jorge Chávez			Avenida 28 de Julio	La Victoria	-12.0610990	-77.0077371
462609028	Mercado Las Conchitas			Paseo Atahualpa		-12.2023964	-76.9258712
463340443	Mercado Ilo			Jirón Ilo	Cercado de Lima	-12.0521723	-77.0404750
463344757						-12.0540058	-77.0334670
463345159	Galería Importadores Señor de Luren			Avenida Abancay	Cercado de Lima	-12.0570808	-77.0296781
463345161	El Mundo de las Sandalias			Jirón Ayacucho	Cercado de Lima	-12.0568164	-77.0289145
465060104	Proveedores Lindios			Jirón Pastaza	Breña	-12.0646560	-77.0591551
465060105	Nuevo Milenio					-12.0643458	-77.0594227
465071801	Mercado Centro Cívico			Avenida José Granda		-12.0283217	-77.0720124
465072658	Mercado Belén			Avenida Lima		-12.0294196	-77.0719141
465561832	Plaza Vea	Plaza Vea		Avenida Lecaros		-11.8638348	-77.0729264
465799389						-12.0900168	-77.0346683
465911304	Mass Alamos					-12.2095122	-76.9425760
466758570	Mercado Señor de los Milagros					-12.0078267	-77.0140068
466764473	Mercado Vara de Oro					-12.0253108	-76.9986907
467541154	Real Plaza Vitarte APROMEC			Avenida Central		-12.0264653	-76.9223454
467541155	Centro Comercial Plaza Vitarte			Avenida Nicolás de Ayllón		-12.0258214	-76.9211968
468556921	Mercado Huáscar					-12.0434026	-76.9840783
468921336	Mercado Monumental					-11.8663648	-77.0750654
468922813						-11.8640056	-77.0768733
469251667	Mercado Ventura Rossi - A			Jirón Antares		-12.0275997	-77.0377113
469796837						-12.0295854	-76.9470369
469796849	Mercado Tierra Prometida					-12.0339854	-76.9460598
469899909	Walmart Supercenter	Walmart		Allentown Road	Lima	40.7526340	-84.1523377
470107463	Viva					-12.0983324	-76.9953007
470114974	María de los Ángeles					-11.9461035	-77.0877731
470114975	San Diego					-11.9464745	-77.0873385
470114976	Señor de los Milagros					-11.9457835	-77.0872609
471288523	Micromercado Santa Rosa					-12.0426912	-76.9722885
473474919	Mercado modelo de Barranca				Barranca	-10.7497039	-77.7631320
473474921	Megaplaza			Jirón Zavala	Barranca	-10.7513471	-77.7615538
473476214	Centro Comercial Barranca			Jirón Arequipa	Barranca	-10.7508715	-77.7624182
473481227	Mercado Vírgen del Carmen					-13.0564279	-76.3562517
474401430						-11.9352491	-77.0454446
474401479	Mercado El Carmen			Avenida Pedro de la Gasca		-11.9400530	-77.0429412
474404848	Mercado Flor de Octubre			Julio César Tello		-11.9411190	-77.0456363
474404857						-11.9476712	-77.0491412
474927316	Cenco La Molina					-12.0918835	-76.9515401
476168489	Santa Teresita					-11.9639309	-77.0581527
476168490						-11.9639891	-77.0556331
477146842	MegaPlaza Express Villa el Salvador			Avenida Lima		-12.2310691	-76.9107982
478973604	Galeria Comercial Nueva Fortaleza			Avenida Nicolás Ayllón	Cercado de Lima	-12.0548470	-77.0125352
479385959	Mercado Arenas de Villa			Avenida Jorge Chávez	Villa El Salvador	-12.2180258	-76.9500973
480774098	Mercado San Martín			Jirón Miguel Grau		-12.2286474	-76.8606433
480876287	Mercado Virgen de Chapi			Avenida 15 de Julio		-12.0191423	-76.8244131
482347611						-11.9270472	-77.0447702
482347637	Mercado Chacra Cerro			Avenida Túpac Amaru		-11.9366702	-77.0493510
482972999	Megacentro 3000					-11.9330450	-76.6921253
483490600	Mercado 1ro de Mayo - Huascata				Chaclacayo	-11.9934764	-76.8197082
483500666	Mercado Ñaña			Calle Atahualpa	Chaclacayo	-11.9862206	-76.8195007
483500698	Mercado Monitor Huascar			Avenida Union		-11.9863840	-76.8130510
483787312	Mercado Yuli			Carretera Central	Ate	-12.0188504	-76.8961251
483836764	Cachina del 12			Avenida Canto Grande	Canto Grande	-11.9644540	-77.0030041
484095174	Plaza Vea	Plaza Vea		Avenida Lima Sur	Chosica	-11.9401841	-76.6996612
484095178						-11.9400019	-76.6992212
484095182	Centro Comercial Virgen de Lourdes			Avenida Lima Sur		-11.9392940	-76.6990425
484198468	Mercado José Carlos Mariategui					-12.2296244	-76.9238788
484584485	ASPROFECH					-11.9403031	-76.6959803
484584486	Centro Comercial La Alameda					-11.9403444	-76.6968801
484879162	Mercado Natural Mayorista					-12.0469985	-77.0375205
485749366	Mercado Modelo Villa Hermosa					-12.1028685	-76.8778077
485749407	Mercado Nuevo Progreso				Manchay	-12.1192473	-76.8712873
485752974	Mercado Virgen del Carmen			Avenida Manchay	Manchay	-12.1134392	-76.8706193
485757448	Mercado Divino Corazón de Jesús					-12.1002206	-76.8742880
485901482	Mercado Virgen del Carmen				Manchay	-12.0888248	-76.8811690
485901533	Mercado 24 de Enero-Manchay			Avenida Víctor Malasquez	Manchay	-12.0919272	-76.8818543
486245879	Mercado José María Arguedas				San Juan de Miraflores	-12.1321568	-76.9551486
486245881	Mercado Santa Rosa					-12.1296778	-76.9538941
487183429	Mercado Municipal de Chaclacayo			Carretera Central	Chaclacayo	-11.9760734	-76.7729074
488590619	Mercado Primavera			Avenida José Carlos Mariátegui	Villa el Salvador	-12.2185145	-76.9288310
493767069	Asociación Villa 2000			Avenida César Vallejo	Villa El Salvador	-12.2120004	-76.9325931
496075931	C.C. Megaplaza Cañete					-13.0755676	-76.3730593
496317063	Mercado El Trebol			Jirón Alfonso Ugarte	Santiago de Surco	-12.1475793	-77.0147571
496317065	Mercado Polvos Celestes			Avenida Jorge Chávez	Santiago de Surco	-12.1461669	-77.0131731
497792597	Mercado Central de San Bartolo					-12.3891552	-76.7780834
497967374	Mercado Señor de Los Milagros					-12.1979216	-77.0274023
498101019	Mercado Miguel Ángel			Avenida Miguel Ángel		-12.0089768	-77.0543008
498110490	Mercado Naranjal					-11.9856548	-77.0616390
499202083				Avenida Nicolás de Pierola		-12.0577245	-77.0247916
500543601	Mercado Las Flores de Breña			Jirón Restauración	Breña	-12.0648731	-77.0475146
501092563	RepShop					-12.0107534	-77.0535269
501214357	"Mercado ""El Ermitaño"""			Los Pinos	Independencia	-11.9970417	-77.0529413
502725490	Mini mercado Amazonas			Avenida La Unión	Villa María del Triunfo	-12.1529312	-76.9074971
502725493	Minimarket Malla			Avenida La Unión		-12.1529701	-76.9073990
502725499	Mercado San Judas Tadeo					-12.1572942	-76.8880425
504650812	Galaxy Plaza			Avenida Defensores del Morro	Chorrillos	-12.1768106	-77.0158282
509518215	Centro Comercial Villa María			Avenida Villa María	Villa María del Triunfo	-12.1636349	-76.9472123
509518216	Centro Comercial La Gran Villa			Avenida El Triunfo	Villa María del Triunfo	-12.1640042	-76.9459121
511851527	Farma Torres Boticas			Jirón José Galvez		-12.1458730	-77.0048823
511851548	Botica Biotec			Jirón Almirante Miguel Grau		-12.1446124	-77.0054057
511851687	Listo!			Avenida Caminos del Inca		-12.1908671	-77.0061181
512082502	Bodeca Matteus					-12.1862635	-77.0209440
512102931				Avenida Marchand	Mala	-12.6655843	-76.6415451
512102935	Relma - Mercado Mayorista			Avenida Marchand		-12.6587858	-76.6376819
512117696	Mercado Cooperativa SM Señor de la Ascención de Cachoy			Avenida Marchand	Mala	-12.6563875	-76.6367930
512141531	Bodega Maritita			Avenida Gaston Garcia Rada		-12.3295619	-76.8249703
512141721	Multimarket Steven & Pariz			Avenida Principal		-12.1953906	-77.0222022
512144594	Menos Menos			Calle Salaverry		-12.3313018	-76.8249935
512156974	Mercado Santa Anita			Avenida Santa Anita	Chorrillos	-12.1905158	-77.0156302
512157312	Bodega Santa Isabel			Guanay Sur		-12.3639629	-76.7957399
512321392	Kiosco Candy			Carretera Panamericana Sur		-12.5076480	-76.7378954
512329334	Market Kio			Antigua Panamericana Sur		-12.3503232	-76.8100634
512331024	Punta de Oro			Antigua Panamericana Sur		-12.3587571	-76.7995321
512333094	Mariela			Antigua Panamericana Sur		-12.3643062	-76.7945713
512333097	Bodega la Merced			Antigua Panamericana Sur		-12.3644577	-76.7937382
512357593	Bodega Bar a Lucina			Avenida Miramar		-12.5144606	-76.7385210
512378938	Repshop			Panamericana Sur		-12.6961892	-76.6441760
512378942	Super					-12.7118571	-76.6314253
512389522	Bodega Brigitte					-12.7334763	-76.6237735
512389524	Bodega Mayra					-12.7343598	-76.6254995
512389529	Bodega Natividad					-12.7284486	-76.6195808
512389531	Bodega Diana					-12.7286860	-76.6197399
512394359	Botica Cristo es el Camino			Camino Real		-12.1318937	-76.9547324
512394540	Bodega M & N			Acceso a Mala		-12.6700479	-76.6304073
512403754	Claro					-12.6579512	-76.6328816
512404567	Claro			Avenida Antigua Panamericana Sur		-12.6568089	-76.6356166
512405696	Claro			Acceso a Mala		-12.6554598	-76.6365536
512413267	Plaza Lima Sur			Avenida San Juan		-12.1469766	-76.9677689
512413275	Galeria Comercial Nueva Generación			Avenida Jose Torres Paz		-12.1491492	-76.9708461
512413289	Pyme Plaza			Avenida Jose Torres Paz		-12.1531681	-76.9719893
512599052	Bodega Leiya					-12.6584358	-76.6324153
512637300	Bodega Maria Rosa					-13.0239106	-76.4759933
512637301	Bodega Josesito			Calle Los Claveles		-13.0229527	-76.4763239
512645646	Bodega el Español			Los Violetas		-13.0217817	-76.4774363
512645648	Bodega Melchorita			Calle Alfonso Ugarte		-13.0231001	-76.4791972
512645656	Bodega Manuel			Jirón Comercio		-13.0268622	-76.4805905
512684704	Market O			Avenida Panamericana Sur		-12.1308879	-76.9775636
513137787	Mercado La Encalada					-12.0021730	-76.9234395
513177362	Mercado Metro					-11.9845965	-76.9451385
513969154	C-frut			Victor Andres Belaunde Terry		-12.1957403	-76.9769445
513976156	Mercado Virgen Natividad					-11.9801283	-76.9414728
513976158	Mercado Julio C. Tello					-11.9822501	-76.9469439
513976456	Jugos Majuza			Avenida Mateo Pumacahua		-12.1930395	-76.9694564
513983868						-11.9811850	-76.9139541
514292160	Mercado Comerciantes de Villa			Jirón Tolomeo	Chorrillos	-12.1852058	-76.9982218
514292172	Mercado Buenos Aires de Villa					-12.1863770	-76.9998692
514292173	Mercado Los Angeles de La Campiña			Avenida Guardia Peruana	Chorrillos	-12.1833991	-76.9978679
514292174	Mercado Super Plaza			Avenida Guardia Peruana	Chorrillos	-12.1832901	-76.9983532
514308063	D'Anafria			Calle 3	Chorrillos	-12.1973969	-76.9776640
516721867	Mercado Mayorista de Frutas El Huarangal					-11.5097166	-77.2090157
516927969	Mercado Javier Prado de Ceres					-12.0269433	-76.9287158
517112245	Las Brisas					-12.0903310	-77.0721123
517507797	Mercadillo de San Vicente					-13.0746996	-76.3835555
518049961	Bellavista Fast Market			Asociación Patria Nueva		-11.9703334	-77.0819641
518136385	Bodega Luz				Comas	-11.8858285	-77.0660545
518382941	Mercado Señor de los Milagros			Avenida Tantamayo		-11.9594254	-77.0964286
518384478	Guadalupe			Blondell		-11.9670208	-77.0704411
518440884	Vega			Pacasmayo		-11.9684178	-77.0958628
518443524	Villa Sol			Avenida Central		-11.9589232	-77.0734149
518443526	El Porvenir			Avenida Central		-11.9591582	-77.0742278
518606765	Bodega Betsy			Calle Salaverry		-11.5548108	-77.2679756
518623179	Mini Market Dayana			Calle 22		-11.9564368	-77.0838007
518628776	Bodega El Chino			Avenida Chancay Quepepampa		-11.5270360	-77.2485080
518669887	Bodega Bosali			Saenz Peña		-11.5003782	-77.2120352
518970928				Calle San Roman		-11.7479996	-77.1510498
518970933	Sebastian			Calle 8	Ancón	-11.7739330	-77.1602747
519368106	Mini Market Cherry			Avenida Central		-11.9551346	-77.0842301
519429976	Mercado Virgen de Fátima			Avenida Naranjal		-11.9766199	-77.0845815
519443816	Tottus	Tottus		Avenida Chancay		-11.5025045	-77.2258830
519705708	Mercado Aviación			Avenida Aviación		-10.7490241	-77.7531458
519734585	Mercado Los Sauces			Santa Ana	Ate	-12.0687899	-76.9839019
520160421	Mercado Mega Sur			Avenida José Carlos Mariátegui	Villa El Salvador	-12.2292711	-76.9456430
520345766				Avenida Grau		-11.4892739	-77.2065833
520407667	AVA			Panamericana Norte		-11.5377586	-77.2824187
520640935	Bodega El Chino			Avenida Central		-10.6735704	-77.8156416
521616911	Bodega Bigote			Calle 2	Ancón	-11.7634422	-77.1675987
521654345	Huacho Market			Avenida Tupac Amaru		-11.1071371	-77.6045807
521654361	Mercado Modelo y Central			Avenida 28 de Julio		-11.1068013	-77.6055341
521684193	A&S					-11.7609479	-77.1678416
523406269	Mercado Los Pazos			Calle Juan Pazos	Barranco	-12.1500854	-77.0166306
523877456				Calle Domingo Coloma		-11.1064616	-77.6058793
523877457						-11.1059356	-77.6084399
523893850	Mercado San Sebastián			Calle Los Asteroides	Chorrillos	-12.1692009	-76.9962344
523897952	Mercado Vírgen de la Familia			Calle Ganimedes	Santiago de Surco	-12.1653963	-76.9963977
523902677	Mercado El Pino			Coronel Lorenzo Iglesias Pino	Santiago de Surco	-12.1622960	-76.9912812
524127294	Tottus			Jirón Moore		-11.1083871	-77.6044512
526297979	Honduras Center			Asuncion		-11.9521316	-77.0537010
529189296	Nuevo Mercado Caquetá				Lima	-12.0397785	-77.0457409
532844599	Mercado Los Angeles					-12.0347922	-76.9325186
539160783	Mercado María Parado de Bellido					-11.9864996	-77.0166150
543572955	Bodega Uno					-12.0807765	-77.0708284
543572956	Bodega II					-12.0808214	-77.0708609
543573189	Listo			Avenida José Pardo	Miraflores	-12.1188725	-77.0355878
544414755	Wallys					40.7690596	-84.1286020
548919094	Vírgen de Chapi					-11.9957102	-77.0106864
548919416						-12.1265319	-77.0006265
549011460	Mercado Virgen del Carmen			Calle Las Acacias	Puente Piedra	-11.9314689	-77.0966440
549026497	Mercado N° 1 de La Ensenada			Avenida Las Acacias	Puente Piedra	-11.9341370	-77.0962758
549612180	Mercado Manuel Gonzales Prada			Avenida Aviación	Santiago de Surco	-12.1209707	-76.9986014
550166687	Mercado 5 de Noviembre			Avenida Fernando Wiese	San Juan de Lurigancho	-11.9624139	-76.9898508
550499544						-12.1531356	-76.9723588
550525040	Mercado Panamericana Norte					-11.9890579	-77.0680014
551272245	Mercado Amazonas			Avenida Los Héroes	San Juan de Miraflores	-12.1514020	-76.9794935
551941953	Mercado Collanac			Avenida Víctor Malasquez	Manchay	-12.1237831	-76.8735791
551944024	Mass			Antigua Panamericana Sur	Lurín	-12.2603207	-76.8840369
552398434	Mercado El Nazareno				San Juan de Miraflores	-12.1367676	-76.9574783
552664878	Mercado Carmen de Chacarilla de Otero					-12.0198922	-77.0056416
554359447	Mercado de Huandoy					-11.9495231	-77.0810590
554928908	Tottus	Tottus		Avenida San Hilaron Este	San Juan de Lurigancho	-11.9931742	-77.0093162
554932607	Mercado Mariano Melgar					-11.9955016	-77.0156328
554935823	Mercado San Gabriel			Jirón Piedra Luna	San Juan de Lurigancho	-11.9905043	-77.0028855
554972980	Canto Grande					-11.9812561	-77.0062928
556886404	Mercado Modelo Municipal				San Mateo de Huanchor	-11.7594094	-76.2994389
559773354						-12.0374122	-77.0551612
559792969						-12.0641403	-77.0539965
560086472	Mercado San Antonio					-12.0092133	-76.9058049
560720342	Lima					-1.3678446	-48.2438631
560844866						-12.0531903	-76.9640956
561049817	Tambo+	Tambo+				-12.1450793	-77.0041059
562058024	Plaza Veita			Pasaje h	Chaclacayo	-11.9855089	-76.8106491
562790865						-12.0548683	-76.9640881
562790936	Tambo+	Tambo+				-12.0435984	-76.9701947
562854926	Mercado de Abastos de Huaral					-11.4940588	-77.2054688
563079244	Falabella	Falabella				-12.0569660	-76.9713463
563079245	Ripley	Ripley				-12.0565457	-76.9702976
563079251	Tottus	Tottus				-12.0567731	-76.9708533
563085933						-12.0582820	-76.9715319
563446523	Aduanas					-12.0574027	-76.9670126
563446561						-12.0631981	-76.9634731
563449279						-12.0607283	-76.9640675
563954305						-12.0424801	-76.9873588
564126002						-12.0379847	-77.0491198
564132553	Mercado Los Chasquis					-11.9913456	-77.0965128
564132556	Sarita Colonia			Avenida Carlos Alberto Izaguirre		-11.9877257	-77.1120861
564149104						-11.8633836	-77.0857438
565493831	Tottus	Tottus				-12.1475314	-76.9807689
565928091	Mercado Señor de La Justicia			Jirón Cuzco	Barrios Altos	-12.0542077	-77.0191448
566231184	Super Mercado Valle Sharon			Calle Los Eucaliptos	San Juan de Miraflores	-12.1702630	-76.9663112
568396464	Mercado Virgen del Morro			Avenida Carlos Alcorta	Chorrillos	-12.1677699	-77.0218738
572462512						-12.2415240	-76.9471138
572714181	Mini Mercado			Avenida Santa Ana	Santa Anita	-12.0419007	-76.9545844
572714182	Mercado La Moderna			Avenida Santa Ana	Santa Anita	-12.0418008	-76.9543601
572793508	Mercado San Martín de Porres					-12.0308037	-77.0129315
572938528	Mercado San José			Jirón América	San Juan de Lurigancho	-12.0351558	-77.0135486
573700066	Megaplaza Huaral					-11.5023929	-77.2254119
576448558	La Ramadita			General O'Donovan	Lima	-11.9611245	-76.9829323
576450354	Galeria San Andrés			General O'Donovan	Lima	-11.9609769	-76.9828231
577880439	Mercado El Triunfo			Andres Avelino Caceres	Ate	-12.0621050	-76.9966103
581051807	Mercado 18 de Enero			Los Herrerillos	Santiago de Surco	-12.1649108	-76.9841718
582266642	Ebony			Jirón Frederic Remington	San Borja	-12.0983768	-77.0108298
584178252	Mercado Ciudad de Dios			Avenida San Juan	San Juan de Miraflores	-12.1527406	-76.9709383
584227229						-12.1548731	-76.9821130
584835850	Minimarket San Pedro de Campoy					-12.0105008	-76.9621522
584835851	Mercado Los Próceres de Campoy					-12.0141811	-76.9639619
584835853	Mercado Sol Naciente de Campoy					-12.0195508	-76.9621732
584835854	Mercado Señor de los Milagros					-12.0193736	-76.9618454
584835857	Centro Comercial San Miguel					-12.0190325	-76.9611156
584835859	Kaypi					-12.0201894	-76.9544810
584835862	Mercado Túpac Amaru					-12.0218953	-76.9676691
584835864	Mercado Niños de Jesús					-12.0244177	-76.9775607
584838694	Mercado 19 de Enero					-12.0171927	-76.9844692
584838696	Centro Comercial Nuevo Milenio					-12.0240655	-76.9859433
584943911	Mercado Las Palmera			H	Chorrillos	-12.2023404	-77.0208718
585023887	Mercado Unión Santa Rosa					-12.0104432	-77.0126614
585023888	Centro Comercial San Benito					-12.0097985	-77.0120707
585023889	Mercado El Cóndor					-12.0241062	-77.0042226
585023890	Mercado San Juan de Lurigancho					-12.0240489	-77.0027708
585023891	Minimercado Nueva Esperanza					-12.0271138	-77.0116912
585023892	Mercado Modelo de Caja de Agua			Avenida Lima	San Juan de Lurigancho	-12.0262120	-77.0146974
585046043	Mercado Las Camelias			Avenida Del Parque		-11.9787297	-77.0026090
585046046	Mercado Niño de Belén					-11.9891042	-77.0075116
585046048	Mercado San Ignacio					-11.9920802	-77.0143546
585046050	Mercado 2 de Mayo					-12.0001165	-77.0162684
585046052	Mercado Canto Chico					-12.0039573	-77.0175732
585048060	Mercado San Martín de Porres					-11.9798904	-76.9833610
585049927	Mercado San Fernando					-11.9764381	-77.0191927
585074795	Mercado Canto Rey					-11.9770678	-76.9980703
585074796	Mercado Los Molles			Avenida Santa Rosa de Lima		-11.9744052	-76.9919293
585074797	Minimercado Santa Rosita de Lima					-11.9772167	-76.9914969
585074798	Mercado Señor de los Milagros					-11.9777913	-76.9872140
585233643	Mercado Alto Monte de Israel					-11.9662168	-76.9837667
585233644	Mercado 4 de Agosto					-11.9677390	-76.9851367
585233645	Mercado Huancaray					-11.9643210	-76.9891145
585233646	Mercado Bayovar					-11.9523850	-76.9909376
585233647	Mercado Integral Guadalupe					-11.9514331	-77.0055093
585233648	Mercado José Carlos Mariátegui					-11.9600964	-77.0010998
585233649	Mercado Micaela Bastidas					-11.9623183	-77.0057193
585233650	Mercado Nº 2 José Carlos Mariátegui					-11.9680811	-77.0106847
585233651	Mercado Líder					-11.9698876	-77.0058902
585233652	Mercado Municipal N°1 Canto Grande					-11.9722827	-77.0052382
585233653	Mercado Señor de los Milagros					-11.9746204	-77.0123973
585261906	Mercado 27 de Octubre					-11.9508341	-76.9866895
585261907	Mercado Modelo Constructores					-11.9517934	-76.9783870
585261908	Asociación de Comerciantes Israelitas del Perú					-11.9453676	-76.9787309
585261909	Mercado Señor de los Milagros					-11.9433332	-76.9815277
585261910	Mercado Cruz de Motupe					-11.9420492	-76.9741145
585261911	Mercado Señor de los Milagros					-11.9389390	-76.9670592
585261912	Mercado Sagrado Corazón de Jesús					-11.9361876	-76.9716207
585261913	Mercado 11 de Enero					-11.9383551	-76.9783697
585261914	Mercado Cáceres					-11.9447023	-76.9834704
585261915	Mercado La Feria					-11.9437564	-76.9867761
585261916	Mercado 10 de Octubre					-11.9443350	-76.9893920
585261917	Mercado José Carlos Mariátegui					-11.9393143	-76.9892790
585261918	Mercado Su Santidad Juan Pablo II					-11.9420457	-76.9968478
585261919	Minimarket La Amistad					-11.9417195	-77.0006110
585261921	Mercado El Trébol					-11.9301735	-76.9907813
585261922	Mercado Central del Valle			Tupac Amaru		-11.8990616	-76.9625319
585261923	Mercado Jicamarca Anexo 22			Avenida Inca Túpac Yupanqui		-11.9256512	-76.9597985
585262468	Mercado Santa Rosa					-11.9557039	-76.9810356
585676498	Tambo					-12.0939973	-77.0590456
585676714	Justo					-12.0939222	-77.0582508
593109890	Mercado El Establo					-11.9047885	-77.0303573
593198041						-11.9049561	-77.0316086
593206880	Mercado San Pedro					-11.8996628	-77.0369776
593206881						-11.9022274	-77.0389929
595587026	Tambo+	Tambo+				-12.0537531	-76.9646776
596179298	Mercado Modelo Tungasuca					-11.8928996	-77.0438838
596215463	Mercado Virgen de La Reconciliacion			Avenida Huarochirí	Ate	-12.0592301	-76.9426849
599943812	Centro Comercial Megaplaza Express Villa			Avenida Alameda Sur	Chorrillos	-12.1967087	-77.0117244
599943813	Plaza Vea Alameda Sur			Avenida Alameda Sur	Chorrillos	-12.1966223	-77.0119884
601144368	Metro					-12.0817207	-77.0356829
601147306						-12.0824265	-77.0355429
601813027	Mercado Modelo Villas de Ancón		Ancón	Calle Los Triunfadores		-11.7363432	-77.1441078
604739076	Mercado Primero de Mayo					-12.0086789	-77.0358215
604826272						-12.1138652	-76.9727542
605396418	Virgen de La Puerta					-11.9688868	-77.0968242
605420579	Brisas					-11.9759453	-77.1091962
605420580	Pacasmayo					-11.9757668	-77.1057436
606850953	Horizonte II			Avenida Pacasmayo		-11.9730891	-77.1021544
607809191	Centro Comercial La 53			Avenida Alfredo Benavides	Santiago de Surco	-12.1304022	-76.9813745
607809916	Galerías Comerciales El Parque			Calle Antana	Santiago de Surco	-12.1277082	-76.9996755
607812696	Mercado Modelo Villa San Luis			Avenida Defensores de Lima	San Juan de Miraflores	-12.1403951	-76.9747092
607813295	Mercado San Pedro y San Pablo de Villa San Luis			Francisco Bolognesi	San Juan de Miraflores	-12.1415204	-76.9727324
608082065	Bodega Huaytalla					-11.9852580	-76.8069151
608117243	Mini Mart					-12.0870733	-76.9524678
608799082	Market Vasquez					-11.9855381	-76.8112359
608799084	Market Arias					-11.9855622	-76.8112962
608799085	La Esquina De Mr. Pelayo					-11.9864963	-76.8087813
612030089	Mercado - Gloria					-12.0117567	-76.8524891
612032290						-12.0095769	-76.8521210
612133933	Mercado Los Cedros			Avenida Alameda Sur	Chorrillos	-12.1975049	-77.0107247
612804055	Vía Mix Chorrillos			Avenida Guardia Civil Sur	Chorrillos	-12.1840486	-77.0006111
612815091	Centro Comercial Plaza Center Lurín			Antigua Panamericana Sur	Lurín	-12.2744195	-76.8738790
612821705	Galería Bambú			Antigua Panamericana Sur	Lurín	-12.2744558	-76.8724623
615414022	Centro Comercial Plaza Hogar Design Center			Avenida Angamos Este	Surquillo	-12.1114446	-77.0145925
617077710	245			Jirón Chira		-12.0370307	-77.0303655
617902202	Mercado 6 de abril			Avenida Los Olivos	La Molina	-12.0960380	-76.9410168
619530942	Megaplaza - Huaral					-11.5024346	-77.2255911
620203234	Mercado Señor de Los Milagros San Genaro II				Chorrillos	-12.1923898	-77.0238905
620396148	Mercado Central San Pedro			Avenida Cordillera Central	Chorrillos	-12.1975253	-76.9927359
620680803						-12.0458020	-76.9299951
620933424	Mercado Megacentro Caquetá			Avenida 10 de Junio	San Martín de Porres	-12.0336263	-77.0486540
620987840	El Trebol					-12.0055510	-77.0627075
620989244	Asociación Centro Ferial Caquetá			Jirón Martir Olaya		-12.0342172	-77.0465136
621019662	Mercado Mártir Olaya			Jirón Martir Olaya	San Martín de Porres	-12.0338710	-77.0491412
621036157	Centro Comercial Gran Caquetá Plaza			Avenida 10 de Junio	San Martín de Porres	-12.0306721	-77.0504644
621391896	Minimarket La Alborada					-11.9115099	-77.0462678
621648037	Mercado Ingeniería ASPROPA			Avenida Luna Pizarro		-12.0253107	-77.0605178
621764673	Mercado Las Mercedes			Jirón Sao Paulo		-12.0320084	-77.0577751
621788637	Centro Comercial Plaza 2 de Mayo			Pasaje Coronel Enrique Montes	Cercado de Lima	-12.0455295	-77.0421886
622497745	Mercado Sol de San Fernando			Avenida La Unión	Pachacámac	-12.1494511	-76.8726480
622544541	Campo Ferial Turístico y Ecológico de Ceneguilla			Avenida San Martin	Cieneguilla	-12.1167982	-76.8148657
622546735	Mercado Jhiré				Cieneguilla	-12.1121368	-76.8196931
622546738	Mercado Jhon Lyons					-12.1121543	-76.8200861
622546743	Minimercado Carmen				Cieneguilla	-12.1120854	-76.8195645
623949369	Mercado de Productores Número 5					-12.0528715	-77.0541904
623949370	Mercado de Productores Número 5					-12.0531020	-77.0537575
628139566				Avenida La Universidad	La Molina	-12.0771324	-76.9535578
628151964						-12.0765818	-77.0945110
629623346	Centro Comercial Plaza Sur			Antigua Panamericana Sur	Lurín	-12.2765810	-76.8709185
629623348	Mercado Vírgen de La Candelaria			Antigua Panamericana Sur	Lurín	-12.2767298	-76.8707003
629623349	Mercado San Pedro			Antigua Panamericana Sur	Lurín	-12.2770371	-76.8706662
632334535	bodega Vero					-12.1273369	-77.0335408
632669928	Mercado Villa Libertad					-12.0956061	-76.9640210
633549260						-11.8791726	-77.0681979
635051457	Centro Comercial Qhatu Plaza			La Estrella		-12.0180454	-76.8836664
635855925	Mercado La Marina			Avenida La Marina	Pueblo Libre	-12.0841457	-77.0644530
636416089	Mercado Chancay			Avenida 28 de Julio	Chancay	-11.5661176	-77.2703989
638033009						-11.9454101	-76.9913367
638792994	Bodega Milagritos			Panamericana Norte	Ancon	-11.7472032	-77.1430268
638792999	Mercado 21 de Julio		Ancón	Avenida 11 de Enero		-11.7383782	-77.1425801
638793000	Mercado La Variante de Ancón				Ancón	-11.7359884	-77.1389334
639823048	Mercado Sol de Naranjal					-11.9732647	-77.0899170
645049118	Oxxo	Oxxo				-12.0872512	-77.0278124
649815783	Mercado Villa Santa Cruz					-11.9049313	-77.0455065
650260678						-11.8825249	-77.0141252
650328248						-11.8831385	-77.0225148
650328252						-11.8832505	-77.0223317
650328254						-11.8831881	-77.0224246
650766169						-11.8851981	-77.0131788
651216745						-11.8843224	-77.0142309
651216758						-11.8845710	-77.0142006
