precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa
2706880.0,787800.0,2000.0,393.0,,2.0,8.0,10.0,,2025-08-08,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclocin-venta-de-oficina-prime-con-importante-flujo-de-renta-147239824.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=124&n_pos=29,"lima central tower- venta 39390m2 activo inmobiliario con renta de $8344 mensual, santiago de surco"
835000.0,250000.0,,271.0,5.0,2.0,,0.0,27.0,2026-02-25,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-magdalena-149086139.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=124&n_pos=30,"jiron junin al 200, lima"
2173500.0,630000.0,,1108.0,,,10.0,0.0,,2026-02-25,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-tambo-viejo-149086309.html?n_src=Listado&n_pg=125&n_pos=1,"mz h lt 3 centro poblado tambo viejo, lima"
637302.0,190671.0,300.0,63.0,2.0,2.0,1.0,1.0,,2026-02-25,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-depa-nuevo-en-magdalena-149086321.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=125&n_pos=2,"jr faustino sanchez carrion, lima"
265000.0,77000.0,,69.0,3.0,2.0,1.0,12.0,15.0,2026-04-25,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-comas-149652587.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=125&n_pos=3,"av micaela bastidas, lima"
1450800.0,390000.0,350.0,300.0,3.0,3.0,2.0,0.0,,,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-penthouse-duplex-03-dorm-terraza-magdalena-limite-144660736.html?n_src=Listado&n_pills=Seguridad&n_pg=125&n_pos=4,"tomas ramsey xxx, lima"
663000.0,195000.0,,120.0,,1.0,,0.0,23.0,2025-11-07,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-en-salamanca-ate-120-m-sup2-148125020.html?n_src=Listado&n_pg=125&n_pos=5,"av los quechuas cdra 12 salamnca ate, lima"
11840000.0,3200000.0,,2000.0,,4.0,,48.0,,,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-local-comercial-av-venezuela-145082226.html?n_src=Listado&n_pg=125&n_pos=6,"av republica de venezuela 2415, lima"
1530000.0,450000.0,350.0,152.0,3.0,2.0,2.0,14.0,,2026-03-13,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-magdalena-149260488.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=125&n_pos=7,"avenida parque gonzales prada al 200, lima"
1656230.0,435850.0,,150.0,,3.0,2.0,0.0,,2025-05-20,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclocin-oficina-en-venta-estreno-en-moderno-edificio-146493113.html?n_src=Listado&n_pills=Gimnasio&n_pg=125&n_pos=8,"av juan de aliaga, lima"
472500.0,135000.0,1163.0,1162.0,,,,0.0,,2025-08-21,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecltein--venta-de-lote-en-condominio-la-quebrada-147370793.html?n_src=Listado&n_pills=Gimnasio&n_pg=125&n_pos=9,"condominio la quebrada, lima"
1.0,,,2200.0,,14.0,,5.0,,2026-04-30,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-alta-exposicion-de-marca-zona-de-alto-transito-149716996.html?n_src=Listado&n_pg=125&n_pos=10,"av abancay, lima cercado"
537050.0,,280.0,74.0,3.0,2.0,1.0,0.0,,2025-10-10,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-03-dorm.-con-balcon-en-santa-beatriz-147857152.html?n_src=Listado&n_pills=Parrilla&n_pg=125&n_pos=11,"av alejandro tirado 639, lima cercado"
180000.0,55000.0,100.0,14.0,2.0,,,6.0,44.0,,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-vendo-local-en-primer-piso-y-muy-cerca-al-ingreso-90190077.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=125&n_pos=12,"av argentina, lima cercado"
188600.0,1.0,,13.0,,,,31.0,69.0,2026-03-10,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-gran-oportunidad-entidad-financiera-remata-local-149218147.html?n_src=Listado&n_pg=125&n_pos=13,"jiron cusco 626-640, lima cercado"
70000.0,20000.0,,4.0,,,,0.0,101.0,,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-local-en-venta-en-centro-comercial-polvos-azules-145777341.html?n_src=Listado&n_pg=125&n_pos=14,"cc polvos azules edificio b, lima cercado"
126910.0,37000.0,,4.0,,,,0.0,80.0,2026-01-23,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-se-vende-stand-en-galeria-unicachi-148740691.html?n_src=Listado&n_pg=125&n_pos=15,"jr leticia c/ av abancay, lima cercado"
207000.0,62000.0,,76.0,2.0,1.0,,40.0,266.0,2025-10-22,lima cercado,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-dpto-2-dor-piso-3-v-calle.-76-m-sup2-.-usd-147965498.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=125&n_pos=16,"elvira garcia y garcia, lima cercado"
741300.0,210000.0,420.0,86.0,2.0,2.0,2.0,4.0,,2026-05-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-miraflores-149721575.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=125&n_pos=17,"grimaldo del solar al 550, miraflores"
793000.0,,,75.0,3.0,2.0,1.0,0.0,,2026-05-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamentos-de-estreno-en-miraflores-desde-149721568.html?n_src=Listado&n_pills=Gimnasio&n_pg=125&n_pos=18,"av larco, miraflores"
345000.0,100000.0,200.0,40.0,1.0,1.0,,0.0,36.0,2026-03-19,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-40-m-sup2--1-habitacion-en-venta-149303154.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=125&n_pos=19,"avenida roca y bolona, surquillo"
528800.0,152000.0,200.0,82.0,2.0,2.0,,0.0,56.0,2026-03-09,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-2-dorm.-estreno-cerca-universidad-149203574.html?n_src=Listado&n_pills=Gimnasio&n_pg=125&n_pos=20,"avenida roca y bolona, surquillo"
280000.0,85000.0,60.0,80.0,2.0,1.0,,20.0,150.0,,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-remato-departamento-a-espaldas-del-malecon-grau-costa-145520980.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=125&n_pos=21,"av huaylas esquina jose olaya, chorrillos"
5025000.0,1500000.0,,580.0,5.0,5.0,4.0,34.0,16.0,2026-02-12,la molina,A,https://www.adondevivir.com/propiedades/clasificado/vecllcin-venta-alquiler-de-casa-comercial-en-la-molina-148946693.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=125&n_pos=22,"av universidad 1191 al 1100, la molina"
1966772.0,585000.0,,318.0,4.0,3.0,1.0,44.0,143.0,2025-06-05,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casa-con-jardin-cerca-al-parque-cibeles-146635050.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=125&n_pos=23,"calle alcala, miraflores"
450888.0,121861.0,,42.0,1.0,1.0,,0.0,,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-1-y-2-dorms.-miraflores-142615125.html?n_src=Listado&n_pills=Seguridad&n_pg=125&n_pos=24,"av jose pardo, miraflores"
363000.0,98108.0,,42.0,1.0,1.0,1.0,0.0,84.0,,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-1-2-y-3-dorm.-en-magdalena-del-143191919.html?n_src=Listado&n_pills=Piscina&n_pg=125&n_pos=25,"juan de aliaga, magdalena"
425000.0,127000.0,250.0,80.0,3.0,2.0,,18.0,78.0,2026-01-17,lince,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-3-dorm.-en-lince-148670691.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=125&n_pos=26,"av petit thouars, lince"
1015000.0,300000.0,370.0,110.0,3.0,2.0,1.0,9.0,,2025-10-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-110-m-sup2--3-dorm-jose-pardo-147932316.html?n_src=Listado&n_pills=Seguridad&n_pg=125&n_pos=27,"jose pardo, miraflores"
759335.0,205226.0,,60.0,1.0,2.0,1.0,0.0,,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-2-y-3-dorm.-con-vista-al-mar-en-143743792.html?n_src=Listado&n_pills=Piscina&n_pg=125&n_pos=28,"av jose larco, miraflores"
976622.0,263952.0,,102.0,2.0,2.0,1.0,0.0,15.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-2-a-3-dorms.-miraflores.-142924720.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=125&n_pos=29,"jose gaston ramirez, miraflores"
1450000.0,429000.0,2000.0,164.0,,2.0,3.0,8.0,,2025-11-22,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclocin-vendo-oficina-de-164-m-sup2--en-zona-centrica-148255904.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=125&n_pos=30,"la av juan de aliaga, magdalena"
1260000.0,350000.0,550.0,175.0,3.0,2.0,2.0,10.0,63.0,,lince,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-175-m-sup2--frente-al-parque-54281627.html?n_src=Listado&n_pills=Gimnasio&n_pg=126&n_pos=1,"jiron sinchi roca, lince"
417500.0,125000.0,120.0,86.0,3.0,1.0,,55.0,116.0,2026-02-25,lince,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-lince-149086399.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=2,"pezet y monel al 2100, lince"
367200.0,108000.0,100.0,150.0,5.0,4.0,,9.0,106.0,2026-02-25,brena,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-2-niveles-en-brena-149086352.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=3,"jr pilcomayo al 900, brena"
1000000.0,300000.0,,133.0,,,,75.0,,2026-02-25,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-local-comercial-en-venta-frente-al-mercado-n.-2-de-149086371.html?n_src=Listado&n_pg=126&n_pos=4,"jr dante al 1000, surquillo"
990000.0,300000.0,,193.0,3.0,3.0,2.0,8.0,23.0,2026-02-25,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-miraflores-149086232.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=126&n_pos=5,"las moras al 300, miraflores"
2363000.0,695000.0,1700.0,250.0,5.0,5.0,4.0,5.0,,2025-11-25,pucusana,B,https://www.adondevivir.com/propiedades/clasificado/veclcpin-vendo-casa-de-playa-en-club-nautico-poseidon-vista-al-148279325.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=126&n_pos=6,"club nautico poseidon, pucusana"
2380000.0,700000.0,,349.0,5.0,4.0,4.0,0.0,,2026-04-17,la molina,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-la-molina-149567483.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=7,"javier prado este al 6300, la molina"
503200.0,148000.0,80.0,104.0,2.0,2.0,,34.0,103.0,2026-03-04,la molina,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-la-molina-149151798.html?n_src=Listado&n_pills=Seguridad&n_pg=126&n_pos=8,"ishpingos al 200, la molina"
1665000.0,450000.0,,1090.0,,,,0.0,17.0,,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-terreno-en-excelente-ubicacion-la-encantada-de-145791367.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=126&n_pos=9,"poeta de la rivera, chorrillos"
3450000.0,1000000.0,,1011.0,6.0,8.0,4.0,10.0,,2026-04-20,cieneguilla,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-cieneguilla-149590668.html?n_src=Listado&n_pills=Gimnasio&n_pg=126&n_pos=10,"calle f mz 69 lt 12 3era etapa, cieneguilla"
365000.0,106089.0,,43.0,1.0,1.0,,2.0,,2026-04-16,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-tomas-marsano-149554238.html?n_src=Listado&n_pills=Piscina&n_pg=126&n_pos=11,"tomas marsano al 300 - piso 7, surquillo"
653700.0,186770.0,250.0,74.0,3.0,2.0,,0.0,,2025-09-25,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-en-la-calera-excelente-147703967.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=12,"avprincipal 200, surquillo"
2220000.0,650000.0,,1460.0,6.0,4.0,8.0,0.0,,2026-04-23,cieneguilla,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-cieneguilla-149629669.html?n_src=Listado&n_pills=Piscina&n_pg=126&n_pos=13,"calle 8 3era etapa, cieneguilla"
664660.0,199000.0,400.0,81.0,3.0,2.0,1.0,17.0,34.0,2026-02-25,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-con-vista-panoramica-en-149086146.html?n_src=Listado&n_pills=Piscina&n_pg=126&n_pos=14,"av 28 de julio 895 al 1500, miraflores"
619750.0,185000.0,,68.0,2.0,2.0,,0.0,,2026-04-06,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-de-estreno-en-miraflores-2-y-3-dorm.-149462340.html?n_src=Listado&n_pg=126&n_pos=15,"av el ejercito, miraflores"
542000.0,160000.0,200.0,80.0,3.0,2.0,1.0,18.0,46.0,2026-03-26,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-magdalena-del-mar-149372401.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=16,"jiron raymondi magdalena del mar, magdalena"
315000.0,92000.0,,68.0,3.0,2.0,,0.0,47.0,2026-02-25,rimac,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-dptos-estreno-67-y-68-m-sup2--rimac-149086134.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=17,"guardia republicana, rimac"
365150.0,109000.0,150.0,140.0,3.0,2.0,,6.0,169.0,2026-03-02,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-los-cedros-de-villa-3-dorm.-149134899.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=126&n_pos=18,"alameda los horizontes, chorrillos"
566150.0,169000.0,300.0,78.0,2.0,2.0,1.0,7.0,,2026-04-29,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-magdalena-del-mar-2-dorm.-149695875.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=19,"jr saenz pena, magdalena"
675000.0,180000.0,,68.0,2.0,2.0,1.0,0.0,45.0,2025-07-08,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vive-en-miraflores!-a-pasos-del-parque-reducto-venta-146953412.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=126&n_pos=20,"pasaje sucre 138, miraflores"
574600.0,169000.0,,300.0,3.0,2.0,1.0,12.0,27.0,2026-03-13,lurin,D,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-espaciosa-casa-en-playa-arica.-149254273.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=21,"playa arica km 38 panamericana sur, lurin"
487200.0,145000.0,150.0,100.0,3.0,2.0,1.0,10.0,67.0,2025-12-06,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-renovado-en-primer-piso-con-patio-y-148383889.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=126&n_pos=22,"guardia civil sur 108, chorrillos"
530000.0,,,60.0,3.0,2.0,,0.0,22.0,2026-03-09,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-founder-vive-el-diseno-y-la-exclusividad-en-149205980.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=23,"av el ejercito 741, miraflores"
1649000.0,485000.0,,125.0,3.0,3.0,2.0,3.0,81.0,2026-03-20,barranco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-en-malecon-de-barranco-149320688.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=126&n_pos=24,"malecon de barranco al 100, barranco"
3256800.0,920000.0,,500.0,,,,0.0,,2025-10-10,pachacamac,D,https://www.adondevivir.com/propiedades/clasificado/veclotin-venta-de-edificio-a.-t-500-m-sup2--a.-c-1-500-147855289.html?n_src=Listado&n_pills=Parrilla&n_pg=126&n_pos=25,"plaza de armas pachacamac, pachacamac"
1306500.0,390000.0,,531.0,,,,0.0,24.0,2025-10-30,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-de-terreno-en-alameda-del-remero-chorrillos-148047468.html?n_src=Listado&n_pg=126&n_pos=26,"alameda del remero los huertos de villa chorrillos, chorrillos"
1122000.0,330000.0,,430.0,,,,0.0,36.0,2025-11-21,brena,C,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-quinta-como-terreno-en-jiron-chamaya-brena.-148244898.html?n_src=Listado&n_pg=126&n_pos=27,"jiron chamaya, brena"
2445000.0,713000.0,,282.0,,,5.0,15.0,,2026-04-17,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclocin-venta-de-oficina-en-miraflores-149564191.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=126&n_pos=28,"calle jorge chavez al 200, miraflores"
999500.0,295000.0,420.0,125.0,1.0,2.0,1.0,14.0,,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-miraflores-149716419.html?n_src=Listado&n_pills=Seguridad&n_pg=126&n_pos=29,"malecon de la marina al 1100, miraflores"
304500.0,89000.0,,154.0,4.0,3.0,1.0,13.0,43.0,2026-03-04,comas,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-con-mini-departamento-149153893.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=126&n_pos=30,"union 291, comas"
1119360.0,330000.0,550.0,130.0,3.0,3.0,2.0,11.0,23.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-3-dorm.-cerca-emb.-brasil-142539015.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=127&n_pos=1,"av jose pardo, miraflores"
3392000.0,1000000.0,,264.0,,30.0,4.0,29.0,26.0,2026-02-14,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/vecllcin-edificio-local-para-hostal-oficinas-etc-148967477.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=2,"tomas ramsey, magdalena"
474880.0,140000.0,220.0,51.0,1.0,1.0,1.0,12.0,158.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-1-dormitorio-ideal-para-inversion-142453793.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=127&n_pos=3,"calle buenos aires, miraflores"
503150.0,145000.0,200.0,48.0,1.0,1.0,1.0,14.0,35.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-venta-48-m-sup2--1-dorm-cochera-area-144352988.html?n_src=Listado&n_pills=Gimnasio&n_pg=127&n_pos=4,"av 28 de julio 800, miraflores"
1323052.0,385000.0,,180.0,3.0,3.0,1.0,19.0,,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-lindo-duplex-en-miraflores!-149713739.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=127&n_pos=5,"vasco nunez de balboa al 500, miraflores"
1108400.0,326000.0,,111.0,3.0,2.0,1.0,1.0,,2025-09-18,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-a-cdras-de-malecon-departamento-con-terraza-de-3-147640347.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=127&n_pos=6,"calle piura, miraflores"
5075000.0,1450000.0,1600.0,312.0,3.0,3.0,3.0,5.0,,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-de-310-m-sup2--con-vista-al-mar-149711180.html?n_src=Listado&n_pills=Piscina&n_pg=127&n_pos=7,"malecon de la reserva 421, miraflores"
699050.0,205000.0,300.0,110.0,3.0,2.0,1.0,16.0,143.0,2026-03-05,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-miraflores-149172699.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=127&n_pos=8,"federico villarreal 100, miraflores"
520000.0,155225.0,380.0,60.0,2.0,2.0,1.0,3.0,250.0,2026-02-02,barranco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-estacionamiento-con-closet-2-148832655.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=9,"av el sol este 176, barranco"
,,,110.0,,,,0.0,,2026-04-30,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclocin-venta-de-oficina-en-casco-dentro-de-zona-estrategica-149710603.html?n_src=Listado&n_pg=127&n_pos=10,"av antonio miro quesada, magdalena"
9146230.0,2650000.0,,200.0,19.0,,5.0,10.0,30.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclhtin-se-vende-hotel-en-miraflores-143344728.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=127&n_pos=11,"calle independencia, miraflores"
1263240.0,360000.0,,150.0,,,,0.0,,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-casa-como-terreno-a-dos-cuadras-del-malecon-de-149710354.html?n_src=Listado&n_pg=127&n_pos=12,"bernardo alcedo 285, miraflores"
859350.0,255000.0,390.0,127.0,2.0,2.0,2.0,11.0,67.0,2026-03-05,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-duplex-venta-2-dorm-1-escritorio-2-149167059.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=13,"calle berlin 900, miraflores"
952326.0,272093.0,,121.0,2.0,2.0,,0.0,,2026-03-28,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-en-venta-miraflores-149397330.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=14,"avenida alfredo benavides 707, miraflores"
2662500.0,750000.0,,366.0,3.0,2.0,2.0,40.0,48.0,2025-07-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-miraflores-venta-hermosa-casa-remodelada-urb.-aurora-146884776.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=15,"genaro castro iglesias, miraflores"
1170825.0,349500.0,,171.0,3.0,2.0,1.0,0.0,17.0,2026-04-09,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-de-estreno-a-media-cuadra-del-parque-kennedy-149490146.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=16,"calle martir jose olaya 1xx, miraflores"
624962.0,184900.0,620.0,112.0,3.0,2.0,1.0,16.0,237.0,2026-01-05,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-dpto-112-m-sup2--frente-a-parque-3-dorm-148571062.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=127&n_pos=17,"jr fray francisco de bejarano miraflores, miraflores"
3373420.0,1000000.0,,150.0,,8.0,,35.0,,2025-11-07,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/vecllcin-oportunidad-unica-de-inversion-en-una-zona-altamente-148123051.html?n_src=Listado&n_pg=127&n_pos=18,"av las palmeras lote 2, los olivos"
1712700.0,495000.0,,300.0,4.0,2.0,1.0,67.0,166.0,2026-03-12,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casa-300-m-sup2--en-miraflores-4-dorm-149244647.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=127&n_pos=19,"av tejada miraflores, miraflores"
405000.0,117390.0,,40.0,1.0,1.0,,0.0,24.0,2026-03-21,barranco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-1-dorm.-40.72-m-sup2--barranco-149325045.html?n_src=Listado&n_pg=127&n_pos=20,"jr enrique barron al 600, barranco"
1093920.0,318000.0,506.0,164.0,3.0,3.0,2.0,42.0,31.0,2026-03-29,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-doble-departamentos-en-un-solo-espacio-149401132.html?n_src=Listado&n_pills=Seguridad&n_pg=127&n_pos=21,"calle diez canseco 319 dpt 901 - 902, miraflores"
405000.0,119000.0,,69.0,2.0,2.0,,60.0,60.0,2026-04-29,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-oficina-o-almacen-149704631.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=22,"avenida la paz 278, miraflores"
586544.0,172513.0,,71.0,2.0,2.0,,0.0,,2026-04-29,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-2-dorm-en-magdalena-limite-con-san-149702195.html?n_src=Listado&n_pills=Gimnasio&n_pg=127&n_pos=23,"avenida javier prado oeste al 100, magdalena"
755940.0,215000.0,440.0,88.0,2.0,2.0,2.0,0.0,,2026-04-29,barranco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-depa-en-venta-en-barranco-amplio-2-cocheras-149699151.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=127&n_pos=24,"av san martin 227, barranco"
424386.0,123010.0,220.0,40.0,1.0,1.0,1.0,0.0,,2026-04-29,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-1-dormitorio-vista-a-paseo-de-la-republica-149698926.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=127&n_pos=25,"tu primer departamento de inversion en un edificio de lujo, miraflores"
270000.0,80500.0,200.0,73.0,3.0,1.0,1.0,5.0,57.0,2026-03-19,comas,C,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-comas-piso-10-149308927.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=127&n_pos=26,"avenida belaunde oeste 1305, comas"
