precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud
5726.0,1650.0,500.0,186.0,2.0,2.0,3.0,8.0,17.0,2026-04-26,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-amplia-terraza-en-corpac-149653619.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=41&n_pos=29,"calle dr carlos e ferreyros u, san isidro",-12.0932369,-77.0125657
2300.0,670.0,100.0,70.0,2.0,1.0,,20.0,70.0,2026-04-25,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-y-centrico-departamento-en-surco-149620576.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=41&n_pos=30,"c del arco iris 175, santiago de surco",-12.1275889,-76.9888125
2100.0,600.0,280.0,55.0,2.0,2.0,,3.0,,2026-04-25,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-55-m-sup2--con-2-habitaciones-en-149652767.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=1,"av brasil, jesus maria",-12.0761339,-77.0545015
8970.0,2600.0,750.0,160.0,3.0,2.0,2.0,14.0,23.0,2026-04-25,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-moderno-iluminado-zona-de-parques-147932270.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=42&n_pos=2,"los cibeles, san isidro",-34.4802778,-58.5061111
5150.0,1500.0,680.0,152.0,3.0,3.0,2.0,22.0,107.0,2026-04-24,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-isidro-exclusivo-nicolas-de-rivera-3-dorm.-zona-149645949.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=3,"avenida nicolas de rivera 610, san isidro",-12.0966952,-77.0437063
1850.0,,220.0,45.0,1.0,1.0,1.0,7.0,177.0,2026-04-24,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-minidepartamento-y-cochera-en-up-town-1-145321087.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=4,"jiron manco ii numero 145 urbanizacion maranga, san miguel",-12.0813532,-77.09194889999999
4032.0,1200.0,550.0,60.0,2.0,2.0,1.0,0.0,,2026-04-24,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-amoblado-y-equipado-149640706.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=5,"plaza 27 de noviembre cdra 4, san isidro",-12.0983432,-77.0289168
8500.0,2500.0,650.0,202.0,3.0,3.0,2.0,5.0,,2026-04-24,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-san-isidro-149640708.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=6,"tomas edison cdra 2 san isidro, san isidro",-34.4963721,-58.5064822
2600.0,,250.0,85.0,3.0,2.0,1.0,5.0,176.0,2026-04-24,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-jesus-maria-frente-essalud-149118443.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=7,"av salaverry 1490, jesus maria",-12.0812534,-77.0432306
2200.0,,,80.0,3.0,1.0,,28.0,43.0,2026-04-24,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-y-acogedor-departamento-en-pueblo-libre.-en-zona-149568611.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=8,"sta lucia 171, pueblo libre",-12.0763865,-77.0657076
3000.0,,,99.0,3.0,2.0,1.0,17.0,203.0,2026-04-24,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-flat-en-av-san-felipe-jesus-maria-149502715.html?n_src=Listado&n_pills=Ascensor&n_pg=42&n_pos=9,"av san felipe 540, jesus maria",-12.0835827,-77.0533062
2700.0,,,70.0,3.0,2.0,,2.0,44.0,2026-04-24,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-amoblado-los-sauces-149606538.html?n_src=Listado&n_pg=42&n_pos=10,"laurel rosa 247, surquillo",-12.1232967,-77.00185900000001
3200.0,,200.0,65.0,2.0,2.0,1.0,0.0,83.0,2026-04-23,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-estreno-con-vista-a-piscina-2-dorm-149334096.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=42&n_pos=11,"av javier prado este 595, san isidro",-12.0910953,-77.0273658
2500.0,,220.0,84.0,2.0,2.0,1.0,15.0,37.0,2026-04-23,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler!-149635210.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=12,"santa fe, pueblo libre",-12.0760714,-77.0677099
1800.0,,180.0,40.0,1.0,1.0,,1.0,77.0,2026-04-23,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-depa-moderno-40-m-sup2--con-balcon-y-vista-a-149622163.html?n_src=Listado&n_pills=Seguridad&n_pg=42&n_pos=13,"jr santiago wagner al 2100, pueblo libre",-12.0801162,-77.0606547
2750.0,800.0,,140.0,2.0,2.0,1.0,5.0,17.0,2026-04-23,punta hermosa,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-2-dorm.-145530955.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=14,"mar mediterraneo 126, punta hermosa",-12.3378234,-76.8196385
2800.0,,,95.0,2.0,2.0,1.0,10.0,50.0,2026-04-23,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquileres-03-dorm-surco-san-borja-149633210.html?n_src=Listado&n_pills=Seguridad&n_pg=42&n_pos=15,"caminos del inca al 500, santiago de surco",-12.1313061,-76.9824722
1700.0,500.0,200.0,50.0,1.0,1.0,,5.0,,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-vista-lateral-al-mar-panoramic-149632116.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=16,"costanera al 2200, san miguel",,
1900.0,,,60.0,1.0,1.0,,0.0,,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-san-miguel!-1dorm-cond.-1x1.-149629161.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=42&n_pos=17,"av insurgentes cdra 2, san miguel",-34.543055,-58.7118577
2500.0,150000.0,280.0,80.0,3.0,2.0,,10.0,24.0,2026-02-19,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-dpto.-en-5to.-piso-ascensor-gas-natural-como-nuevo-149020171.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=18,"maipu, pueblo libre",-12.0703178,-77.0567358
1700.0,,120.0,42.0,1.0,1.0,,8.0,36.0,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-panoramic-costanera-2200-142995222.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=42&n_pos=19,"costanera, san miguel",-12.0825244,-77.1037656
3360.0,1000.0,,108.0,2.0,1.0,,30.0,76.0,2026-04-22,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-dpto.-duplex-de-02-dorm-incluye-servicios-148711245.html?n_src=Listado&n_pg=42&n_pos=20,"calle general la fuente 350, san isidro",-12.1022673,-77.0572289
1800.0,521.0,190.0,55.0,1.0,2.0,1.0,20.0,146.0,2026-04-22,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin--hermoso-mini-dpto-con-cohera-cerca-al-trigal-surco-149620973.html?n_src=Listado&n_pills=Amoblado&n_pg=42&n_pos=21,"calle melchor malo cdr 2, santiago de surco",-12.129019,-76.9859863
1800.0,524.0,200.0,54.0,2.0,2.0,,4.0,,2026-04-22,san bartolo,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquila-moderno-departamento-amoblado-cerca-al-mar-149619868.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=42&n_pos=22,"calle parque olaya numero 164 urbanizacion san bartolo, san bartolo",-12.3872806,-76.78096049999999
2750.0,,250.0,50.0,1.0,1.0,,2.0,,2026-04-22,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-50-m-sup2--con-1-habitacion-en-149614386.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=23,"edificio carriquiry 898 - v&v grupo inmobiliario, san isidro",-12.1018902,-77.01765150000001
3430.0,1000.0,340.0,62.0,2.0,2.0,,3.0,,2026-04-22,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-san-isidro-zona-financiera-149614236.html?n_src=Listado&n_pills=Piscina&n_pg=42&n_pos=24,"av arequipa 3235, san isidro",-12.097349,-77.0323884
2000.0,500.0,50.0,80.0,3.0,,,20.0,855.0,2026-04-22,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-ubicacion-ideal-dpto.-en-av-castilla-a-4-cuadras-de-142563931.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=25,"av castilla 522, santiago de surco",-12.1340812,-77.01258589999999
3200.0,950.0,426.0,100.0,2.0,3.0,2.0,15.0,35.0,2026-04-21,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-dp-amoblado-y-equipado-2-dor-2-cocheras-areas-149612039.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=26,"avenida alberto del campo 4, san isidro",-12.0978568,-77.0558229
2200.0,640.0,300.0,85.0,3.0,2.0,,13.0,145.0,2026-04-21,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-de-85-m-sup2--en-pueblo-libre-149365335.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=27,"jiron general jose ramon pizarro, pueblo libre",-12.0723115,-77.0688965
1700.0,,120.0,70.0,2.0,1.0,,0.0,144.0,2026-04-21,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-miguel-depto-3-piso-acogedor-moderno-149609150.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=42&n_pos=28,"av la marina 30, san miguel",-12.0866887,-77.0628973
2000.0,581.0,,70.0,3.0,2.0,1.0,13.0,289.0,2026-04-21,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-en-jesus-maria-de-3-habitaciones-149607922.html?n_src=Listado&n_pills=Parrilla&n_pg=42&n_pos=29,"av brasil 861, jesus maria",-12.0680219,-77.04754129999999
1800.0,530.0,300.0,50.0,1.0,1.0,,0.0,41.0,2026-04-21,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-full-amoblado-149607919.html?n_src=Listado&n_pills=Gimnasio&n_pg=42&n_pos=30,"avenida escardo 600, san miguel",-12.0753298,-77.09217799999999
2100.0,,275.0,76.0,3.0,3.0,,8.0,74.0,2026-04-21,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-76-m-sup2--en-piso-10-calle-149607455.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=1,"aviacion, san miguel",-12.0810169,-77.1034632
12250.0,3500.0,,205.0,3.0,2.0,2.0,40.0,21.0,2026-04-21,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-e-implementado-de-205-m-sup2-149604928.html?n_src=Listado&n_pills=Ascensor&n_pg=43&n_pos=2,"av aurelio miro quesada, san isidro",-12.099211,-77.0458191
2100.0,600.0,180.0,45.0,1.0,1.0,,12.0,43.0,2026-04-21,barranco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-apartamento-en-barranco-con-muebles-y-linea-blanca-149604602.html?n_src=Listado&n_pills=Piscina&n_pg=43&n_pos=3,"jrcentenario, barranco",-12.1411508,-77.0221186
960.0,,,100.0,3.0,2.0,,5.0,63.0,2026-04-21,comas,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-grande-depa-100-m-sup2--cerca-a-est.-143724060.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=4,"8 de marzo 129, comas",-11.9631174,-77.0577717
2400.0,700.0,1.0,40.0,1.0,1.0,,0.0,143.0,2026-04-21,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-40-m-sup2--de-estreno-en-san-isidro-149368070.html?n_src=Listado&n_pills=Gimnasio&n_pg=43&n_pos=5,"calle manuel roaud y paz soldan, san isidro",-12.1050187,-77.0378843
1350.0,,,60.0,2.0,1.0,,10.0,309.0,2026-04-21,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-miguel-2-dormitorio-1-350-soles-149604333.html?n_src=Listado&n_pg=43&n_pos=6,"alt cdra 7 de av patriotas, san miguel",-12.0761768,-77.0999278
2900.0,860.0,250.0,110.0,1.0,1.0,1.0,38.0,24.0,2026-04-20,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-oficina-o-loft-surco-vista-a-parque.-2-149594456.html?n_src=Listado&n_pills=Gimnasio&n_pg=43&n_pos=7,"calle vilcabamba, santiago de surco",-12.11443,-76.9932414
2800.0,820.0,240.0,60.0,2.0,2.0,1.0,0.0,35.0,2026-04-20,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-60-m-sup2--con-2-habitaciones-en-149594447.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=43&n_pos=8,"jr estados unidos, jesus maria",-12.0845519,-77.054969
3000.0,851.0,300.0,60.0,2.0,2.0,1.0,0.0,,2026-04-20,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-en-la-zona-mas-exclusiva-de-san-149591105.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=9,"av javier prado este 595, san isidro",-12.0910953,-77.0273658
1600.0,,270.0,42.0,1.0,1.0,1.0,9.0,197.0,2026-04-20,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-1-dorm.-costanera-san-149265223.html?n_src=Listado&n_pills=Ascensor&n_pg=43&n_pos=10,"av costanera 2210, san miguel",-12.0824656,-77.103749
2700.0,789.0,280.0,140.0,2.0,1.0,,10.0,186.0,2026-04-20,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-amoblado-y-equipado-la-molina!-146925811.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=11,"alameda de la paz con alameda del corregidor la molina, la molina",-12.0993476,-76.9503362
2200.0,600.0,200.0,50.0,1.0,1.0,1.0,6.0,51.0,2026-04-20,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-frente-al-mar-bertolotto-143136226.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=43&n_pos=12,"bertolotto 111, san miguel",-12.0943796,-77.0778247
1850.0,,,100.0,3.0,2.0,,8.0,143.0,2026-04-20,santa anita,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-espacioso-av-ruisenores-7xx-149400861.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=13,"av los ruisenores, santa anita",-12.0467515,-76.9685416
2475.0,750.0,260.0,80.0,3.0,3.0,1.0,15.0,826.0,2026-04-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-miraflores-paseo-de-republica-muy-comodo-149355374.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=14,"avenida paseo de la republica, miraflores",-12.1258432,-77.0237048
3200.0,,380.0,100.0,3.0,2.0,,18.0,67.0,2026-04-19,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-en-alquiler-en-el-derby-143099552.html?n_src=Listado&n_pills=Seguridad&n_pg=43&n_pos=15,"av el derby, santiago de surco",-12.0980673,-76.9741684
2700.0,800.0,100.0,110.0,3.0,3.0,1.0,9.0,320.0,2026-04-18,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclappa-espacioso-duplex-149573907.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=16,"calle alfa orion 129, surquillo",-12.1161186,-77.00453999999999
2800.0,,500.0,61.0,2.0,2.0,1.0,5.0,68.0,2026-04-18,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-departamento-frente-a-parque-en-149579027.html?n_src=Listado&n_pills=Ascensor&n_pg=43&n_pos=17,"calle pajaten 105 - 3, santiago de surco",-12.1303673,-77.0066988
2500.0,,290.0,62.0,2.0,2.0,,4.0,29.0,2026-04-18,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-con-balcon-y-02-estacionamientos-149579021.html?n_src=Listado&n_pills=Gimnasio&n_pg=43&n_pos=18,"av salaverry, jesus maria",-12.0820686,-77.0446015
3900.0,,350.0,90.0,2.0,3.0,,7.0,56.0,2026-04-18,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-y-equipado-en-san-149578078.html?n_src=Listado&n_pills=Seguridad&n_pg=43&n_pos=19,"jr lopez de ayala, san borja",-12.0947436,-76.9997482
16660.0,4900.0,1300.0,398.0,3.0,5.0,4.0,2.0,41.0,2026-04-17,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-penthouse-en-alquiler-golf-san-isidro-398-m-sup2-149569290.html?n_src=Listado&n_pills=Piscina&n_pg=43&n_pos=20,"calle eucaliptos al 300, san isidro",-34.470829,-58.5286102
7705.0,2300.0,850.0,185.0,3.0,2.0,1.0,15.0,49.0,2026-04-16,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-departamento-vista-al-golf-de-san-149561707.html?n_src=Listado&n_pills=Ascensor&n_pg=43&n_pos=21,"av aurelio miro quesada 1, san isidro",-12.0989586,-77.04705200000001
4085.0,1184.0,400.0,60.0,2.0,2.0,,7.0,,2026-04-16,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-149561050.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=22,"calle dean valdivia 207, san isidro",-12.0931015,-77.02660709999999
3950.0,1150.0,430.0,68.0,2.0,2.0,1.0,3.0,,2026-04-16,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-alquiler-en-centro-financiero-san-isidro-149560906.html?n_src=Listado&n_pills=Gimnasio&n_pg=43&n_pos=23,"calle dean valdivia 207, san isidro",-12.0931015,-77.02660709999999
2200.0,635.0,20.0,90.0,3.0,2.0,,40.0,72.0,2026-04-16,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-3dorm-san-miguel-limite-149359231.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=24,"jr crnel francisco bolognesi 575, san miguel",-12.0879986,-77.0800101
6300.0,1800.0,974.0,252.0,4.0,4.0,2.0,12.0,148.0,2026-04-16,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-duplex-simon-salguero-surco-149560203.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=25,"simon salguero 836, santiago de surco",-12.1316483,-77.00422689999999
3200.0,941.0,400.0,76.0,3.0,2.0,1.0,1.0,85.0,2026-04-16,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-03-habitaciones-2-piso-con-149559108.html?n_src=Listado&n_pills=Ascensor&n_pg=43&n_pos=26,"av paseo la castellana, santiago de surco",-12.1365996,-77.0051042
1750.0,505.0,150.0,60.0,2.0,1.0,,0.0,488.0,2026-04-16,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-2-dorm.-60-m-sup2--en-surco-145883179.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=43&n_pos=27,"poseidon con apolo, santiago de surco",-12.122978,-76.9856739
2100.0,,185.0,42.0,1.0,1.0,,0.0,69.0,2026-04-15,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-estreno-jesus-maria-149550229.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=43&n_pos=28,"jr estados unidos 405, jesus maria",-12.0810851,-77.0542389
2100.0,,220.0,42.0,1.0,1.0,,0.0,139.0,2026-04-15,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/alclappa-alquiler-departamento-en-jesus-maria-149351940.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=43&n_pos=29,"jiron estados unidos 797, jesus maria",-12.0845444,-77.0548884
1900.0,559.0,150.0,52.0,2.0,1.0,,32.0,49.0,2026-04-15,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-frente-a-la-universidad-catolica-149545145.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=43&n_pos=30,"av universitaria 1897, pueblo libre",-12.0701614,-77.0775969
6740.0,2000.0,445.0,147.0,3.0,2.0,2.0,37.0,22.0,2026-04-15,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-con-excelente-vista-al-olivar-149545660.html?n_src=Listado&n_pills=Seguridad&n_pg=44&n_pos=1,", san isidro",-34.470829,-58.5286102
5040.0,1400.0,500.0,190.0,3.0,3.0,1.0,8.0,129.0,2026-04-15,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-190-m-sup2--amoblado-con-vista-64191936.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=2,"padre constancio bollar 3xx, san isidro",-12.0937476,-77.0329218
4300.0,1250.0,410.0,90.0,3.0,3.0,1.0,0.0,63.0,2026-04-14,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-miraflores-148510237.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=3,"jose gonzales, miraflores",-12.1286917,-77.0296291
1600.0,,,80.0,2.0,2.0,,0.0,508.0,2026-04-14,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-5-av-paso-los-andes-1x1-vista-calle-80-m-sup2-149469841.html?n_src=Listado&n_pg=44&n_pos=4,"avenida paso de los andes 5, pueblo libre",-12.0777148,-77.0565087
1800.0,515.0,100.0,87.0,2.0,1.0,,15.0,325.0,2026-04-14,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-2-dorm.-frente-a-estacion-del-149528107.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=44&n_pos=5,"avenida tomas marsano, santiago de surco",-12.1400446,-76.9930063
2450.0,,240.0,50.0,2.0,1.0,,5.0,94.0,2026-04-13,surquillo,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-amoblado-frente-a-parque-2-149524940.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=44&n_pos=6,"alquiler- departamento amoblado frente a parque - 2 dormitorios, surquillo",-12.1124923,-77.0122039
2300.0,,270.0,89.0,3.0,2.0,1.0,9.0,184.0,2026-04-13,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-pueblo-libre-149524742.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=44&n_pos=7,"av simon bolivar al 1100, pueblo libre",-12.0715326,-77.06149119999999
