mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
,40.0,1.0,1.0,0.0,3.0,10,0,6,2,2000.0
,18.0,1.0,1.0,0.0,8.0,14,0,6,3,900.0
,90.0,2.0,1.0,0.0,30.0,7,0,7,1,2600.0
,40.0,1.0,1.0,0.0,40.0,13,0,6,2,1500.0
240.0,60.0,2.0,2.0,1.0,0.0,24,0,6,2,2800.0
180.0,40.0,1.0,1.0,0.0,6.0,6,0,8,3,1850.0
350.0,74.0,2.0,2.0,1.0,10.0,18,0,6,2,2200.0
450.0,70.0,2.0,2.0,1.0,1.0,10,0,7,1,4000.0
,64.0,2.0,1.0,0.0,27.0,11,0,7,1,1700.0
1240.0,155.0,3.0,2.0,2.0,22.0,3,0,7,1,8750.0
,40.0,1.0,1.0,0.0,0.0,22,0,6,2,2350.0
,62.0,1.0,1.0,0.0,15.0,15,0,7,2,1700.0
280.0,65.0,2.0,2.0,0.0,2.0,13,0,8,4,2400.0
,90.0,3.0,2.0,0.0,4.0,30,0,3,3,1100.0
210.0,69.0,3.0,2.0,0.0,5.0,9,0,4,3,1700.0
400.0,70.0,2.0,2.0,0.0,1.0,8,0,7,1,3850.0
,60.0,1.0,1.0,0.0,3.0,14,0,7,3,2100.0
230.0,10.0,2.0,2.0,0.0,6.0,21,0,6,2,2700.0
,93.0,3.0,2.0,0.0,0.0,15,0,2,4,1299.0
,138.0,3.0,2.0,1.0,3.0,0,0,10,1,5700.0
,170.0,3.0,2.0,1.0,15.0,1,0,10,1,3350.0
,55.0,2.0,1.0,1.0,2.0,2,0,8,2,1200.0
,68.0,2.0,2.0,0.0,2.0,11,1,4,4,2500.0
,40.0,1.0,1.0,0.0,0.0,14,0,7,1,1250.0
110.0,51.0,2.0,1.0,0.0,3.0,0,0,4,1,1100.0
,75.0,1.0,1.0,0.0,0.0,9,0,7,1,2992.0
600.0,120.0,2.0,3.0,1.0,11.0,1,0,7,2,4725.0
250.0,75.0,3.0,2.0,0.0,13.0,12,0,6,2,2400.0
270.0,56.0,2.0,2.0,1.0,3.0,12,1,8,2,2685.0
200.0,62.0,2.0,2.0,0.0,0.0,19,0,6,3,2600.0
600.0,115.0,3.0,3.0,2.0,3.0,5,0,7,1,4000.0
280.0,60.0,1.0,1.0,1.0,10.0,5,0,6,2,2100.0
450.0,80.0,3.0,2.0,1.0,8.0,15,0,6,2,2200.0
260.0,63.0,1.0,2.0,2.0,0.0,0,0,7,1,2900.0
68.0,90.0,3.0,1.0,0.0,15.0,11,0,4,3,1750.0
,60.0,2.0,2.0,0.0,0.0,1,0,5,1,850.0
,40.0,1.0,2.0,0.0,0.0,17,0,6,2,1400.0
,45.0,1.0,1.0,0.0,0.0,9,0,6,3,1900.0
,35.0,1.0,1.0,0.0,10.0,8,1,7,2,1250.0
200.0,45.0,1.0,1.0,0.0,1.0,11,0,8,4,1900.0
170.0,42.0,1.0,1.0,0.0,0.0,31,0,6,3,2380.0
,200.0,4.0,4.0,0.0,3.0,11,0,5,2,4200.0
380.0,87.0,2.0,1.0,1.0,24.0,11,0,7,2,3200.0
890.0,243.0,3.0,3.0,2.0,12.0,9,0,8,1,5400.0
,150.0,3.0,1.0,0.0,0.0,7,0,5,1,1800.0
450.0,77.0,3.0,2.0,1.0,5.0,9,0,8,4,2900.0
,54.0,2.0,2.0,0.0,0.0,19,0,6,3,2300.0
160.0,60.0,2.0,2.0,1.0,2.0,13,0,6,2,3499.0
250.0,86.0,3.0,2.0,1.0,20.0,18,0,6,2,2600.0
,25.0,1.0,1.0,0.0,0.0,14,0,6,3,1250.0
449.0,127.0,4.0,3.0,2.0,3.0,0,0,10,1,5270.0
420.0,137.0,2.0,3.0,1.0,19.0,6,0,7,1,4150.0
140.0,60.0,1.0,1.0,1.0,14.0,21,0,6,3,1900.0
190.0,40.0,1.0,1.0,1.0,0.0,0,0,7,1,2300.0
169.0,58.0,2.0,2.0,0.0,9.0,26,0,4,2,2300.0
200.0,45.0,1.0,1.0,1.0,1.0,4,1,7,1,3100.0
,48.0,2.0,1.0,0.0,10.0,11,0,2,3,900.0
,100.0,2.0,2.0,0.0,0.0,16,1,8,1,3400.0
420.0,60.0,2.0,2.0,0.0,1.0,13,0,7,2,2500.0
,86.0,3.0,2.0,1.0,6.0,15,0,6,3,2850.0
,65.0,2.0,2.0,1.0,0.0,19,0,4,4,2000.0
,60.0,3.0,2.0,0.0,0.0,9,0,4,2,1790.0
250.0,70.0,2.0,2.0,0.0,5.0,22,0,6,3,2700.0
850.0,215.0,3.0,2.0,2.0,15.0,5,0,8,1,8370.0
280.0,58.0,2.0,2.0,0.0,1.0,22,0,6,2,2500.0
550.0,157.0,3.0,3.0,2.0,6.0,9,0,7,2,5600.0
,50.0,1.0,1.0,0.0,10.0,12,1,7,1,2100.0
250.0,45.0,1.0,1.0,0.0,0.0,4,1,7,1,3015.0
50.0,125.0,3.0,2.0,0.0,1.0,8,0,7,1,3000.0
200.0,70.0,2.0,2.0,0.0,5.0,28,0,6,3,2650.0
,40.0,1.0,1.0,0.0,10.0,8,0,4,3,1000.0
180.0,40.0,1.0,1.0,0.0,2.0,7,0,4,1,1750.0
450.0,58.0,1.0,1.0,1.0,14.0,3,0,7,1,2394.0
,53.0,1.0,1.0,0.0,0.0,1,0,7,2,4012.0
150.0,70.0,3.0,2.0,0.0,20.0,8,0,8,3,2300.0
250.0,58.0,2.0,2.0,1.0,0.0,18,0,6,2,2850.0
220.0,80.0,2.0,2.0,1.0,3.0,7,0,6,2,2800.0
,75.0,2.0,1.0,0.0,20.0,32,0,2,4,800.0
,64.0,2.0,2.0,1.0,0.0,13,0,6,3,1900.0
300.0,80.0,3.0,2.0,1.0,8.0,12,0,8,2,2600.0
,60.0,1.0,1.0,0.0,0.0,15,0,6,3,1400.0
200.0,50.0,2.0,2.0,0.0,0.0,13,1,8,1,2600.0
140.0,60.0,1.0,1.0,1.0,27.0,9,0,7,2,2400.0
230.0,48.0,1.0,1.0,1.0,4.0,8,0,7,1,2550.0
350.0,80.0,2.0,1.0,1.0,30.0,9,0,7,2,3500.0
,75.0,2.0,2.0,1.0,5.0,11,0,6,3,2900.0
750.0,180.0,3.0,2.0,1.0,36.0,6,0,7,1,7480.0
,80.0,3.0,2.0,0.0,0.0,11,1,8,1,2500.0
300.0,101.0,3.0,3.0,1.0,11.0,8,0,6,2,3500.0
320.0,45.0,1.0,1.0,0.0,14.0,8,0,8,2,2250.0
200.0,67.0,2.0,2.0,0.0,1.0,12,0,6,3,2600.0
,50.0,2.0,1.0,0.0,2.0,10,1,4,3,800.0
200.0,50.0,1.0,1.0,1.0,6.0,8,0,6,3,2200.0
300.0,36.0,1.0,1.0,0.0,3.0,10,0,8,3,2275.0
240.0,65.0,2.0,2.0,0.0,15.0,11,0,6,2,1760.0
,120.0,3.0,1.0,0.0,1.0,16,0,1,3,1200.0
,50.0,2.0,2.0,0.0,0.0,8,0,4,4,1850.0
500.0,133.0,3.0,2.0,2.0,8.0,13,0,7,1,4170.0
160.0,37.0,1.0,1.0,0.0,4.0,16,1,8,4,1800.0
180.0,45.0,1.0,1.0,0.0,0.0,12,0,6,3,2050.0
350.0,46.0,1.0,1.0,0.0,0.0,8,0,7,1,2800.0
1.0,158.0,2.0,2.0,2.0,0.0,0,0,7,1,7780.0
310.0,47.0,1.0,1.0,0.0,2.0,7,0,7,1,2600.0
120.0,25.0,1.0,1.0,1.0,0.0,12,0,6,3,1850.0
240.0,80.0,2.0,2.0,1.0,3.0,9,0,8,4,2600.0
,90.0,3.0,2.0,1.0,6.0,12,0,7,2,3500.0
250.0,136.0,1.0,1.0,1.0,6.0,0,0,7,1,4400.0
120.0,68.0,2.0,1.0,0.0,0.0,15,0,6,3,1800.0
,65.0,2.0,1.0,0.0,10.0,20,0,6,2,1700.0
220.0,45.0,1.0,1.0,1.0,7.0,15,0,6,3,1850.0
625.0,140.0,2.0,2.0,1.0,32.0,0,0,7,1,6940.0
150.0,40.0,1.0,1.0,0.0,2.0,11,0,8,2,1750.0
,35.0,1.0,1.0,0.0,2.0,15,0,7,4,1000.0
250.0,110.0,1.0,1.0,1.0,38.0,7,0,7,1,2900.0
,92.0,3.0,2.0,1.0,10.0,14,0,7,2,2250.0
330.0,53.0,1.0,1.0,1.0,3.0,5,0,7,1,3800.0
10.0,18.0,1.0,1.0,0.0,10.0,5,0,7,1,999.0
1100.0,155.0,3.0,2.0,2.0,10.0,3,0,8,1,8425.0
,40.0,1.0,1.0,0.0,2.0,2,0,1,2,800.0
200.0,54.0,2.0,2.0,0.0,4.0,3,0,10,1,1800.0
330.0,52.0,1.0,1.0,1.0,14.0,6,0,7,1,2450.0
260.0,42.0,1.0,1.0,0.0,5.0,8,0,7,1,2590.0
,70.0,2.0,1.0,0.0,0.0,10,0,7,3,1800.0
,45.0,2.0,1.0,0.0,0.0,13,0,6,2,2000.0
225.0,45.0,1.0,1.0,1.0,10.0,10,0,8,2,1800.0
,38.0,1.0,1.0,0.0,20.0,10,0,3,2,900.0
400.0,60.0,2.0,2.0,1.0,3.0,4,1,7,1,3500.0
,30.0,1.0,1.0,0.0,8.0,9,0,7,2,1600.0
,70.0,2.0,2.0,1.0,5.0,3,0,9,1,2850.0
350.0,66.0,2.0,2.0,1.0,4.0,4,1,7,1,3961.0
412.0,130.0,2.0,2.0,1.0,53.0,10,0,8,3,2400.0
400.0,128.0,3.0,3.0,2.0,10.0,1,0,10,1,5100.0
,66.0,2.0,2.0,0.0,15.0,10,0,4,3,1800.0
500.0,107.0,3.0,3.0,1.0,14.0,22,0,6,2,2600.0
,70.0,2.0,2.0,0.0,0.0,10,0,7,3,1700.0
,85.0,2.0,1.0,1.0,25.0,9,1,7,1,2700.0
100.0,103.0,2.0,1.0,1.0,8.0,3,0,7,2,3150.0
350.0,100.0,2.0,2.0,1.0,0.0,5,1,7,1,4381.0
180.0,60.0,2.0,2.0,1.0,5.0,17,0,6,2,2599.0
200.0,64.0,2.0,2.0,0.0,6.0,14,0,4,1,2200.0
,108.0,1.0,1.0,0.0,40.0,7,0,7,1,2200.0
280.0,73.0,3.0,2.0,0.0,8.0,5,0,6,3,2200.0
200.0,77.0,3.0,2.0,0.0,16.0,29,0,6,3,2000.0
350.0,90.0,3.0,2.0,1.0,4.0,3,0,6,2,3700.0
350.0,90.0,3.0,2.0,1.0,8.0,14,0,6,2,3000.0
250.0,46.0,1.0,1.0,0.0,4.0,3,0,7,1,3150.0
,130.0,2.0,2.0,1.0,17.0,6,0,7,1,3350.0
150.0,80.0,3.0,2.0,1.0,10.0,5,0,7,3,1900.0
,60.0,1.0,1.0,0.0,29.0,18,0,6,3,1850.0
,38.0,1.0,1.0,0.0,4.0,16,0,7,2,1450.0
180.0,78.0,3.0,2.0,0.0,11.0,20,0,7,4,2000.0
200.0,20.0,1.0,1.0,0.0,1.0,19,0,2,3,600.0
210.0,70.0,2.0,2.0,0.0,0.0,9,0,8,2,2799.0
120.0,160.0,4.0,2.0,2.0,15.0,5,0,10,2,3000.0
298.0,60.0,2.0,2.0,0.0,0.0,4,1,7,1,4142.0
,45.0,1.0,1.0,0.0,0.0,3,0,7,1,2400.0
,110.0,3.0,2.0,1.0,0.0,12,0,7,1,4200.0
,62.0,3.0,1.0,1.0,1.0,4,0,6,2,2200.0
250.0,74.0,2.0,2.0,0.0,13.0,17,0,6,1,2500.0
,46.0,1.0,1.0,0.0,6.0,6,0,7,1,2600.0
20.0,74.0,2.0,1.0,0.0,3.0,16,0,9,3,850.0
1.0,107.0,3.0,2.0,1.0,15.0,5,0,7,1,2810.0
,60.0,2.0,2.0,0.0,14.0,7,0,6,2,2300.0
50.0,89.0,2.0,2.0,0.0,2.0,12,0,7,3,1700.0
170.0,60.0,1.0,1.0,0.0,20.0,12,0,7,2,2652.0
,50.0,1.0,1.0,0.0,3.0,10,0,8,3,2625.0
,55.0,1.0,1.0,0.0,20.0,12,0,7,3,1700.0
,80.0,2.0,2.0,0.0,0.0,23,0,6,2,1600.0
400.0,233.0,3.0,4.0,1.0,9.0,5,0,7,1,4250.0
360.0,98.0,3.0,2.0,1.0,14.0,9,0,7,2,2400.0
350.0,76.0,3.0,2.0,1.0,0.0,10,0,6,2,2400.0
300.0,49.0,1.0,1.0,0.0,2.0,3,0,7,1,2600.0
,30.0,1.0,1.0,0.0,20.0,5,0,7,1,1100.0
180.0,40.0,1.0,1.0,0.0,3.0,10,0,6,2,2300.0
200.0,176.0,3.0,2.0,2.0,15.0,9,0,7,1,4603.0
226.0,34.0,1.0,1.0,0.0,0.0,16,0,6,3,1900.0
150.0,89.0,3.0,3.0,1.0,10.0,0,0,10,1,2966.0
,50.0,2.0,1.0,0.0,10.0,7,0,7,1,1100.0
200.0,58.0,2.0,2.0,1.0,4.0,3,0,6,3,2250.0
250.0,80.0,3.0,2.0,1.0,10.0,8,0,6,3,2500.0
,70.0,2.0,2.0,1.0,0.0,6,0,7,1,3100.0
280.0,50.0,1.0,1.0,0.0,0.0,13,1,8,3,2900.0
200.0,44.0,1.0,1.0,1.0,6.0,4,1,7,1,2050.0
180.0,75.0,3.0,2.0,1.0,10.0,12,0,4,3,2050.0
120.0,95.0,3.0,2.0,0.0,15.0,22,0,6,2,1900.0
280.0,55.0,2.0,2.0,0.0,3.0,12,0,6,2,2100.0
450.0,108.0,1.0,1.0,1.0,4.0,0,0,4,1,3365.0
140.0,44.0,2.0,1.0,0.0,0.0,11,1,8,3,2000.0
,45.0,1.0,1.0,0.0,30.0,13,0,8,1,1300.0
,120.0,3.0,2.0,1.0,20.0,17,0,7,3,5600.0
,100.0,3.0,1.0,0.0,5.0,16,1,1,3,1099.0
800.0,284.0,3.0,4.0,2.0,9.0,0,0,7,1,7800.0
120.0,79.0,3.0,2.0,1.0,15.0,18,0,6,2,2400.0
150.0,70.0,3.0,1.0,0.0,8.0,16,0,4,4,1700.0
125.0,74.0,3.0,2.0,0.0,7.0,11,0,1,4,1040.0
20.0,50.0,1.0,1.0,0.0,15.0,10,0,6,2,1950.0
211.0,70.0,2.0,2.0,1.0,15.0,11,0,7,2,2450.0
300.0,77.0,3.0,2.0,0.0,1.0,10,0,6,3,2500.0
80.0,95.0,3.0,1.0,0.0,15.0,10,0,6,3,2600.0
250.0,50.0,1.0,1.0,0.0,0.0,3,0,7,1,2890.0
50.0,115.0,3.0,1.0,0.0,4.0,16,0,2,4,1900.0
,73.0,3.0,2.0,0.0,0.0,0,0,4,1,2200.0
450.0,50.0,1.0,1.0,1.0,20.0,6,0,7,1,2550.0
300.0,70.0,2.0,2.0,0.0,3.0,4,1,7,1,3000.0
,70.0,2.0,1.0,1.0,0.0,2,0,8,2,1300.0
330.0,98.0,3.0,3.0,1.0,15.0,10,0,7,1,3700.0
250.0,78.0,2.0,1.0,1.0,25.0,2,1,7,1,3100.0
,65.0,2.0,1.0,0.0,10.0,18,0,6,3,1500.0
1.0,32.0,1.0,1.0,0.0,10.0,20,1,7,2,950.0
285.0,80.0,3.0,2.0,1.0,10.0,18,0,6,2,2600.0
,23.0,1.0,1.0,0.0,4.0,17,0,6,2,1099.0
,50.0,1.0,1.0,0.0,25.0,18,0,7,2,1600.0
350.0,80.0,2.0,2.0,1.0,5.0,6,0,7,1,4300.0
1550.0,169.0,3.0,3.0,0.0,4.0,3,0,10,1,3877.0
180.0,40.0,1.0,1.0,0.0,1.0,18,0,6,2,1800.0
180.0,88.0,2.0,1.0,0.0,16.0,15,0,7,2,1900.0
385.0,131.0,2.0,2.0,1.0,2.0,0,0,7,1,4800.0
220.0,45.0,1.0,1.0,1.0,0.0,4,1,7,1,2500.0
200.0,120.0,3.0,2.0,1.0,0.0,16,0,6,2,2800.0
,70.0,2.0,2.0,1.0,1.0,7,0,4,1,2750.0
215.0,65.0,2.0,1.0,0.0,8.0,15,0,6,3,2100.0
380.0,94.0,2.0,2.0,2.0,5.0,5,0,8,2,3000.0
270.0,82.0,3.0,2.0,1.0,12.0,15,0,4,2,2800.0
500.0,61.0,2.0,2.0,1.0,5.0,9,0,7,2,2800.0
100.0,130.0,3.0,1.0,0.0,10.0,7,0,3,2,1500.0
,89.0,3.0,2.0,0.0,0.0,11,0,5,1,1500.0
680.0,152.0,3.0,3.0,2.0,22.0,6,0,7,1,5150.0
,75.0,2.0,1.0,0.0,0.0,14,0,8,3,1300.0
,40.0,1.0,1.0,0.0,10.0,8,1,7,2,950.0
280.0,58.0,2.0,2.0,0.0,1.0,11,0,8,2,2300.0
,60.0,2.0,2.0,0.0,0.0,2,1,7,1,3200.0
280.0,65.0,2.0,2.0,1.0,12.0,8,0,6,3,2230.0
550.0,120.0,2.0,2.0,1.0,10.0,0,0,6,1,3700.0
,74.0,2.0,2.0,1.0,1.0,4,0,6,1,3200.0
500.0,117.0,4.0,3.0,2.0,15.0,4,0,7,1,4700.0
350.0,23.0,3.0,3.0,2.0,0.0,9,0,8,4,3800.0
700.0,210.0,3.0,2.0,2.0,12.0,3,0,7,1,7400.0
195.0,41.0,1.0,1.0,0.0,0.0,16,3,4,4,1900.0
350.0,62.0,2.0,2.0,0.0,8.0,5,0,6,3,2300.0
,88.0,2.0,1.0,0.0,10.0,15,0,8,2,2200.0
740.0,210.0,3.0,3.0,2.0,8.0,9,0,7,2,6660.0
230.0,35.0,1.0,1.0,1.0,2.0,5,0,8,2,2300.0
,59.0,2.0,2.0,1.0,0.0,7,0,4,1,2800.0
280.0,78.0,2.0,1.0,1.0,9.0,4,0,7,1,3200.0
300.0,101.0,3.0,2.0,0.0,23.0,4,0,7,2,3450.0
,38.0,1.0,1.0,0.0,10.0,8,0,7,2,1150.0
,56.0,3.0,1.0,0.0,5.0,2,0,1,2,950.0
,40.0,1.0,1.0,0.0,3.0,9,0,7,2,1150.0
,50.0,1.0,1.0,0.0,0.0,14,0,6,3,2000.0
270.0,78.0,3.0,2.0,1.0,6.0,14,0,6,2,2400.0
450.0,45.0,1.0,1.0,0.0,1.0,9,0,7,1,2771.0
,55.0,1.0,1.0,0.0,5.0,14,0,6,2,1900.0
400.0,65.0,3.0,2.0,1.0,0.0,17,0,4,4,2000.0
100.0,139.0,3.0,2.0,1.0,25.0,1,0,7,1,2800.0
150.0,50.0,1.0,1.0,0.0,0.0,9,0,6,3,2100.0
250.0,50.0,1.0,1.0,0.0,1.0,15,0,6,2,1900.0
285.0,112.0,3.0,2.0,0.0,15.0,19,0,6,3,3000.0
190.0,55.0,1.0,2.0,1.0,20.0,9,0,7,1,1800.0
650.0,245.0,4.0,4.0,2.0,11.0,6,0,7,1,7600.0
,55.0,1.0,1.0,0.0,1.0,13,0,6,3,1450.0
200.0,62.0,3.0,2.0,0.0,0.0,0,0,6,1,2200.0
150.0,52.0,2.0,1.0,0.0,32.0,2,0,6,1,1900.0
200.0,93.0,2.0,1.0,0.0,30.0,12,0,8,2,2300.0
,30.0,1.0,1.0,0.0,10.0,14,0,6,2,1300.0
,30.0,1.0,1.0,0.0,0.0,12,0,4,3,980.0
240.0,45.0,1.0,1.0,0.0,4.0,1,1,7,1,2700.0
420.0,74.0,1.0,2.0,1.0,10.0,7,0,7,1,2500.0
250.0,60.0,2.0,2.0,1.0,5.0,5,0,7,1,2950.0
430.0,115.0,3.0,3.0,1.0,21.0,5,0,7,1,4312.0
280.0,50.0,1.0,1.0,1.0,0.0,5,0,7,1,2800.0
,56.0,2.0,1.0,0.0,9.0,10,0,2,4,900.0
,50.0,2.0,1.0,0.0,9.0,11,0,2,3,900.0
,70.0,2.0,1.0,0.0,8.0,13,0,8,3,1250.0
200.0,44.0,1.0,1.0,0.0,1.0,23,0,6,3,2200.0
200.0,37.0,1.0,1.0,1.0,0.0,4,0,8,1,2100.0
250.0,60.0,1.0,1.0,1.0,20.0,9,0,7,2,2650.0
270.0,58.0,1.0,1.0,1.0,5.0,15,0,6,3,2100.0
200.0,43.0,1.0,1.0,0.0,0.0,23,0,6,3,2100.0
,88.0,1.0,1.0,0.0,15.0,23,0,2,4,1100.0
,50.0,1.0,1.0,0.0,15.0,12,0,7,2,1470.0
,116.0,2.0,1.0,0.0,50.0,25,0,8,4,1700.0
,75.0,3.0,1.0,0.0,5.0,24,0,2,4,1199.0
350.0,88.0,3.0,2.0,1.0,5.0,14,0,6,2,3500.0
,120.0,3.0,1.0,0.0,25.0,20,2,1,3,1500.0
686.0,132.0,3.0,2.0,2.0,3.0,7,0,7,1,4800.0
240.0,60.0,2.0,2.0,1.0,5.0,6,0,8,3,2500.0
350.0,82.0,3.0,2.0,1.0,9.0,9,0,6,3,3300.0
,110.0,3.0,3.0,0.0,12.0,2,0,5,1,1800.0
,100.0,3.0,2.0,1.0,7.0,5,0,8,2,1800.0
200.0,46.0,1.0,1.0,0.0,0.0,5,1,7,1,3300.0
750.0,118.0,3.0,3.0,2.0,4.0,8,0,7,1,4660.0
,77.0,3.0,2.0,1.0,19.0,3,0,7,1,2700.0
210.0,45.0,1.0,1.0,1.0,0.0,11,0,6,1,2950.0
150.0,56.0,3.0,1.0,0.0,7.0,12,0,4,3,1800.0
,74.0,3.0,2.0,0.0,0.0,6,0,4,3,2600.0
350.0,65.0,2.0,2.0,1.0,5.0,3,0,7,1,3700.0
300.0,54.0,1.0,1.0,0.0,1.0,16,0,7,4,2700.0
330.0,85.0,5.0,3.0,1.0,14.0,2,0,9,1,2500.0
180.0,42.0,1.0,1.0,0.0,4.0,15,1,8,3,2300.0
100.0,95.0,2.0,1.0,1.0,27.0,3,0,7,2,3500.0
,76.0,2.0,1.0,0.0,44.0,10,2,4,4,1900.0
650.0,190.0,3.0,2.0,1.0,9.0,9,0,7,2,7480.0
260.0,62.0,2.0,2.0,0.0,8.0,17,4,8,3,2400.0
300.0,64.0,2.0,2.0,1.0,2.0,8,0,7,2,3100.0
750.0,211.0,3.0,2.0,2.0,9.0,6,0,7,1,7400.0
,83.0,2.0,2.0,0.0,5.0,23,0,6,3,1800.0
250.0,85.0,4.0,3.0,1.0,15.0,14,0,6,3,2400.0
,60.0,3.0,1.0,0.0,0.0,0,0,6,1,1900.0
290.0,50.0,1.0,1.0,1.0,10.0,14,0,6,2,2100.0
380.0,95.0,3.0,2.0,1.0,13.0,8,0,7,1,3100.0
,160.0,2.0,3.0,2.0,10.0,17,3,7,3,5950.0
,65.0,2.0,1.0,0.0,10.0,22,0,6,2,1600.0
140.0,35.0,1.0,1.0,0.0,0.0,10,0,4,2,1600.0
180.0,45.0,1.0,1.0,0.0,5.0,13,1,8,3,2200.0
380.0,105.0,2.0,2.0,2.0,12.0,12,1,7,1,3000.0
,36.0,1.0,1.0,0.0,6.0,1,0,7,1,1200.0
,11417.0,3.0,2.0,0.0,69.0,13,0,4,2,2600.0
,42.0,1.0,1.0,1.0,1.0,13,1,8,3,2300.0
180.0,39.0,1.0,1.0,1.0,0.0,9,0,6,1,2100.0
180.0,50.0,1.0,1.0,0.0,2.0,29,0,6,2,2000.0
225.0,35.0,1.0,1.0,0.0,4.0,10,0,8,2,2200.0
130.0,80.0,3.0,2.0,0.0,15.0,18,0,7,4,2000.0
280.0,64.0,1.0,1.0,1.0,5.0,11,0,8,3,2400.0
1000.0,178.0,3.0,3.0,2.0,11.0,4,0,7,1,7917.0
170.0,65.0,3.0,2.0,0.0,1.0,10,0,5,2,1500.0
680.0,150.0,3.0,2.0,2.0,12.0,5,0,7,1,5000.0
150.0,70.0,3.0,2.0,0.0,0.0,6,0,8,3,2000.0
360.0,75.0,3.0,2.0,1.0,3.0,2,0,6,2,3500.0
200.0,45.0,1.0,1.0,0.0,1.0,1,1,7,1,2700.0
180.0,32.0,1.0,1.0,0.0,0.0,12,1,8,2,2200.0
190.0,100.0,2.0,2.0,0.0,10.0,18,0,6,4,1700.0
229.0,55.0,1.0,1.0,2.0,10.0,11,0,7,2,2762.0
,59.0,2.0,1.0,0.0,5.0,11,0,4,4,1700.0
,120.0,2.0,1.0,0.0,6.0,26,2,1,4,1100.0
1050.0,160.0,3.0,2.0,2.0,19.0,1,0,7,1,7590.0
300.0,65.0,2.0,2.0,1.0,3.0,7,0,7,1,3100.0
10.0,150.0,2.0,2.0,0.0,20.0,6,0,8,4,2499.0
470.0,120.0,3.0,2.0,1.0,32.0,7,0,7,1,3675.0
380.0,102.0,3.0,2.0,2.0,0.0,0,0,7,1,4150.0
240.0,70.0,3.0,2.0,0.0,0.0,21,0,6,3,2200.0
,69.0,2.0,2.0,0.0,0.0,1,0,6,3,1950.0
85.0,78.0,2.0,1.0,0.0,10.0,16,0,7,4,2140.0
600.0,190.0,3.0,2.0,1.0,9.0,9,0,8,2,6000.0
270.0,79.0,3.0,2.0,1.0,5.0,15,0,6,2,2700.0
1100.0,205.0,3.0,2.0,2.0,5.0,18,0,7,4,8710.0
,60.0,3.0,2.0,0.0,10.0,13,1,8,3,2750.0
40.0,70.0,2.0,1.0,0.0,2.0,0,0,5,1,1500.0
800.0,241.0,3.0,3.0,2.0,12.0,3,0,7,1,6460.0
200.0,45.0,1.0,1.0,1.0,0.0,3,0,7,1,3500.0
250.0,60.0,2.0,2.0,1.0,0.0,4,1,7,1,4500.0
280.0,47.0,1.0,1.0,1.0,25.0,6,0,7,1,2400.0
,147.0,3.0,2.0,2.0,20.0,6,0,7,1,4200.0
,78.0,2.0,2.0,1.0,5.0,18,0,6,2,2600.0
120.0,37.0,1.0,1.0,0.0,0.0,12,1,8,2,2400.0
,45.0,1.0,1.0,0.0,0.0,4,1,7,1,2500.0
20.0,110.0,2.0,2.0,0.0,5.0,23,0,5,3,1000.0
,90.0,3.0,2.0,0.0,0.0,0,0,6,1,2300.0
280.0,75.0,3.0,2.0,0.0,1.0,11,1,7,2,3950.0
,44.0,1.0,1.0,0.0,6.0,9,0,6,4,2050.0
120.0,49.0,2.0,1.0,0.0,0.0,5,0,1,1,800.0
700.0,190.0,2.0,3.0,2.0,3.0,8,0,8,2,8600.0
,61.0,2.0,2.0,1.0,0.0,17,0,6,2,4080.0
520.0,140.0,3.0,2.0,1.0,5.0,0,0,10,1,2500.0
120.0,110.0,3.0,2.0,1.0,12.0,1,0,9,1,2320.0
120.0,42.0,1.0,1.0,0.0,8.0,11,0,6,2,1700.0
,44.0,1.0,1.0,0.0,6.0,9,0,4,4,2050.0
350.0,114.0,3.0,2.0,1.0,7.0,6,0,7,1,3150.0
50.0,80.0,2.0,2.0,0.0,12.0,12,0,2,3,1000.0
840.0,208.0,3.0,3.0,2.0,11.0,3,0,7,1,8250.0
300.0,80.0,2.0,2.0,0.0,8.0,19,0,6,3,2800.0
250.0,89.0,3.0,2.0,1.0,0.0,22,0,6,2,3700.0
50.0,70.0,1.0,1.0,0.0,60.0,9,0,6,2,1500.0
,35.0,1.0,1.0,0.0,0.0,10,1,7,1,900.0
,41.0,1.0,1.0,1.0,3.0,16,3,4,4,2200.0
240.0,73.0,3.0,2.0,1.0,1.0,9,1,8,2,1900.0
,80.0,2.0,2.0,0.0,5.0,0,0,10,1,3800.0
180.0,39.0,1.0,1.0,0.0,4.0,9,1,4,3,1700.0
720.0,126.0,3.0,3.0,2.0,8.0,14,0,8,2,4450.0
,84.0,3.0,3.0,0.0,0.0,13,0,6,2,2300.0
230.0,64.0,2.0,2.0,1.0,8.0,10,1,8,3,2400.0
1.0,100.0,3.0,2.0,1.0,0.0,11,0,7,1,3600.0
285.0,72.0,2.0,2.0,1.0,8.0,11,1,8,3,2500.0
250.0,45.0,1.0,1.0,1.0,33.0,5,0,7,1,2740.0
,46.0,1.0,1.0,1.0,0.0,7,1,7,1,2629.0
160.0,62.0,2.0,2.0,0.0,0.0,3,0,7,2,3200.0
340.0,68.0,2.0,2.0,1.0,4.0,23,0,6,3,3000.0
