mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
370.0,125.0,2.0,2.0,1.0,13.0,1,0,7,2,3800.0
312.0,80.0,2.0,2.0,3.0,4.0,1,0,7,1,2756.0
298.0,64.0,1.0,1.0,1.0,32.0,9,0,7,2,2500.0
450.0,82.0,2.0,2.0,1.0,15.0,12,0,7,2,3300.0
720.0,163.0,3.0,2.0,2.0,3.0,12,0,7,1,6900.0
363.0,52.0,1.0,1.0,1.0,0.0,10,3,7,3,2580.0
,70.0,1.0,1.0,0.0,10.0,17,0,7,4,2400.0
350.0,78.0,1.0,1.0,1.0,10.0,0,0,7,2,3000.0
150.0,35.0,2.0,1.0,0.0,10.0,11,0,7,2,1600.0
798.0,217.0,2.0,2.0,2.0,17.0,3,0,7,1,7590.0
480.0,110.0,2.0,1.0,1.0,9.0,2,0,7,2,5550.0
1250.0,211.0,2.0,2.0,2.0,0.0,14,0,7,1,7665.0
440.0,70.0,1.0,1.0,1.0,0.0,4,0,7,1,3450.0
400.0,97.0,2.0,2.0,1.0,5.0,7,0,7,1,3366.0
,27.0,1.0,1.0,0.0,28.0,6,1,7,1,1300.0
300.0,60.0,1.0,1.0,0.0,5.0,1,0,7,1,2775.0
300.0,80.0,2.0,2.0,1.0,3.0,5,2,7,2,3800.0
200.0,93.0,2.0,2.0,0.0,18.0,0,0,7,1,3200.0
400.0,120.0,3.0,2.0,1.0,20.0,4,0,7,2,3570.0
350.0,41.0,1.0,1.0,1.0,2.0,7,0,7,2,2700.0
,25.0,1.0,1.0,0.0,11.0,13,1,7,1,1650.0
280.0,90.0,2.0,2.0,1.0,10.0,2,1,7,1,3495.0
200.0,80.0,1.0,1.0,0.0,2.0,9,0,7,3,2800.0
355.0,95.0,2.0,2.0,1.0,10.0,15,0,7,3,4485.0
380.0,85.0,2.0,3.0,1.0,10.0,9,0,7,3,3098.0
180.0,40.0,1.0,1.0,0.0,15.0,4,0,7,2,3000.0
,84.0,2.0,2.0,1.0,4.0,7,0,7,2,3600.0
500.0,74.0,2.0,2.0,1.0,0.0,12,0,7,2,4500.0
800.0,350.0,5.0,5.0,1.0,12.0,4,0,7,2,9150.0
462.0,115.0,2.0,2.0,1.0,10.0,7,0,7,2,3500.0
375.0,89.0,3.0,2.0,1.0,12.0,7,0,7,2,3200.0
300.0,61.0,2.0,2.0,1.0,0.0,6,1,7,1,2950.0
350.0,55.0,1.0,1.0,0.0,0.0,6,1,7,2,2900.0
470.0,78.0,3.0,2.0,1.0,0.0,6,1,7,1,3400.0
180.0,40.0,1.0,1.0,2.0,0.0,6,1,7,1,2800.0
,65.0,1.0,1.0,1.0,12.0,8,0,7,2,2700.0
350.0,67.0,2.0,2.0,1.0,15.0,9,0,7,4,3578.0
365.0,188.0,3.0,2.0,1.0,12.0,11,0,7,2,4500.0
500.0,107.0,3.0,2.0,1.0,11.0,3,1,7,1,4164.0
220.0,64.0,2.0,2.0,1.0,5.0,9,0,7,3,3480.0
380.0,75.0,2.0,2.0,1.0,3.0,0,0,7,1,3440.0
,60.0,2.0,2.0,1.0,0.0,9,0,7,3,3200.0
460.0,140.0,2.0,2.0,2.0,8.0,1,0,7,2,5051.0
850.0,130.0,2.0,2.0,2.0,8.0,7,0,7,1,6590.0
350.0,150.0,2.0,3.0,1.0,28.0,4,1,7,1,3200.0
350.0,75.0,2.0,2.0,1.0,0.0,0,0,7,2,3550.0
100.0,25.0,2.0,1.0,0.0,15.0,14,0,7,3,1600.0
400.0,120.0,2.0,2.0,2.0,7.0,2,0,7,2,5500.0
220.0,34.0,1.0,1.0,0.0,0.0,5,1,7,2,2590.0
450.0,160.0,3.0,3.0,1.0,20.0,1,0,7,1,5860.0
528.0,62.0,2.0,2.0,0.0,0.0,7,0,7,2,3480.0
,86.0,1.0,1.0,1.0,1.0,15,0,7,1,3100.0
425.0,52.0,1.0,2.0,1.0,0.0,2,0,7,2,3050.0
265.0,60.0,2.0,2.0,1.0,0.0,3,0,7,2,3200.0
600.0,126.0,2.0,2.0,2.0,4.0,1,0,7,2,4114.0
220.0,65.0,1.0,1.0,1.0,19.0,11,0,7,2,2390.0
295.0,80.0,2.0,2.0,1.0,10.0,6,1,7,1,2760.0
300.0,100.0,3.0,2.0,2.0,14.0,2,1,7,1,3430.0
,84.0,2.0,2.0,1.0,13.0,5,2,7,2,3000.0
800.0,136.0,2.0,3.0,2.0,15.0,10,0,7,2,5780.0
650.0,110.0,3.0,2.0,1.0,10.0,13,0,7,1,5032.0
300.0,82.0,3.0,2.0,1.0,10.0,13,1,7,1,2800.0
,76.0,3.0,2.0,1.0,0.0,6,1,7,1,3900.0
390.0,138.0,2.0,3.0,1.0,12.0,17,3,7,3,3400.0
450.0,180.0,2.0,3.0,1.0,25.0,1,0,7,1,7000.0
370.0,108.0,2.0,3.0,1.0,0.0,3,0,7,2,3610.0
380.0,63.0,2.0,2.0,0.0,0.0,18,4,7,3,3190.0
446.0,62.0,2.0,2.0,1.0,0.0,6,1,7,2,3740.0
436.0,107.0,3.0,2.0,1.0,6.0,5,1,7,1,4140.0
350.0,100.0,3.0,3.0,1.0,20.0,9,0,7,2,3258.0
,80.0,2.0,2.0,2.0,0.0,23,3,7,4,4215.0
900.0,248.0,4.0,3.0,0.0,0.0,16,0,7,2,7035.0
350.0,90.0,2.0,2.0,0.0,5.0,10,0,7,2,2800.0
600.0,220.0,3.0,4.0,0.0,8.0,7,0,7,2,5200.0
250.0,55.0,2.0,2.0,0.0,0.0,2,0,7,2,3015.0
165.0,60.0,1.0,1.0,0.0,13.0,11,0,7,1,2100.0
200.0,48.0,1.0,1.0,1.0,16.0,7,1,7,1,2500.0
300.0,90.0,2.0,2.0,1.0,2.0,12,0,7,3,3000.0
600.0,177.0,4.0,4.0,1.0,7.0,5,1,7,1,6555.0
300.0,67.0,1.0,1.0,1.0,8.0,8,0,7,2,3185.0
550.0,116.0,2.0,2.0,2.0,40.0,14,4,7,3,2900.0
650.0,160.0,3.0,3.0,1.0,5.0,7,0,7,2,4509.0
600.0,97.0,2.0,1.0,1.0,6.0,1,0,7,1,4050.0
332.0,75.0,2.0,1.0,1.0,18.0,3,0,7,1,3100.0
297.0,64.0,1.0,1.0,1.0,0.0,7,0,7,2,3100.0
350.0,36.0,1.0,1.0,1.0,0.0,7,0,7,2,2500.0
240.0,56.0,1.0,1.0,1.0,0.0,6,1,7,2,2830.0
360.0,95.0,2.0,2.0,1.0,10.0,8,0,7,2,4197.0
280.0,60.0,1.0,1.0,1.0,8.0,10,0,7,2,3100.0
,190.0,3.0,2.0,2.0,26.0,3,0,7,1,8160.0
390.0,78.0,2.0,1.0,1.0,27.0,3,0,7,1,3130.0
500.0,117.0,3.0,2.0,2.0,3.0,8,0,7,2,4000.0
,104.0,2.0,2.0,0.0,10.0,1,0,7,2,4032.0
450.0,120.0,3.0,2.0,2.0,6.0,6,3,7,2,5300.0
900.0,182.0,3.0,3.0,2.0,23.0,3,0,7,1,8500.0
,50.0,1.0,1.0,0.0,15.0,11,0,7,1,2200.0
,68.0,2.0,2.0,0.0,0.0,3,0,7,2,3381.0
150.0,50.0,1.0,1.0,0.0,5.0,5,0,7,1,2900.0
350.0,110.0,3.0,2.0,1.0,12.0,7,0,7,2,4128.0
,48.0,1.0,1.0,0.0,10.0,8,1,7,1,1300.0
250.0,80.0,2.0,2.0,1.0,0.0,4,0,7,2,3690.0
75.0,40.0,1.0,1.0,0.0,20.0,13,1,7,1,1600.0
450.0,63.0,2.0,2.0,0.0,0.0,6,1,7,2,3150.0
350.0,86.0,3.0,2.0,2.0,15.0,9,0,7,2,3145.0
430.0,75.0,1.0,1.0,1.0,3.0,5,1,7,2,3000.0
150.0,80.0,1.0,1.0,1.0,5.0,5,0,7,1,2990.0
100.0,80.0,1.0,1.0,1.0,0.0,1,0,7,2,2500.0
380.0,63.0,3.0,2.0,1.0,1.0,10,0,7,3,3050.0
350.0,105.0,2.0,3.0,1.0,5.0,13,0,7,2,2990.0
520.0,104.0,2.0,2.0,1.0,8.0,0,0,7,1,3800.0
560.0,154.0,3.0,3.0,1.0,35.0,1,0,7,1,6800.0
260.0,60.0,2.0,2.0,1.0,0.0,1,0,7,2,2750.0
365.0,158.0,2.0,3.0,1.0,22.0,4,0,7,2,5655.0
,118.0,3.0,2.0,0.0,0.0,12,0,7,1,3350.0
,140.0,2.0,8.0,2.0,8.0,11,0,7,2,8500.0
400.0,92.0,3.0,3.0,1.0,20.0,6,0,7,2,4250.0
,200.0,1.0,2.0,2.0,8.0,12,0,7,3,9120.0
320.0,69.0,2.0,2.0,1.0,0.0,12,0,7,1,3500.0
600.0,126.0,2.0,2.0,2.0,5.0,0,0,7,1,4053.0
364.0,53.0,1.0,1.0,0.0,0.0,18,4,7,3,2780.0
,115.0,2.0,2.0,0.0,4.0,10,0,7,1,4400.0
700.0,250.0,3.0,3.0,1.0,17.0,7,0,7,2,8425.0
385.0,90.0,2.0,2.0,1.0,15.0,5,0,7,2,3350.0
230.0,80.0,2.0,1.0,0.0,32.0,0,0,7,2,2650.0
900.0,200.0,1.0,1.0,1.0,12.0,5,0,7,1,4590.0
,110.0,3.0,2.0,2.0,30.0,8,0,7,2,3700.0
890.0,140.0,2.0,2.0,2.0,8.0,7,0,7,1,7900.0
,115.0,2.0,2.0,1.0,11.0,7,0,7,2,5552.0
350.0,107.0,3.0,2.0,1.0,0.0,8,1,7,1,3550.0
700.0,260.0,3.0,3.0,1.0,11.0,2,0,7,2,8775.0
200.0,72.0,2.0,1.0,0.0,0.0,7,0,7,2,2800.0
550.0,120.0,3.0,3.0,1.0,10.0,9,0,7,2,4100.0
,41.0,1.0,1.0,0.0,0.0,6,1,7,1,2498.0
468.0,90.0,3.0,2.0,1.0,18.0,1,0,7,1,3360.0
300.0,89.0,3.0,2.0,1.0,0.0,1,0,7,2,4035.0
430.0,115.0,3.0,3.0,1.0,8.0,7,0,7,2,4488.0
370.0,113.0,3.0,3.0,1.0,18.0,5,0,7,2,4080.0
,30.0,1.0,1.0,0.0,10.0,10,0,7,2,1200.0
650.0,181.0,3.0,2.0,2.0,23.0,2,0,7,2,4700.0
470.0,107.0,3.0,2.0,1.0,8.0,9,0,7,3,5125.0
450.0,90.0,3.0,2.0,1.0,0.0,4,1,7,1,4000.0
260.0,54.0,2.0,2.0,0.0,2.0,10,0,7,1,2400.0
500.0,150.0,3.0,2.0,2.0,8.0,4,0,7,2,6800.0
450.0,81.0,3.0,2.0,1.0,10.0,10,0,7,2,4505.0
460.0,62.0,2.0,2.0,1.0,1.0,13,3,7,3,3650.0
550.0,130.0,3.0,2.0,2.0,18.0,13,0,7,1,6460.0
600.0,140.0,4.0,5.0,2.0,5.0,10,0,7,2,6650.0
396.0,62.0,2.0,2.0,0.0,0.0,6,1,7,2,3300.0
2300.0,180.0,3.0,2.0,2.0,5.0,4,0,7,1,8740.0
539.0,160.0,3.0,3.0,1.0,10.0,16,0,7,1,6700.0
400.0,130.0,2.0,2.0,2.0,15.0,0,0,7,2,4700.0
390.0,58.0,1.0,1.0,1.0,11.0,3,1,7,1,2949.0
,103.0,2.0,3.0,0.0,0.0,3,0,7,2,4002.0
616.0,160.0,3.0,2.0,1.0,42.0,1,0,7,1,6192.0
650.0,100.0,2.0,2.0,1.0,15.0,5,0,7,1,4200.0
,156.0,3.0,2.0,1.0,10.0,13,0,7,2,6880.0
312.0,103.0,2.0,2.0,2.0,3.0,4,1,7,1,4000.0
322.0,61.0,1.0,1.0,1.0,10.0,5,2,7,2,2600.0
,140.0,3.0,4.0,1.0,0.0,0,0,7,1,3400.0
220.0,41.0,1.0,2.0,0.0,1.0,6,1,7,1,2580.0
,60.0,2.0,2.0,0.0,0.0,6,1,7,2,3190.0
410.0,50.0,1.0,1.0,1.0,2.0,7,0,7,2,2360.0
,169.0,2.0,2.0,0.0,50.0,5,0,7,3,7980.0
,60.0,2.0,2.0,1.0,0.0,4,0,7,2,3400.0
200.0,40.0,1.0,1.0,1.0,8.0,0,0,7,1,2000.0
450.0,90.0,3.0,2.0,1.0,15.0,5,0,7,2,3700.0
510.0,135.0,3.0,2.0,2.0,5.0,10,1,7,1,6120.0
670.0,126.0,3.0,2.0,2.0,11.0,1,0,7,1,4420.0
280.0,80.0,2.0,2.0,1.0,11.0,9,0,7,3,2800.0
420.0,115.0,2.0,2.0,2.0,4.0,6,1,7,2,4147.0
400.0,115.0,2.0,3.0,1.0,5.0,14,0,7,1,4032.0
950.0,175.0,3.0,5.0,2.0,6.0,3,0,7,1,6313.0
500.0,111.0,2.0,2.0,2.0,19.0,1,0,7,1,4202.0
480.0,125.0,2.0,2.0,2.0,9.0,1,0,7,1,4488.0
200.0,73.0,2.0,1.0,1.0,12.0,7,0,7,2,2600.0
80.0,60.0,1.0,1.0,1.0,15.0,7,0,7,2,2400.0
,260.0,5.0,4.0,1.0,28.0,1,0,7,1,6900.0
,66.0,2.0,2.0,0.0,0.0,8,0,7,3,2500.0
800.0,137.0,3.0,2.0,2.0,8.0,13,0,7,1,7140.0
1518.0,540.0,3.0,3.0,1.0,25.0,9,0,7,1,9350.0
,138.0,3.0,3.0,1.0,0.0,5,2,7,2,6000.0
210.0,51.0,1.0,1.0,1.0,18.0,7,1,7,1,2400.0
720.0,125.0,2.0,4.0,2.0,13.0,7,0,7,2,3773.0
250.0,70.0,1.0,1.0,1.0,6.0,8,0,7,2,2600.0
520.0,105.0,3.0,4.0,1.0,10.0,1,0,7,2,3700.0
350.0,62.0,1.0,1.0,1.0,0.0,9,0,7,4,3123.0
280.0,90.0,2.0,3.0,1.0,7.0,5,0,7,2,3500.0
180.0,62.0,2.0,2.0,0.0,1.0,9,0,7,3,2800.0
400.0,80.0,2.0,2.0,2.0,11.0,7,0,7,2,3060.0
330.0,71.0,2.0,2.0,1.0,1.0,4,1,7,1,3850.0
,115.0,2.0,2.0,0.0,11.0,7,0,7,2,5560.0
200.0,60.0,2.0,2.0,1.0,7.0,7,0,7,2,2500.0
650.0,182.0,3.0,2.0,2.0,6.0,3,0,7,1,7935.0
270.0,82.0,2.0,3.0,1.0,8.0,9,0,7,3,3162.0
280.0,80.0,2.0,2.0,1.0,10.0,9,0,7,3,3730.0
1380.0,180.0,2.0,2.0,2.0,8.0,5,0,7,1,6210.0
,65.0,1.0,1.0,1.0,13.0,7,0,7,2,2331.0
300.0,62.0,1.0,1.0,1.0,7.0,8,0,7,1,2830.0
360.0,74.0,1.0,2.0,1.0,20.0,5,0,7,1,2800.0
400.0,87.0,1.0,1.0,1.0,2.0,1,0,7,2,5780.0
400.0,98.0,2.0,2.0,1.0,9.0,0,0,7,1,3300.0
420.0,80.0,3.0,2.0,2.0,0.0,0,0,7,1,3600.0
1.0,62.0,2.0,1.0,0.0,50.0,7,0,7,2,2115.0
1000.0,120.0,2.0,2.0,0.0,6.0,5,0,7,1,5712.0
,86.0,1.0,1.0,1.0,11.0,3,0,7,1,3850.0
720.0,124.0,2.0,2.0,2.0,11.0,14,0,7,1,4140.0
,50.0,1.0,1.0,1.0,36.0,13,2,7,2,2250.0
,60.0,1.0,1.0,0.0,0.0,6,2,7,2,2600.0
,115.0,3.0,2.0,2.0,30.0,1,0,7,1,3200.0
380.0,120.0,3.0,2.0,1.0,16.0,4,1,7,2,4500.0
700.0,190.0,3.0,2.0,1.0,10.0,11,0,7,2,7000.0
320.0,65.0,2.0,2.0,1.0,0.0,9,3,7,3,3300.0
380.0,100.0,3.0,2.0,1.0,7.0,13,0,7,2,3839.0
690.0,150.0,3.0,2.0,2.0,5.0,4,0,7,1,5278.0
330.0,55.0,1.0,1.0,1.0,1.0,14,4,7,3,3500.0
,182.0,3.0,3.0,3.0,8.0,4,0,7,1,6800.0
230.0,80.0,2.0,3.0,1.0,1.0,6,0,7,1,2700.0
800.0,130.0,3.0,2.0,2.0,2.0,5,0,7,1,6210.0
400.0,81.0,2.0,2.0,1.0,4.0,8,0,7,1,3500.0
250.0,42.0,1.0,1.0,0.0,0.0,13,0,7,2,2500.0
700.0,190.0,3.0,2.0,1.0,3.0,13,0,7,2,7000.0
534.0,65.0,1.0,1.0,1.0,8.0,19,0,7,3,2800.0
,135.0,3.0,4.0,2.0,5.0,16,1,7,3,4000.0
600.0,130.0,3.0,2.0,1.0,31.0,5,0,7,1,4044.0
,87.0,1.0,1.0,1.0,12.0,2,0,7,2,5100.0
480.0,121.0,3.0,3.0,1.0,3.0,8,0,7,3,4020.0
530.0,106.0,2.0,3.0,0.0,5.0,2,0,7,2,4140.0
250.0,87.0,1.0,1.0,1.0,1.0,15,0,7,1,3020.0
600.0,84.0,3.0,2.0,1.0,0.0,7,0,7,2,4100.0
520.0,86.0,2.0,2.0,1.0,0.0,1,0,7,1,4520.0
1200.0,211.0,2.0,2.0,2.0,0.0,0,0,7,1,8558.0
716.0,208.0,3.0,2.0,2.0,58.0,5,2,7,2,6125.0
250.0,63.0,1.0,1.0,1.0,9.0,1,0,7,1,3000.0
500.0,125.0,2.0,3.0,1.0,3.0,4,0,7,2,5650.0
680.0,115.0,2.0,2.0,1.0,5.0,4,0,7,2,4549.0
,80.0,2.0,2.0,1.0,0.0,6,0,7,2,4250.0
980.0,217.0,3.0,5.0,2.0,11.0,3,1,7,1,6840.0
,65.0,1.0,1.0,1.0,8.0,4,0,7,2,4114.0
350.0,93.0,1.0,1.0,1.0,11.0,2,0,7,1,3600.0
10.0,80.0,1.0,1.0,1.0,4.0,9,0,7,4,2100.0
350.0,115.0,3.0,2.0,1.0,14.0,7,0,7,2,4389.0
520.0,104.0,2.0,2.0,1.0,15.0,1,0,7,2,4040.0
100.0,39.0,1.0,1.0,0.0,6.0,4,0,7,2,1699.0
350.0,82.0,2.0,1.0,1.0,20.0,9,0,7,3,3700.0
500.0,105.0,2.0,2.0,1.0,3.0,8,0,7,3,2882.0
350.0,77.0,2.0,2.0,0.0,0.0,2,1,7,1,4200.0
520.0,90.0,2.0,2.0,1.0,16.0,1,0,7,1,2890.0
350.0,120.0,3.0,2.0,0.0,8.0,8,0,7,2,4390.0
200.0,75.0,1.0,1.0,1.0,2.0,8,0,7,2,3300.0
800.0,200.0,3.0,2.0,1.0,50.0,5,1,7,1,4760.0
306.0,71.0,1.0,1.0,1.0,4.0,5,2,7,2,3060.0
,50.0,1.0,1.0,0.0,30.0,13,0,7,2,3000.0
580.0,220.0,3.0,3.0,2.0,4.0,3,0,7,1,6720.0
432.0,68.0,2.0,1.0,1.0,0.0,6,1,7,2,3048.0
1500.0,383.0,5.0,4.0,2.0,46.0,0,0,7,2,6030.0
180.0,60.0,1.0,1.0,0.0,22.0,4,0,7,2,2040.0
150.0,55.0,1.0,1.0,0.0,25.0,2,0,7,1,2400.0
,67.0,1.0,1.0,1.0,6.0,1,0,7,1,3990.0
573.0,107.0,2.0,2.0,2.0,15.0,14,0,7,1,4657.0
480.0,150.0,3.0,2.0,1.0,13.0,4,0,7,2,6740.0
355.0,92.0,2.0,2.0,1.0,20.0,7,0,7,2,3700.0
450.0,70.0,1.0,2.0,1.0,8.0,5,0,7,1,3100.0
550.0,67.0,1.0,2.0,1.0,20.0,9,0,7,2,2242.0
,100.0,2.0,2.0,0.0,3.0,3,0,7,2,1340.0
490.0,90.0,2.0,2.0,0.0,1.0,6,1,7,2,4700.0
364.0,53.0,1.0,1.0,1.0,0.0,6,1,7,2,2669.0
448.0,70.0,2.0,2.0,1.0,4.0,11,1,7,1,3538.0
300.0,80.0,3.0,3.0,1.0,10.0,15,2,7,3,3500.0
500.0,160.0,3.0,2.0,2.0,5.0,0,0,7,1,8947.0
,60.0,2.0,2.0,1.0,0.0,2,0,7,2,3430.0
650.0,160.0,3.0,3.0,2.0,12.0,5,0,7,1,5500.0
352.0,88.0,2.0,2.0,1.0,19.0,3,1,7,1,3150.0
350.0,120.0,3.0,2.0,1.0,10.0,4,1,7,1,4500.0
,80.0,2.0,2.0,1.0,1.0,11,0,7,1,3000.0
342.0,70.0,2.0,2.0,1.0,0.0,5,2,7,2,3270.0
585.0,160.0,3.0,2.0,1.0,42.0,1,0,7,1,6192.0
290.0,87.0,2.0,2.0,1.0,0.0,1,0,7,2,3600.0
150.0,45.0,1.0,1.0,0.0,15.0,14,1,7,2,1700.0
150.0,45.0,1.0,1.0,0.0,53.0,11,0,7,1,2278.0
300.0,90.0,3.0,2.0,1.0,12.0,7,0,7,2,3060.0
250.0,132.0,1.0,1.0,1.0,20.0,3,0,7,1,3000.0
,158.0,4.0,3.0,0.0,40.0,9,0,7,1,4800.0
450.0,120.0,3.0,2.0,1.0,4.0,2,0,7,2,4500.0
250.0,77.0,1.0,1.0,1.0,10.0,4,0,7,2,2800.0
300.0,120.0,2.0,2.0,1.0,0.0,5,2,7,2,5175.0
150.0,40.0,1.0,1.0,0.0,51.0,3,0,7,2,2500.0
420.0,92.0,2.0,2.0,1.0,8.0,9,0,7,3,3905.0
400.0,115.0,2.0,2.0,1.0,10.0,8,0,7,2,4875.0
100.0,32.0,1.0,1.0,0.0,26.0,7,0,7,1,1800.0
700.0,252.0,3.0,3.0,1.0,19.0,1,0,7,1,8375.0
847.0,180.0,3.0,2.0,2.0,7.0,3,0,7,2,8500.0
,130.0,2.0,3.0,1.0,50.0,4,1,7,1,4200.0
,18.0,1.0,1.0,0.0,3.0,15,3,7,3,1480.0
,35.0,1.0,1.0,0.0,30.0,11,0,7,1,1800.0
550.0,200.0,3.0,4.0,2.0,20.0,3,0,7,1,7550.0
230.0,67.0,2.0,1.0,0.0,17.0,7,0,7,2,2730.0
500.0,81.0,2.0,2.0,1.0,5.0,12,0,7,1,4000.0
,45.0,1.0,1.0,1.0,5.0,12,0,7,1,2160.0
,115.0,3.0,3.0,2.0,11.0,1,0,7,2,4500.0
300.0,81.0,2.0,2.0,1.0,9.0,10,0,7,2,3360.0
296.0,91.0,1.0,1.0,1.0,9.0,9,0,7,3,3450.0
380.0,110.0,3.0,2.0,1.0,10.0,9,0,7,3,4350.0
300.0,102.0,1.0,2.0,1.0,15.0,4,0,7,1,2800.0
380.0,80.0,2.0,2.0,1.0,15.0,13,0,7,3,2800.0
370.0,120.0,2.0,2.0,1.0,1.0,1,0,7,1,8360.0
550.0,73.0,1.0,2.0,1.0,0.0,5,0,7,1,3700.0
1.0,72.0,2.0,2.0,1.0,0.0,4,0,7,1,4485.0
500.0,123.0,3.0,2.0,1.0,25.0,7,0,7,2,4140.0
420.0,75.0,3.0,2.0,0.0,0.0,6,1,7,1,3800.0
160.0,100.0,3.0,3.0,0.0,40.0,4,0,7,2,2932.0
350.0,85.0,2.0,2.0,1.0,10.0,7,0,7,2,3740.0
400.0,151.0,2.0,1.0,0.0,39.0,9,0,7,2,3163.0
360.0,81.0,3.0,2.0,2.0,18.0,1,0,7,1,4000.0
180.0,77.0,2.0,2.0,0.0,30.0,4,0,7,2,3000.0
400.0,120.0,3.0,3.0,1.0,4.0,4,0,7,2,3700.0
250.0,86.0,2.0,1.0,1.0,30.0,5,1,7,1,2500.0
250.0,80.0,3.0,2.0,1.0,10.0,9,0,7,1,3020.0
1000.0,250.0,3.0,2.0,2.0,15.0,1,0,7,1,9200.0
600.0,360.0,3.0,2.0,1.0,0.0,8,0,7,2,6460.0
435.0,135.0,2.0,3.0,1.0,4.0,1,0,7,1,4200.0
220.0,70.0,2.0,1.0,0.0,3.0,7,0,7,2,2824.0
150.0,45.0,1.0,1.0,0.0,5.0,6,1,7,2,1650.0
,90.0,2.0,2.0,1.0,6.0,0,0,7,1,4200.0
380.0,85.0,2.0,2.0,1.0,5.0,1,1,7,2,3700.0
230.0,55.0,1.0,1.0,0.0,8.0,6,1,7,1,2230.0
460.0,145.0,2.0,2.0,1.0,15.0,6,0,7,2,5360.0
360.0,100.0,2.0,2.0,1.0,14.0,7,0,7,1,4250.0
670.0,120.0,3.0,3.0,2.0,5.0,1,0,7,1,4443.0
820.0,84.0,2.0,1.0,1.0,8.0,6,1,7,2,3885.0
400.0,157.0,3.0,2.0,1.0,58.0,4,0,7,1,5010.0
440.0,70.0,1.0,1.0,1.0,0.0,11,0,7,1,3450.0
400.0,49.0,1.0,1.0,1.0,14.0,10,0,7,2,2200.0
360.0,63.0,2.0,2.0,1.0,1.0,13,3,7,3,3500.0
170.0,56.0,2.0,2.0,0.0,0.0,6,0,7,1,2728.0
330.0,85.0,2.0,2.0,1.0,10.0,10,0,7,2,2925.0
380.0,110.0,3.0,2.0,1.0,7.0,10,0,7,2,5600.0
320.0,120.0,2.0,2.0,1.0,10.0,11,1,7,1,6660.0
250.0,69.0,2.0,2.0,0.0,0.0,3,0,7,2,3300.0
150.0,48.0,1.0,1.0,0.0,5.0,5,0,7,1,2625.0
1000.0,130.0,2.0,2.0,2.0,0.0,10,0,7,1,8100.0
950.0,200.0,2.0,3.0,2.0,8.0,7,0,7,2,8395.0
380.0,87.0,2.0,2.0,1.0,3.0,9,0,7,2,3500.0
100.0,61.0,1.0,1.0,0.0,42.0,4,0,7,2,2050.0
450.0,150.0,3.0,3.0,1.0,3.0,5,0,7,2,4600.0
250.0,130.0,3.0,1.0,0.0,15.0,6,1,7,3,5865.0
550.0,165.0,3.0,3.0,1.0,6.0,3,1,7,1,3350.0
450.0,120.0,3.0,3.0,1.0,24.0,8,0,7,2,4800.0
454.0,130.0,2.0,1.0,1.0,20.0,7,0,7,2,4200.0
2000.0,200.0,2.0,2.0,2.0,2.0,0,0,7,1,8500.0
,90.0,2.0,2.0,0.0,0.0,10,0,7,1,2800.0
550.0,135.0,3.0,2.0,1.0,11.0,1,0,7,1,5175.0
300.0,68.0,3.0,2.0,0.0,0.0,7,0,7,2,3300.0
