pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
116,"S/ 424,736",,pueblo libre,"Isla Verde, Pueblo Libre",66 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-venden-departamento-cerca-a-las-universidades-144382732.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=1,Publicado hace más de 1 año,,93 visualizaciones,Fernando Di Guiseppe,A estrenar
116,"S/ 1,830,834 · USD 486,924",,trinidad 220 san borja,"Chacarilla Del Estanque, San Borja",231 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-duplex-trinidad-220-san-borja-144864056.html?n_src=Listado&n_pg=116&n_pos=2,Publicado hace más de 1 año,,69 visualizaciones,J N CONSTRUCCIONES E INVERSIONES SA,A estrenar
116,"S/ 1,870,044 · USD 497,352",,TRINIDAD 220,"Chacarilla Del Estanque, San Borja",256 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-flat-trinidad-220-san-borja-145132682.html?n_src=Listado&n_pg=116&n_pos=3,Publicado hace más de 1 año,,52 visualizaciones,J N CONSTRUCCIONES E INVERSIONES SA,A estrenar
116,"S/ 2,830,800 · USD 840,000","S/ 1,400 Mantenimiento",Avenida Cerros de Camacho,"Cerros De Camacho, Santiago de Surco",563 m² tot.,5 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-pent-house-de-563-m-sup2--con-vista-al-golf-los-incas-148959946.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=116&n_pos=4,Publicado hace 78 días,2026-02-13,21 visualizaciones,INMUEBLES PERU,10 años
116,"S/ 1,202,000 · USD 359,000",S/ 750 Mantenimiento,Av Salaverry,"Orrantia Del Mar, San Isidro",155 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-lujoso-departamento-en-la-mejor-cuadra-de-la-av-147292317.html?n_src=Listado&n_pills=Piscina&n_pg=116&n_pos=5,Publicado hace 261 días,2025-08-14,19 visualizaciones,MARTINEZ CENDRA MANUEL JUAN CARLOS [Persona Natural],8 años
116,"S/ 2,756,550 · USD 799,000",,batallon tarma,"Chacarilla Del Estanque, Santiago de Surco",480 m² tot.,5 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-hermosa-casa-remodelada-en-calle-tranquila-146710857.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=116&n_pos=6,Publicado hace 323 días,2025-06-13,82 visualizaciones,CARDENAS BENAVENTE FLOR DE MARIA,8 años
116,"S/ 1,404,000 · USD 418,000",S/ 900 Mantenimiento,Calle Monte Alegre,"Chacarilla Del Estanque, Santiago de Surco",281 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-te-gustaria-vivir-en-un-departamento-tipo-casita-con-148882430.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=7,Publicado hace 85 días,2026-02-06,143 visualizaciones,Sebastián Tovar Propiedades,20 años
116,"S/ 2,142,000 · USD 630,000",,Jr. Los Flamencos 360. Dpto Mz E1 Lote 11,"Santa Anita, Santa Anita",240 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-venta-de-local-comercial-por-el-ovalo-santa-anita-148869107.html?n_src=Listado&n_pills=Gimnasio&n_pg=116&n_pos=8,Publicado hace 86 días,2026-02-05,44 visualizaciones,OPCION UNO INMOBILIARIA,53 años
116,"S/ 1,155,000 · USD 330,000",S/ 455 Mantenimiento,Mariel 169,"Chacarilla Del Estanque, Santiago de Surco",234 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-duplex-en-venta-chacarilla-surco-148842970.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=116&n_pos=9,Publicado hace 88 días,2026-02-03,63 visualizaciones,"CLAUDETT HEREDIA, FRANCISCO MARTIN",27 años
116,"S/ 4,524,000 · USD 1,300,000",,San Martín,"San Miguel, San Miguel",600 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-san-miguel-limite-magdalena-terreno-malecon-147748264.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=116&n_pos=10,Publicado hace 214 días,2025-09-30,23 visualizaciones,Edycas,1 años
116,"S/ 1,813,000 · USD 490,000",S/ 700 Mantenimiento,Calle Monte Real 4xx Dpto 102,"Chacarilla Del Estanque, Santiago de Surco",295 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-dpto-en-monte-real-4xx-dpto-102-chacarilla-142563389.html?n_src=Listado&n_pills=Parrilla&n_pg=116&n_pos=11,Publicado hace más de 1 año,,26 visualizaciones,Sofia Durand,9 años
116,"S/ 1,142,430 · USD 333,000",S/ 750 Mantenimiento,Los Recuerdos,"Chacarilla Del Estanque, San Borja",167 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-flat-de-167-m-sup2--con-vista-calle-3-dorm.-en-148663215.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=116&n_pos=12,Publicado hace 106 días,2026-01-16,91 visualizaciones,INMUEBLES PERU,10 años
116,"S/ 1,186,500 · USD 350,000",,CALLE JOSE SALAS 300,"San Miguelito, San Miguel",237 m² tot.,6 dorm.,4 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-san-miguel-ocasion-venta-de-casa-ideal-proyecto-148189985.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=13,Publicado hace 169 días,2025-11-14,72 visualizaciones,ASESORIA INMOBILIARIA.,50 años
116,"S/ 470,000 · USD 130,000",S/ 240 Mantenimiento,EL PALMAR,"Salamanca De Monterrico, Ate Vitarte",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-dpto-para-inversion-inquilino-esta-hace-varios-anos.-146921165.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=14,Publicado hace 301 días,2025-07-05,112 visualizaciones,ALVAREZ MAZA ELIAS CAROLINA [Agente],7 años
116,"S/ 2,900,000 · USD 820,000",,Malecón RIVERA NORTE 692,"Rivera Norte, San Bartolo",657 m² tot.,6 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-casa-como-terreno-660-m-sup2--frente-al-mar-64121812.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=15,Publicado hace más de 1 año,,19 visualizaciones,WL INMUEBLES,25 años
116,"S/ 1,980,000 · USD 550,000",S/ 760 Mantenimiento,Tomas edison 296,"Country Club, San Isidro",220 m² tot.,3 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-hermoso-departamento-flat-en-condominio-en-147278298.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=16,Publicado hace 262 días,2025-08-13,85 visualizaciones,GRUPO GESTION-CONSULTORIA INMOBILIARIA Y REFRIGERACION,8 años
116,"S/ 1,775,500 · USD 530,000","S/ 1,000 Mantenimiento","Alameda Picaflores, San Borja","Chacarilla Del Estanque, San Borja",352 m² tot.,4 dorm.,4 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-departamento-en-el-pentagonito-alameda-147520574.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=17,Publicado hace 239 días,2025-09-05,50 visualizaciones,Carlos Vega,25 años
116,"S/ 4,080,000 · USD 1,200,000",,Av. Del Pinar - Chacarilla del Estanque,"Chacarilla Del Estanque, San Borja",600 m² tot.,5 dorm.,5 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-chacarilla-del-estanque-148509096.html?n_src=Listado&n_pills=Gimnasio&n_pg=116&n_pos=18,Publicado hace 131 días,2025-12-22,64 visualizaciones,OPCION UNO INMOBILIARIA,49 años
116,"S/ 4,987,600 · USD 1,480,000",,OCTAVIO ESPINOSA,"Country Club, San Isidro",450 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-excelente-casa-remodelada-iluminada-piscina-jardin-148483160.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=116&n_pos=19,Publicado hace 135 días,2025-12-18,50 visualizaciones,MARCIA DE HEIGHES,18 años
116,"S/ 1,972,000 · USD 580,000",S/ 500 Mantenimiento,28 de Julio,"Punta Hermosa, Punta Hermosa",266 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-con-piscina-frente-al-mar-en-el-malecon-de-145417632.html?n_src=Listado&n_pills=Seguridad&n_pg=116&n_pos=20,Publicado hace más de 1 año,,46 visualizaciones,Erika Schwartzmann,2 años
116,"S/ 1,445,000 · USD 425,000",S/ 550 Mantenimiento,Bolognesi,"Punta Hermosa, Punta Hermosa",190 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-flat-frente-al-mar-con-area-comun-con-piscina-en-el-146257327.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=21,Publicado hace más de 1 año,,40 visualizaciones,Erika Schwartzmann,14 años
116,"S/ 1,122,000 · USD 330,000",S/ 850 Mantenimiento,jr Monte Real,"Chacarilla Del Estanque, Santiago de Surco",202 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-ubicado-en-jr.-monte-real-surco-147990264.html?n_src=Listado&n_pills=Seguridad&n_pg=116&n_pos=22,Publicado hace 190 días,2025-10-24,66 visualizaciones,OPCION UNO INMOBILIARIA,17 años
116,"S/ 3,173,250","S/ 1,690 Mantenimiento",Calle Las Flores 360,"Country Club, San Isidro",432 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-edificio-floresta-san-isidro.-146598852.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=116&n_pos=23,Publicado hace 335 días,2025-06-01,26 visualizaciones,HOGARES,11 años
116,"S/ 1,490,000 · USD 426,000",S/ 670 Mantenimiento,Av. Velasco Astete 1170,"Chacarilla Del Estanque, Santiago de Surco",260 m² tot.,3 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-edificio-virma-chacarilla-del-estanque-santiago-de-146598799.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=116&n_pos=24,Publicado hace 335 días,2025-06-01,27 visualizaciones,HOGARES,15 años
116,"S/ 1,016,000 · USD 299,000",,"las Acacias, Santiago de Surco","Valle Hermoso, Santiago de Surco",157 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-proyecto-flat-3-dorm-2.5-banos-jardin-terraza-2-145687049.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=116&n_pos=25,Publicado hace más de 1 año,,30 visualizaciones,Paola De Souza Ferreira [Persona Natural],A estrenar
116,"S/ 8,812,500 · USD 2,350,000",,Juan Antonio Pezet 19xx,"Orrantia Del Mar, San Isidro",1322 m² tot.,4 dorm.,4 baños,8 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-hermosa-casona-como-para-embajada-consulado-y-o-144527468.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=116&n_pos=26,Publicado hace más de 1 año,,42 visualizaciones,Juliana Adaui,74 años
116,"S/ 1,536,000 · USD 415,000",S/ 775 Mantenimiento,Jiron Monte Flor 460,"Chacarilla Del Estanque, Santiago de Surco",214 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-departamento-en-venta-chacarilla-surco-143505754.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=116&n_pos=27,Publicado hace más de 1 año,,60 visualizaciones,"CLAUDETT HEREDIA, FRANCISCO MARTIN",14 años
116,"S/ 2,088,000 · USD 580,000",S/ 800 Mantenimiento,Malecón 28 de Julio,"Punta Hermosa, Punta Hermosa",280 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-playa-blanca-punta-hermosa-147739432.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=28,Publicado hace 214 días,2025-09-30,20 visualizaciones,Erika Schwartzmann,5 años
116,"S/ 998,660 · USD 299,000",S/ 541 Mantenimiento,Cantutas,"Casuarinas Sur, Santiago de Surco",259 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-con-linda-vista-a-la-ciudad-en-casuarinas-146164347.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=116&n_pos=29,Publicado hace más de 1 año,,15 visualizaciones,C21 AVANTE,18 años
116,"S/ 3,909,200 · USD 1,160,000",S/ 500 Mantenimiento,LAS TRES BAHIAS 200,"Punta Hermosa, Punta Hermosa",500 m² tot.,7 dorm.,7 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-exclusiva-casa-de-playa-en-primera-fila-playa-147035111.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=116&n_pos=30,Publicado hace 289 días,2025-07-17,115 visualizaciones,FRANCO & RIOS NEGOCIOS INMOBILIARIOS,15 años
117,"S/ 1,095,000 · USD 300,000",,LOSS ANGELES,"Los Angeles De Vitarte, Ate Vitarte",160 m² tot.,12 dorm.,7 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-casa-de-4-pisos-146600095.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=1,Publicado hace 334 días,2025-06-02,64 visualizaciones,Venta Alquiler de Inmuebles,28 años
117,"S/ 2,981,500 · USD 890,000","S/ 1,500 Mantenimiento",Calle el Boulevard 167,"Hogares De Monterrico Chico, Santiago de Surco",1101 m² tot.,5 dorm.,5 baños,6 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-pent-house-de-lujo-1-101-m-sup2--6-estac.-5dormit-2-149098890.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=2,Publicado hace 65 días,2026-02-26,,CIMIENTO RAICES S.A.C.,25 años
117,"S/ 1,620,000 · USD 450,000",,La Molina,"El Sol De La Molina Et.1, La Molina",443 m² tot.,4 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-con-piscina-en-la-molina-149703650.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=3,Publicado hace 3 días,2026-04-29,29 visualizaciones,RYM GESTION INMOBILIARIA,33 años
117,"S/ 550,000 · USD 156,695",,Av Eugenio Garzon al 800,"Portada De Jesus Maria, Jesús María",77 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-moderno-departamento-con-vista-a-la-calle-en-jesus-149701648.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=4,Publicado hace 3 días,2026-04-29,,INSPIRA INMOBILIARIA,A estrenar
117,"S/ 945,200 · USD 278,000",S/ 380 Mantenimiento,Pancho Fierro,"Valle Hermoso Oeste, Santiago de Surco",130 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-oferta!-exclusivo-departamento-en-ubicacion-ideal-149699251.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=5,Publicado hace 3 días,2026-04-29,,"ZAMBRANO LEON, MELANIE ELIZABETH [Agente]",19 años
117,"S/ 1,666,000 · USD 475,000",,Velasquez 252,"San Borja Norte, San Borja",270 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-270-m-sup2--san-borja-norte-147663572.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=6,Publicado hace 222 días,2025-09-22,86 visualizaciones,WL INMUEBLES,53 años
117,"S/ 1,414,400 · USD 416,000",,Los Virreyes 489,"Las Lomas De La Molina Vieja E I, La Molina",320 m² tot.,4 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-super-oferta-casa-tipo-campestre-mini-depa-las-lomas-142538632.html?n_src=Listado&n_pills=Seguridad&n_pg=117&n_pos=7,Publicado hace más de 1 año,,,URETA CASTELLI REBECA ALBERTINA [Persona Natural],35 años
117,"S/ 2,145,000 · USD 550,000",,Diego de Día,"Huertos De San Antonio, Santiago de Surco",330 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-casa-como-terreno-diego-de-dia-cod.-65321821.html?n_src=Listado&n_pg=117&n_pos=8,Publicado hace más de 1 año,,18 visualizaciones,MALE Y MAIKA PAZOS,1 años
117,"S/ 414,000 · USD 120,000",S/ 160 Mantenimiento,Jr Los Molinos de San Miguel 175 Las Lomas de la Molina Vieja,"Las Lomas De La Molina Vieja E Ii, La Molina",90 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-super-oferta-vendo-departamento-1er-nivel-cochera-149193181.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=9,Publicado hace 55 días,2026-03-08,112 visualizaciones,URETA CASTELLI REBECA ALBERTINA [Agente],12 años
117,"S/ 472,650 · USD 137,000",,Calle Marcahuasi 174,"Portada Del Sol Etapa Iii, La Molina",106 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-departamento-en-venta-en-urb.-portada-del-sol-149653647.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=117&n_pos=10,Publicado hace 6 días,2026-04-26,26 visualizaciones,SOCIOS INMOBILIARIOS,8 años
117,"S/ 1,811,250 · USD 525,000",S/ 250 Mantenimiento,altura cuadra 11 de acapulco,"El Sol De La Molina Et.3, La Molina",305 m² tot.,5 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-impecable-moderna-casa-en-condominio-urb.-sol-de-146063381.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=11,Publicado hace más de 1 año,,33 visualizaciones,MONHOUSE BIENES RAICES,14 años
117,"S/ 1,071,000 · USD 315,000",S/ 520 Mantenimiento,JR. TOMASAL 7XX,"Huertos De San Antonio, Santiago de Surco",221 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-super-ocasion-duplex-ph-221-m-sup2--zona-149620101.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=12,Publicado hace 10 días,2026-04-22,,BONOMINI GIANNONI CARLOS LUIS,21 años
117,"S/ 890,000 · USD 258,000",,AV. LAS BALLESTAS,"Los Cedros De Villa Etapa I, Chorrillos",175 m² tot.,8 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-frente-a-parque-en-los-cedros-de-villa-149484646.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=117&n_pos=13,Publicado hace 24 días,2026-04-08,34 visualizaciones,PEDRO Moscoso Lucero [Persona Natural],25 años
117,"S/ 1,734,000 · USD 510,000",,CENTRO COMERCIAL MONTERRICO,"Centro Comercial Monterrico, Santiago de Surco",271 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-de-271-m-sup2--de-terreno-y-con-4-dorm.-147164589.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=14,Publicado hace 275 días,2025-07-31,123 visualizaciones,ZECENARRO & Asociados Inmobiliaria,51 años
117,"S/ 1,220,600 · USD 359,000",S/ 150 Mantenimiento,Jr Viña del Mar 166,"El Sol De La Molina Et.1, La Molina",215 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-sol-de-la-molina-1ra-etapa-condominio-146884788.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=15,Publicado hace 305 días,2025-07-01,187 visualizaciones,Monica La Rosa,23 años
117,"S/ 360,000",S/ 1 Mantenimiento,Calle Australia,"Portales De J.prado, Ate Vitarte",93 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-moderno-depto.-de-estreno-5to-piso-ate-147472665.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=16,Publicado hace 243 días,2025-09-01,60 visualizaciones,Jhonny Lopez Inmobiliaria,A estrenar
117,"S/ 3,150,000 · USD 315,000",,Jr. tomasal 7XX,"Huertos De San Antonio, Santiago de Surco",226 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-ocasion-vendo-duplex-en-tomasal-7xx-santiago-de-surco-149566980.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=17,Publicado hace 15 días,2026-04-17,15 visualizaciones,giovannacocallol,21 años
117,"S/ 1,505,000 · USD 430,000",S/ 750 Mantenimiento,Reynaldo Vivanco 266,"Valle Hermoso Oeste, Santiago de Surco",212 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-amplio-departamento-en-primer-piso-en-urb.-valle-143889785.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=18,Publicado hace más de 1 año,,,C21 AVANTE,10 años
117,"S/ 1,145,000",S/ 550 Mantenimiento,Av. Gregorio Escobedo,"Residencial San Felipe, Jesús María",162 m² tot.,4 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-duplex-estreno-piso-8-jesus-maria-148712428.html?n_src=Listado&n_pills=Parrilla&n_pg=117&n_pos=19,Publicado hace 101 días,2026-01-21,85 visualizaciones,REMAX HABITAT GROUP,A estrenar
117,"S/ 506,600 · USD 149,000",S/ 100 Mantenimiento,Calle Santa Margarita,"El Sol De La Molina Et.2, La Molina",140 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin--oportunidad-unica-en-sol-de-la-molina-ii-etapa!-149340986.html?n_src=Listado&n_pills=Parrilla&n_pg=117&n_pos=20,Publicado hace 40 días,2026-03-23,63 visualizaciones,Roberto Univazo Díaz,27 años
117,"S/ 586,500 · USD 170,000",S/ 150 Mantenimiento,Pueblo Joven Inca Pachacútec - Sector Bernardo Salcedo. Villa María del Triunfo,"Mariano Melgar, Villa María del Triunfo",143 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-estreno-143-m-sup2--3-dorm.-balcon-149456988.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=21,Publicado hace 26 días,2026-04-06,32 visualizaciones,OPCION UNO INMOBILIARIA,2 años
117,"S/ 283,200 · USD 80,000",,Santa Ana 744,"San Diego, San Martín de Porres",111 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-ocasion!-vendo-amplio-dpto-111.20-m-sup2--149040942.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=117&n_pos=22,Publicado hace 68 días,2026-02-23,40 visualizaciones,OFICINAS DEL PACIFICO SAC,13 años
117,"S/ 731,000 · USD 215,000",S/ 310 Mantenimiento,Av. San Borja Sur al 500,"San Borja Sur, San Borja",119 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-la-urb.-san-borja-sur-san-148732152.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=23,Publicado hace 100 días,2026-01-22,125 visualizaciones,DOORS,10 años
117,"S/ 6,700,000 · USD 2,000,000",,Avenida Talara,"San Juan De Miraflores, Villa el Salvador",1340 m² tot.,,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclniin-local-industrial-zonificacion-i-2-industria-149415409.html?n_src=Listado&n_pg=117&n_pos=24,Publicado hace 32 días,2026-03-31,,Conexión Inmobiliaria,40 años
117,"S/ 187,000",,Av. 1 de Mayo,"Los Parques De Villa El Salvador, Villa el Salvador",62 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclappa--tu-nuevo-depa-en-primer-piso-seguridad-24-7-y-bien-149329781.html?n_src=Listado&n_pills=Seguridad&n_pg=117&n_pos=25,Publicado hace 35 días,2026-03-28,233 visualizaciones,Daniel Miniano,12 años
117,"S/ 943,880 · USD 280,000",S/ 600 Mantenimiento,Av. de los Precursores 575,"Valle Hermoso Oeste, Santiago de Surco",134 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-en-venta-en-chacarilla-148917617.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=117&n_pos=26,Publicado hace 82 días,2026-02-09,33 visualizaciones,Carla Albites,7 años
117,"S/ 280,540 · USD 83,000",,URB SAN CARLOS MX F LOTE,"San Carlos Et.1, Comas",40 m² tot.,3 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-en-venta-casa-en-comas-148455794.html?n_src=Listado&n_pg=117&n_pos=27,Publicado hace 138 días,2025-12-15,132 visualizaciones,REMAX DELUXE,42 años
117,"S/ 271,800 · USD 79,000",,Jirón el Rosario 470,"Canto Grande, San Juan de Lurigancho",86 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-canto-grande-san-juan-de-149341136.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=117&n_pos=28,Publicado hace 40 días,2026-03-23,61 visualizaciones,CENTURY21 PRINCIPAL,15 años
117,"S/ 2,217,072 · USD 652,080",,Av. Circunvalación del Golf los Incas 206,"Club Golf Los Incas, Santiago de Surco",312 m² tot.,,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclocin-nuevas-oficinas-de-312-m-sup2--con-vista-al-golf-en-149295878.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=117&n_pos=29,Publicado hace 45 días,2026-03-18,,INMUEBLES PERU,En construcción
117,"S/ 1,210,550 · USD 355,000",S/ 400 Mantenimiento,av san borja sur,"San Borja Sur, San Borja",235 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-duplex-de-estreno-225-m-sup2--en-venta-147623736.html?n_src=Listado&n_pills=Seguridad&n_pg=117&n_pos=30,Publicado hace 227 días,2025-09-17,119 visualizaciones,Mirella López,A estrenar
