precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,direccion_completa,latitud,longitud,URL
2300.0,600.0,300.0,130.0,3.0,2.0,1.0,4.0,1160.0,2025-06-05,surco,A,"av la merced 1010, santiago de surco",-12.1365581,-77.01040669999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-surco-totalmente-remodelado-142246823.html
24310.0,1629000.0,1750.0,362.0,3.0,3.0,2.0,12.0,33.0,2025-04-13,san isidro,A,"santa margarita, san isidro",-12.0970431,-77.03393710000002,https://www.adondevivir.com/propiedades/clasificado/veclapin-espectacular-flat-con-vista-a-parque-en-alq-vta-en-san-146202699.html
3330.0,900.0,380.0,74.0,2.0,2.0,1.0,0.0,30.0,2025-06-04,miraflores,A,"elias aguirre xxx, miraflores",-12.1145462,-77.0347273,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-de-estreno-funcional-y-con-145519497.html
2500.0,,180.0,40.0,1.0,1.0,,4.0,,2025-06-03,barranco,A,"avenida el sol este 176 barranco, barranco",-12.1396577,-77.0216908,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-amoblado-en-barranco-146582158.html
2100.0,,150.0,40.0,,1.0,,5.0,27.0,2025-06-03,barranco,A,"av miguel grau 1502 dpto 8xx, barranco",-12.136867,-77.0224193,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-en-alquiler-en-barranco-frente-al-146594465.html
3000.0,800.0,250.0,76.0,3.0,2.0,1.0,6.0,63.0,2025-06-16,lince,B,"avenida arequipa cuadra 15, lince",-12.0846557,-77.034531,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-con-o-sin-muebles-cerca-a-rebagliati-y-146471096.html
4700.0,1300.0,580.0,124.0,2.0,3.0,2.0,4.0,59.0,2025-06-17,miraflores,A,"ps tejada, miraflores",-12.134162,-77.0227247,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-amoblado-144347323.html
3439.0,950.0,350.0,90.0,2.0,2.0,,5.0,41.0,2025-06-04,miraflores,A,,-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-e-impecable-departamento-a-un-paso-del-malecon-146628837.html
2200.0,,,85.0,2.0,2.0,1.0,30.0,237.0,2025-06-05,surco,A,"calle alameda del rocio 565, santiago de surco",-12.1219245,-76.9886868,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-2do-piso-en-alameda-del-146627370.html
2350.0,650.0,280.0,66.0,2.0,2.0,,8.0,74.0,2025-06-05,surquillo,C,"murray 135, surquillo",-12.1171025,-77.00102729999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-surquillo-cerca-a-la-av-146626344.html
1500.0,,140.0,55.0,2.0,2.0,,1.0,93.0,2025-06-05,chorrillos,B,"los faisanes, chorrillos",-12.1765102,-76.9986077,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-chorrillos-av-los-146626008.html
4600.0,1250.0,350.0,151.0,3.0,2.0,2.0,42.0,29.0,2025-06-05,san isidro,A,"avenida javier prado oeste cdra 5, san isidro",-12.0970297,-77.03391189999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-en-javier-prado-oeste-cdra-5-san-isidro-146625235.html
4048.0,1100.0,429.0,104.0,3.0,3.0,1.0,,,,miraflores,A,"calle san martin miraflores, miraflores",-12.1265489,-77.0280281,https://www.adondevivir.com/propiedades/clasificado/alclapin-oportunidad.-alquiler-centrico-departamento-en-el-146598361.html
6588.0,1800.0,850.0,200.0,4.0,3.0,1.0,10.0,49.0,2025-06-04,miraflores,A,"berlin 734 miraflores, miraflores",-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-amplio-departamento-de-4-dorm.-miraflores-146608711.html
2700.0,,390.0,130.0,3.0,3.0,1.0,7.0,220.0,2025-06-04,surquillo,C,"jr recavarren 1300 surquillo, surquillo",-12.1061196,-77.02445490000001,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-primer-piso-surquillo-san-isidro-146486324.html
1350.0,360.0,,40.0,1.0,1.0,,20.0,253.0,2025-06-04,san miguel,B,"alquilo minidepartamento en san miguel, san miguel",13.4792922,-88.1779182,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-minidepartamento-en-san-miguel-146620695.html
1250.0,,,50.0,2.0,2.0,,0.0,52.0,2025-06-14,la molina,A,"calle curazao 207, la molina",-12.0683727,-76.94257739999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-la-molina-minidpto.-1x1-50-m-sup2--2dorm-2-banos-4to-59560926.html
2300.0,,200.0,70.0,3.0,2.0,,6.0,252.0,2025-05-14,surquillo,C,"c los negocios 179 15047 surquillo lima peru, surquillo",-12.1054508,-77.0222745,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-en-surquillo.-146429721.html
1850.0,,150.0,45.0,1.0,1.0,,0.0,60.0,2025-06-04,jesus maria,B,"av san felipe 758 15072 jesus maria lima peru, jesus maria",-12.082678,-77.0500825,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-de-estreno-146619610.html
2200.0,,170.0,56.0,2.0,2.0,,0.0,131.0,2025-05-06,surquillo,C,"av tomas marsano 2253 15048 surquillo lima peru, surquillo",-12.1230334,-77.0047633,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-de-estreno-en-surquillo.-146358788.html
1390.0,,,50.0,2.0,1.0,,8.0,76.0,2025-05-26,lima cercado,C,"jiron chancay, lima cercado",-12.0458304,-77.038477,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-1-bano-piso-4-sin-ascensor-hospital-146534867.html
1990.0,,250.0,80.0,3.0,2.0,,0.0,,,lima cercado,C,"avenida alejandro bertello, lima cercado",-12.0622495,-77.0665237,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-1-oficina-primer-piso-estreno-146208829.html
2400.0,,150.0,70.0,3.0,2.0,1.0,0.0,,2025-06-15,surco,A,"jiron combate de angamos 542, santiago de surco",-12.1417181,-77.01064769999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-surco-condominio-146722910.html
2000.0,,300.0,65.0,2.0,2.0,,1.0,,2025-06-11,san miguel,B,"hermanos catari, san miguel",-12.0747954,-77.1008502,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-de-estreno-en-hermanos-catari-san-146677006.html
2890.0,,263.0,80.0,2.0,2.0,,5.0,,2025-06-10,miraflores,A,"avenida ernesto diez canseco, miraflores",-12.1221978,-77.0260545,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-amoblado-en-av-ernesto-diez-canseco-146676919.html
3890.0,,590.0,90.0,3.0,2.0,1.0,0.0,,2025-06-10,miraflores,A,"calle piura 454, miraflores",-12.1157297,-77.0329302,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-miraflores-146608302.html
2900.0,800.0,400.0,115.0,3.0,1.0,1.0,20.0,81.0,2025-06-10,miraflores,A,"calle san martin 470, miraflores",-12.1258846,-77.0298868,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-a-pasos-de-la-av-larco-146429330.html
1800.0,,180.0,45.0,1.0,1.0,,0.0,65.0,2025-06-10,surquillo,C,"avenida principal 775 surquillo, surquillo",-12.1187368,-77.0048485,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-en-edificio-principal-775-146668798.html
2590.0,,280.0,55.0,2.0,2.0,1.0,0.0,15.0,2025-06-02,surquillo,C,"calle los canarios, surquillo",-12.1063231,-77.026907,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-todo-de-estreno-calle-los-canarios-146596190.html
2150.0,,200.0,40.0,1.0,1.0,,3.0,46.0,2025-05-30,barranco,A,"avenida almirante grau 1502, barranco",-12.136867,-77.0224193,https://www.adondevivir.com/propiedades/clasificado/alclapin--sin-amoblar-alquilo-departamento-en-barranco-limite-146582567.html
1390.0,,30.0,90.0,3.0,1.0,,10.0,34.0,2025-05-30,los olivos,C,"jiron caraz, los olivos",-11.9939606,-77.0736717,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-1-bano-4to-piso-sin-ascensor-146582119.html
1090.0,,60.0,120.0,4.0,3.0,,2.0,27.0,2025-05-27,callao,C,"las filipinas, callao",-11.9603057,-77.1271885,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-1-oficina-3-banos-super-amplio-145947439.html
1490.0,,150.0,85.0,3.0,2.0,,1.0,36.0,2025-05-23,rimac,C,"alameda del rimac, rimac",-12.017322,-77.0393609,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm-2-banos-estreno-alameda-del-rimac-145507602.html
1290.0,,150.0,65.0,2.0,2.0,,1.0,,2025-05-23,comas,C,"condominio mambo unno, comas",-11.9346342,-77.0646182,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-2-banos-condominio-mambo-unno-comas-146527739.html
2490.0,,190.0,105.0,3.0,2.0,1.0,5.0,352.0,2025-05-23,surco,A,"loma hermosa, santiago de surco",-12.1367306,-76.989096,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-excelentes-acabados-cochera-146509854.html
1590.0,,,100.0,2.0,1.0,,10.0,,2025-05-22,callao,C,"los vinzos, callao",-12.0673599,-77.1088234,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-1-bano-precio-servicios-incluidos-146509846.html
1390.0,,,80.0,3.0,2.0,,8.0,65.0,2025-05-23,los olivos,C,"jiron bulgaria, los olivos",-11.9568004,-77.0739451,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-a-3-cuadras-de-la-146509835.html
1990.0,,250.0,57.0,2.0,2.0,,2.0,95.0,2025-05-23,pueblo libre,B,"manuel ugartechi, pueblo libre",-12.0787501,-77.0582728,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-2-banos-manuel-ugartechi-pueblo-146509822.html
890.0,,120.0,65.0,3.0,2.0,,0.0,25.0,2025-05-16,comas,C,"condominio las praderas, comas",-11.9258179,-77.0612491,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-piso-12-condominio-las-146458464.html
1250.0,,,65.0,2.0,1.0,,10.0,442.0,2025-05-09,surco,A,"camino real, santiago de surco",-12.1514511,-77.0121846,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-1-bano-cuarto-piso-camino-real-146401741.html
1690.0,,190.0,65.0,2.0,2.0,,0.0,39.0,2025-05-09,chorrillos,B,"las gaviotas, chorrillos",-12.1814126,-77.0074155,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-2-dorm.-2-banos-estreno-las-gaviotas-146388353.html
1480.0,,,90.0,3.0,1.0,,8.0,66.0,2025-04-23,los olivos,C,"jr acuario 806, los olivos",-12.0241257,-75.2318586,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-familiar-145604971.html
1700.0,,225.0,57.0,2.0,2.0,,0.0,154.0,2025-03-07,san miguel,B,"los tulipanes y av universitaria san miguel 15088 peru, san miguel",-12.0642545,-77.0783056,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-en-san-miguel-145887522.html
2200.0,,,43.0,1.0,1.0,,0.0,,,magdalena,B,"av pershing 820, magdalena",-12.0911593,-77.05655879999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-magdalena-limite-146582487.html
1490.0,,,150.0,3.0,1.0,,1.0,15.0,2025-06-01,comas,C,"calle juan castro, comas",-11.9481948,-77.0636034,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-segundo-piso-calle-juan-castro-comas-146595379.html
990.0,,130.0,67.0,3.0,2.0,,0.0,30.0,2025-05-28,smp,C,"panamericana con trapiche, san martin de porres",-11.9814397,-77.09697179999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-piso-20-estreno-146432733.html
1090.0,,50.0,60.0,3.0,2.0,,5.0,106.0,2025-04-24,smp,C,"avenida santos chocano, san martin de porres",-11.9889164,-77.0928152,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dorm.-2-banos-santos-chocano-145951549.html
4650.0,1250.0,330.0,45.0,1.0,1.0,,2.0,,2025-02-21,san isidro,A,"calle las camelias cdra 8, san isidro",-12.0950757,-77.0289437,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-con-linda-vista-al-parque-145779995.html
2600.0,,190.0,84.0,3.0,2.0,1.0,,,,jesus maria,B,"jiron huascar 1989, jesus maria",-12.0819653,-77.05037860000002,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-departamento-amoblado-146619506.html
2200.0,,180.0,40.0,1.0,1.0,,0.0,57.0,2025-06-04,jesus maria,B,"jiron huascar al 2000, jesus maria",-12.0824947,-77.0506092,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-jesus-maria-146618247.html
1150.0,330.0,200.0,40.0,1.0,1.0,,6.0,167.0,2025-06-04,la molina,A,"jr puerto pizarro, la molina",-12.1024055,-76.9416357,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex:-pareja-gato-145955660.html
4350.0,325000.0,820.0,112.0,2.0,2.0,1.0,5.0,43.0,2025-06-03,barranco,A,"av san martin 605 barranco, barranco",-12.1402127,-77.02358629999999,https://www.adondevivir.com/propiedades/clasificado/veclapin-vive-en-el-corazon-de-barranco-2-cuadras-del-malecon-146613375.html
5500.0,1500.0,680.0,125.0,3.0,3.0,2.0,9.0,27.0,2025-06-03,barranco,A,"mimosas, barranco",-12.1386169,-77.0251705,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-renta-en-barranco-frente-al-parque-146612088.html
2770.0,750.0,280.0,72.0,3.0,2.0,1.0,12.0,42.0,2025-06-04,barranco,A,"republica de panama 3xx, barranco",-12.1375459,-77.0178566,https://www.adondevivir.com/propiedades/clasificado/alclapin-disfruta-una-panoramica-vista-dpto-tres-dorm.-en-146610834.html
1750.0,490.0,200.0,55.0,1.0,1.0,,2.0,216.0,2025-06-02,barranco,A,"jiron progreso barranco, barranco",-12.1402921,-77.0163942,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-sin-amoblar-en-barranco-146607021.html
2737.0,750.0,310.0,40.0,1.0,1.0,1.0,1.0,,2025-06-02,barranco,A,"avenida grau barranco, barranco",-12.0578231,-77.0212363,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-amoblado-en-barranco-146607381.html
4195.0,1150.0,,99.0,2.0,2.0,1.0,1.0,,2025-06-02,miraflores,A,"av reducto, miraflores",-12.1305439,-77.0235229,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-duplex-miraflores-2d-cochera-amobaldo-y-146591817.html
2390.0,660.0,350.0,52.0,1.0,1.0,1.0,4.0,68.0,2025-06-03,barranco,A,"bustamante 105, barranco",-12.141122,-77.0197238,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-departamento-con-terraza-1-146444367.html
3100.0,850.0,300.0,86.0,2.0,2.0,,15.0,147.0,2025-06-03,miraflores,A,"general vidal, miraflores",-12.1145088,-77.0285767,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-de-86-m-sup2--en-miraflores-de-2-146542759.html
4700.0,1300.0,410.0,131.0,3.0,2.0,2.0,5.0,170.0,2025-06-02,miraflores,A,"grimaldo del solar, miraflores",-12.126032,-77.025981,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-duplex-semi-amoblado-en-el-corazon-de-146073503.html
6935.0,1900.0,309.0,228.0,3.0,3.0,2.0,19.0,43.0,2025-06-03,miraflores,A,"av armendariz al 200, miraflores",-12.1331967,-77.0276633,https://www.adondevivir.com/propiedades/clasificado/alclapin-triplex-penthouse-en-alquiler-y-venta-cerca-a-larcomar-146592294.html
2576.0,700.0,250.0,40.0,1.0,1.0,,0.0,88.0,2025-06-03,san isidro,A,"juan norberto elespuru san isidro, san isidro",-12.0970431,-77.03393710000002,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-amoblado-en-san-isidro-146367142.html
1700.0,,,75.0,3.0,2.0,,1.0,398.0,2025-06-03,surco,A,"alt cdra 2 de jr ayacucho, santiago de surco",-12.0447605,-77.02415409999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-3-dorm.-1-700-soles-146600943.html
5840.0,1600.0,500.0,125.0,2.0,2.0,2.0,2.0,,2025-06-02,miraflores,A,"malecon balta 792 miraflores, miraflores",-12.1242871,-77.0330707,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-amoblado-122-m-sup2--con-terraza-145982844.html
1100.0,,,30.0,1.0,1.0,,1.0,526.0,2025-06-03,san borja,A,"alt cdra 38 de av javier prado, san borja",-12.0860329,-76.985879,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-borja-1-dormitorio-1-100-soles-servicios-incluidos-146600359.html
4380.0,1100.0,900.0,125.0,2.0,3.0,1.0,14.0,259.0,2025-06-03,miraflores,A,"malecon de la marina, miraflores",-12.1152552,-77.0484237,https://www.adondevivir.com/propiedades/clasificado/alclapin-vive-frente-al-mar!-alquilo-dpto-en-malecon-de-la-146246824.html
1800.0,,180.0,60.0,1.0,1.0,,4.0,174.0,2025-06-02,surquillo,C,"calle narciso de la colina, surquillo",-12.1182219,-77.0215328,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-1er-piso-con-terraza-surquillo-146596119.html
4900.0,1350.0,430.0,125.0,2.0,2.0,2.0,12.0,35.0,2025-06-01,san isidro,A,"baltazar la torre, san isidro",-12.0989037,-77.0550098,https://www.adondevivir.com/propiedades/clasificado/alclapin--a-un-paso-del-golf:-departamento-casi-nuevo-en-146595304.html
2896.0,800.0,300.0,80.0,2.0,2.0,1.0,9.0,82.0,2025-06-01,miraflores,A,,-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-en-una-excelente-146592574.html
5402.0,1480.0,700.0,189.0,4.0,2.0,1.0,,,,san isidro,A,"palmeras 331 san isidro al 300, san isidro",-34.470829,-58.5286102,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-san-isidro-146592092.html
2920.0,800.0,280.0,56.0,2.0,2.0,1.0,1.0,72.0,2025-06-01,miraflores,A,"benavides, miraflores",-12.1265231,-77.0169754,https://www.adondevivir.com/propiedades/clasificado/alclapin-benavides-con-larco-excelente-ubicacion-bello-146591858.html
2300.0,620.0,250.0,57.0,2.0,2.0,1.0,0.0,216.0,2025-06-01,jesus maria,B,"av san felipe 758 jesus maria, jesus maria",-12.082678,-77.0500825,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-jesus-maria-146440475.html
2500.0,,250.0,64.0,3.0,1.0,,0.0,91.0,2025-05-31,pueblo libre,B,"jr jose manuel ugarteche 101 pueblo libre, pueblo libre",-12.076447,-77.0562874,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-3-dorm.-edificio-moderno-zonas-comunes-146585609.html
2800.0,770.0,280.0,74.0,3.0,2.0,1.0,,,,lince,B,"av arequipa al 1400, lince",-12.0920545,-77.0332479,https://www.adondevivir.com/propiedades/clasificado/alclapin-74-m-sup2--una-cochera-sin-muebles-3-dorm.-mas-146584326.html
1000.0,,,47.0,1.0,1.0,,1.0,931.0,2025-05-31,lince,B,"16 av arenales, lince",-12.0848073,-77.0355628,https://www.adondevivir.com/propiedades/clasificado/alclapin-lince-1-dormitorio-s-1000-soles-16-av-arenales-146151213.html
9620.0,660000.0,1300.0,310.0,3.0,3.0,2.0,18.0,17.0,2024-11-27,chorrillos,B,,-12.1848841,-77.0074502,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-o-alquilo-deparmento-con-vista-al-mar-en-145159154.html
2500.0,683.0,290.0,67.0,2.0,2.0,,0.0,210.0,2025-05-30,miraflores,A,"av roosbevelt 5595, miraflores",-12.1197966,-77.0181231,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion-alquilo-departamento-2-dorm.-piso-19-de-146560401.html
2700.0,730.0,150.0,80.0,3.0,2.0,1.0,10.0,85.0,2025-05-30,jesus maria,B,"republica de chile jesus maria, jesus maria",-12.0685364,-77.0382954,https://www.adondevivir.com/propiedades/clasificado/alclapin-3-dorm-ascensor-cochera-y-vista-calle-146575428.html
4780.0,1300.0,775.0,153.0,3.0,2.0,1.0,10.0,143.0,2025-05-30,miraflores,A,"calle nicaragua 131, miraflores",-12.1301772,-77.016955,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-primer-piso-con-terraza-y-parrilla-145999424.html
4863.0,1350.0,600.0,137.0,3.0,3.0,2.0,,,,miraflores,A,"juan fanning 846, miraflores",-12.1312625,-77.026636,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-zona-dalmacia-137-m-sup2-143145488.html
2000.0,,290.0,52.0,1.0,1.0,1.0,10.0,153.0,2025-05-30,lince,B,"jr soledad, lince",-12.0848075,-77.0355629,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-lince-a-1-cuadra-de-javier-142667985.html
