,Unnamed: 0,precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,nivel_socioeconomico,latitud,longitud,num_colegios_prox,num_malls_prox,num_hospitales_prox,año,mes,dia,dia_semana,semana,es_fin_de_semana,distrito_ate,distrito_barranco,distrito_brena,distrito_callao,distrito_carabayllo,distrito_chaclacayo,distrito_chorrillos,distrito_cieneguilla,distrito_comas,distrito_el agustino,distrito_independencia,distrito_jesus maria,distrito_la molina,distrito_la victoria,distrito_lima cercado,distrito_lince,distrito_los olivos,distrito_lurigancho,distrito_lurin,distrito_magdalena,distrito_miraflores,distrito_pachacamac,distrito_pucusana,distrito_pueblo libre,distrito_puente piedra,distrito_punta hermosa,distrito_punta negra,distrito_rimac,distrito_san bartolo,distrito_san borja,distrito_san isidro,distrito_san luis,distrito_san miguel,distrito_santa anita,distrito_santa maria del mar,distrito_sjl,distrito_sjm,distrito_smp,distrito_surco,distrito_surquillo,distrito_ves,distrito_vmt
1327,1327,6290.0,650.0,217.0,3.0,3.0,3.0,9.0,110.0,4,-12.1160371,-76.9802169,5,0,0,2024,10,1,1,40,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1328,1328,26000.0,6500.0,899.0,5.0,7.0,8.0,15.0,29.0,4,-12.1026132,-77.04395410000001,1,0,0,2024,8,29,3,35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1329,1329,5920.0,420.0,236.0,3.0,3.0,2.0,14.0,127.0,4,-12.1534398,-76.9665606,16,0,1,2024,6,27,3,26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1330,1330,4700.0,500.0,160.0,3.0,2.0,1.0,20.0,66.0,4,-12.1033978,-76.9802192,2,0,0,2024,6,25,1,26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1331,1331,5625.0,690.0,270.0,3.0,3.0,2.0,10.0,108.0,4,-12.1121123,-76.9886976,5,1,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1332,1332,1700.0,200.0,68.0,3.0,2.0,1.0,6.0,83.0,4,-10.7519065,-77.7564316,0,0,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1333,1333,2000.0,310.0,85.0,3.0,2.0,1.0,0.0,19.0,4,-12.1385796,-76.22763370000001,0,0,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1334,1334,2000.0,310.0,96.0,3.0,2.0,1.0,11.0,61.0,4,-11.118375,-77.60640719999999,0,0,1,2025,3,31,0,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1335,1335,18750.0,310.0,169.0,3.0,3.0,1.0,0.0,61.0,4,-12.7913564,-76.5786837,0,0,0,2024,12,31,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1336,1336,18500.0,1.0,250.0,3.0,3.0,2.0,1.0,61.0,4,-12.7871607,-76.5716728,0,0,0,2024,12,31,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1337,1337,11400.0,1.0,220.0,3.0,4.0,2.0,7.0,61.0,4,-12.9050867,-76.3637285,0,1,0,2024,11,6,2,45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1338,1338,1200.0,310.0,66.0,2.0,1.0,1.0,0.0,61.0,2,-11.9760691,-77.08617079999999,9,0,1,2025,5,6,1,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1339,1339,850.0,310.0,65.0,2.0,1.0,1.0,3.0,59.0,2,-11.9929753,-77.1102037,15,0,0,2025,5,2,4,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1340,1340,850.0,310.0,76.0,3.0,2.0,1.0,1.0,39.0,1,-12.1818969,-76.92731409999999,8,0,0,2025,4,21,0,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1341,1341,2300.0,310.0,135.0,2.0,2.0,1.0,0.0,61.0,1,-12.1678026,-76.9656955,20,0,0,2025,1,19,6,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1342,1342,2200.0,150.0,75.0,3.0,2.0,1.0,12.0,187.0,3,-12.0716566,-77.0478731,13,0,0,2025,6,6,4,23,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,1343,2970.0,300.0,97.0,2.0,3.0,1.0,12.0,83.0,4,-12.1258688,-77.026949,1,0,0,2025,6,6,4,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,1344,2847.0,380.0,65.0,1.0,1.0,1.0,9.0,47.0,4,-12.1183586,-77.0271154,5,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1345,1345,2516.0,200.0,55.0,2.0,2.0,1.0,10.0,30.0,3,-12.1636633,-77.0237686,9,0,3,2025,6,5,3,23,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1346,1346,2000.0,140.0,57.0,2.0,1.0,1.0,18.0,116.0,4,-12.0709117,-76.9419144,8,0,1,2025,6,6,4,23,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1347,1347,3670.0,580.0,110.0,3.0,4.0,1.0,12.0,62.0,4,-12.1191345,-77.036787,8,0,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1348,1348,2990.0,400.0,65.0,2.0,1.0,1.0,5.0,37.0,4,-12.1419993,-77.0224966,11,0,0,2025,6,5,3,23,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1349,1349,3174.0,360.0,74.0,3.0,2.0,1.0,4.0,71.0,3,-12.0885688,-77.0409569,7,0,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,1350,2600.0,180.0,115.0,2.0,2.0,2.0,12.0,326.0,4,-12.1208481,-77.0231221,3,0,1,2025,2,28,4,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1351,1351,2900.0,490.0,89.0,2.0,2.0,1.0,17.0,77.0,4,-12.1154802,-77.03121370000001,7,0,2,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1352,1352,7125.0,795.0,181.0,3.0,2.0,1.0,30.0,27.0,4,-12.1038193,-77.042412,1,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1353,1353,2300.0,250.0,44.0,1.0,1.0,1.0,3.0,80.0,2,-12.1066695,-77.0169018,5,0,0,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1354,1354,16425.0,1280.0,310.0,3.0,3.0,3.0,13.0,77.0,4,-12.11085,-77.04670000000002,4,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1355,1355,2400.0,10.0,80.0,3.0,2.0,1.0,2.0,144.0,3,-12.0802756,-77.03526219999999,17,1,6,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1356,1356,2300.0,300.0,130.0,3.0,2.0,1.0,4.0,1160.0,4,-12.1365581,-77.01040669999999,4,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1357,1357,24310.0,1750.0,362.0,3.0,3.0,2.0,12.0,33.0,4,-12.0970431,-77.03393710000002,5,1,2,2025,4,13,6,15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1358,1358,3330.0,380.0,74.0,2.0,2.0,1.0,0.0,30.0,4,-12.1145462,-77.0347273,9,0,2,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1359,1359,2500.0,180.0,40.0,1.0,1.0,1.0,4.0,61.0,4,-12.1396577,-77.0216908,10,0,0,2025,6,3,1,23,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1360,1360,2100.0,150.0,40.0,2.0,1.0,1.0,5.0,27.0,4,-12.136867,-77.0224193,9,0,0,2025,6,3,1,23,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1361,1361,3000.0,250.0,76.0,3.0,2.0,1.0,6.0,63.0,3,-12.0846557,-77.034531,11,2,4,2025,6,16,0,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1362,1362,4700.0,580.0,124.0,2.0,3.0,2.0,4.0,59.0,4,-12.134162,-77.0227247,10,0,1,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1363,1363,3439.0,350.0,90.0,2.0,2.0,1.0,5.0,41.0,4,-12.122486,-77.0313539,5,1,2,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1364,1364,2200.0,310.0,85.0,2.0,2.0,1.0,30.0,237.0,4,-12.1219245,-76.9886868,6,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1365,1365,2350.0,280.0,66.0,2.0,2.0,1.0,8.0,74.0,2,-12.1171025,-77.00102729999999,7,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1366,1366,1500.0,140.0,55.0,2.0,2.0,1.0,1.0,93.0,3,-12.1765102,-76.9986077,6,0,0,2025,6,5,3,23,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,1367,4600.0,350.0,151.0,3.0,2.0,2.0,42.0,29.0,4,-12.0970297,-77.03391189999999,5,1,2,2025,6,5,3,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1368,1368,4048.0,429.0,104.0,3.0,3.0,1.0,7.0,61.0,4,-12.1265489,-77.0280281,0,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1369,1369,6588.0,850.0,200.0,4.0,3.0,1.0,10.0,49.0,4,-12.122486,-77.0313539,5,1,2,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1370,1370,2700.0,390.0,130.0,3.0,3.0,1.0,7.0,220.0,2,-12.1061196,-77.02445490000001,5,0,1,2025,6,4,2,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
