precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,zona_apeim_cod
2199.0,150.0,48.0,1.0,1.0,,2.0,8.0
10860.0,1312.0,245.0,3.0,2.0,3.0,6.0,7.0
2000.0,,44.0,1.0,1.0,1.0,7.0,7.0
3982.0,500.0,95.0,3.0,3.0,1.0,10.0,8.0
2300.0,280.0,64.0,3.0,1.0,1.0,3.0,8.0
1900.0,150.0,40.0,1.0,1.0,,0.0,6.0
1600.0,,85.0,2.0,1.0,,10.0,7.0
1700.0,,85.0,2.0,1.0,,10.0,8.0
1300.0,,20.0,1.0,1.0,,,7.0
2000.0,190.0,60.0,2.0,2.0,,7.0,6.0
2400.0,270.0,52.0,1.0,1.0,1.0,1.0,8.0
1800.0,,63.0,2.0,1.0,,7.0,8.0
2200.0,,57.0,2.0,2.0,,2.0,6.0
2800.0,200.0,68.0,3.0,2.0,,0.0,6.0
2600.0,150.0,68.0,2.0,2.0,,0.0,6.0
2221.0,,40.0,1.0,1.0,,0.0,6.0
2300.0,,88.0,2.0,1.0,1.0,0.0,7.0
5068.0,,125.0,3.0,2.0,1.0,15.0,6.0
2600.0,195.0,54.0,2.0,2.0,1.0,0.0,8.0
2300.0,180.0,80.0,3.0,3.0,1.0,7.0,6.0
2353.0,220.0,42.0,1.0,1.0,,2.0,8.0
2700.0,400.0,90.0,2.0,2.0,1.0,10.0,6.0
1850.0,250.0,30.0,1.0,1.0,1.0,0.0,8.0
2060.0,230.0,49.0,1.0,1.0,,5.0,7.0
2600.0,,47.0,2.0,2.0,,0.0,8.0
1800.0,1.0,94.0,3.0,2.0,,1.0,4.0
1000.0,,75.0,1.0,1.0,1.0,,2.0
4165.0,538.0,105.0,3.0,3.0,2.0,6.0,8.0
3300.0,500.0,96.0,2.0,2.0,1.0,8.0,
2700.0,200.0,61.0,2.0,2.0,1.0,0.0,8.0
1450.0,,39.0,1.0,1.0,,,6.0
3267.0,300.0,72.0,3.0,2.0,1.0,0.0,6.0
2400.0,,60.0,1.0,1.0,,4.0,
2400.0,300.0,54.0,2.0,1.0,1.0,,8.0
4344.0,450.0,163.0,3.0,2.0,1.0,29.0,7.0
1900.0,115.0,46.0,1.0,1.0,1.0,,7.0
4440.0,600.0,115.0,2.0,2.0,1.0,8.0,8.0
2290.0,50.0,97.0,3.0,2.0,1.0,18.0,6.0
3562.0,250.0,41.0,1.0,1.0,,4.0,8.0
9360.0,1500.0,214.0,3.0,2.0,2.0,,7.0
2250.0,,45.0,1.0,1.0,,0.0,6.0
2500.0,1.0,78.0,3.0,2.0,,0.0,6.0
4745.0,430.0,150.0,3.0,2.0,2.0,10.0,7.0
2100.0,,70.0,3.0,1.0,,10.0,6.0
3500.0,300.0,66.0,2.0,2.0,,1.0,7.0
2350.0,200.0,43.0,1.0,1.0,,1.0,7.0
3000.0,,74.0,2.0,2.0,,1.0,4.0
2300.0,280.0,78.0,3.0,2.0,,0.0,6.0
2960.0,,105.0,3.0,2.0,,,8.0
2700.0,200.0,70.0,3.0,1.0,1.0,,6.0
3000.0,380.0,93.0,2.0,2.0,1.0,,6.0
2100.0,,90.0,3.0,2.0,1.0,10.0,6.0
2900.0,200.0,70.0,2.0,1.0,1.0,11.0,6.0
2300.0,250.0,89.0,2.0,2.0,1.0,5.0,8.0
2600.0,630.0,94.0,1.0,1.0,2.0,,8.0
2500.0,320.0,78.0,2.0,,1.0,1.0,6.0
4000.0,,232.0,3.0,2.0,1.0,20.0,7.0
2500.0,180.0,112.0,3.0,2.0,,15.0,7.0
5535.0,1500.0,387.0,3.0,2.0,2.0,13.0,7.0
2353.0,,55.0,1.0,1.0,,5.0,6.0
2500.0,230.0,55.0,2.0,2.0,,0.0,8.0
2000.0,250.0,41.0,1.0,1.0,,1.0,8.0
2000.0,175.0,45.0,1.0,1.0,,0.0,8.0
2550.0,200.0,55.0,2.0,2.0,,0.0,7.0
2200.0,250.0,47.0,1.0,1.0,,,6.0
2300.0,,75.0,2.0,1.0,,2.0,8.0
2250.0,300.0,56.0,2.0,2.0,,0.0,8.0
2117.0,,45.0,1.0,1.0,,18.0,7.0
2555.0,250.0,39.0,1.0,1.0,,0.0,6.0
2150.0,180.0,65.0,2.0,2.0,,7.0,4.0
2480.0,325.0,45.0,1.0,1.0,1.0,5.0,8.0
4719.0,550.0,156.0,3.0,2.0,2.0,25.0,7.0
1800.0,120.0,62.0,2.0,2.0,,14.0,6.0
2300.0,300.0,54.0,2.0,1.0,,0.0,8.0
6500.0,160.0,180.0,3.0,2.0,2.0,0.0,7.0
1950.0,240.0,72.0,2.0,2.0,,,6.0
1500.0,,52.0,3.0,1.0,,2.0,4.0
3649.0,500.0,120.0,2.0,2.0,1.0,22.0,7.0
3458.0,300.0,129.0,3.0,2.0,1.0,9.0,7.0
2516.0,200.0,45.0,1.0,1.0,1.0,2.0,8.0
2400.0,280.0,73.0,3.0,3.0,1.0,2.0,6.0
1800.0,280.0,50.0,1.0,1.0,1.0,8.0,6.0
2660.0,200.0,68.0,2.0,1.0,,20.0,7.0
3100.0,300.0,48.0,1.0,1.0,,0.0,7.0
2400.0,,107.0,3.0,2.0,,20.0,7.0
1000.0,,39.0,1.0,1.0,,,6.0
3075.0,,71.0,1.0,1.0,1.0,7.0,8.0
2000.0,150.0,65.0,3.0,2.0,,0.0,6.0
2375.0,300.0,40.0,1.0,1.0,1.0,8.0,8.0
2300.0,170.0,52.0,,1.0,,0.0,8.0
3500.0,300.0,72.0,2.0,2.0,2.0,0.0,6.0
4037.0,550.0,133.0,3.0,2.0,1.0,4.0,7.0
2250.0,150.0,44.0,1.0,1.0,,0.0,6.0
3350.0,250.0,75.0,3.0,2.0,1.0,0.0,6.0
3000.0,250.0,42.0,1.0,1.0,1.0,1.0,6.0
5082.0,600.0,160.0,3.0,2.0,2.0,15.0,7.0
1980.0,135.0,37.0,1.0,1.0,,10.0,8.0
2800.0,260.0,82.0,3.0,2.0,1.0,10.0,6.0
2540.0,385.0,80.0,1.0,2.0,1.0,,8.0
9125.0,1100.0,300.0,3.0,4.0,2.0,12.0,7.0
2250.0,300.0,48.0,1.0,1.0,1.0,6.0,8.0
1800.0,180.0,50.0,1.0,1.0,,0.0,4.0
1850.0,180.0,51.0,1.0,1.0,,0.0,6.0
4344.0,400.0,114.0,2.0,2.0,2.0,7.0,7.0
2400.0,180.0,54.0,2.0,1.0,1.0,0.0,6.0
2800.0,,77.0,2.0,1.0,1.0,,8.0
3000.0,340.0,99.0,2.0,2.0,1.0,7.0,6.0
3700.0,300.0,175.0,3.0,3.0,2.0,13.0,7.0
3900.0,400.0,150.0,3.0,3.0,2.0,10.0,7.0
1500.0,140.0,40.0,1.0,1.0,,0.0,4.0
2715.0,11.0,48.0,1.0,1.0,,4.0,6.0
2880.0,320.0,68.0,2.0,2.0,1.0,0.0,7.0
2750.0,280.0,41.0,1.0,1.0,,0.0,8.0
2000.0,185.0,87.0,3.0,3.0,,8.0,6.0
2350.0,164.0,41.0,1.0,1.0,,1.0,6.0
2090.0,270.0,42.0,1.0,1.0,,0.0,8.0
2000.0,180.0,44.0,1.0,1.0,,0.0,6.0
2800.0,210.0,80.0,3.0,2.0,1.0,0.0,6.0
7487.0,1000.0,251.0,3.0,,3.0,9.0,7.0
3700.0,250.0,90.0,2.0,1.0,1.0,0.0,7.0
2968.0,320.0,73.0,1.0,1.0,1.0,4.0,8.0
3375.0,320.0,56.0,1.0,1.0,,3.0,7.0
5689.0,,135.0,,,,9.0,7.0
2300.0,200.0,47.0,1.0,1.0,,0.0,7.0
2800.0,300.0,60.0,2.0,2.0,1.0,1.0,6.0
3650.0,490.0,100.0,2.0,3.0,2.0,12.0,7.0
2200.0,240.0,73.0,3.0,,,3.0,6.0
3000.0,250.0,46.0,1.0,1.0,,3.0,7.0
4000.0,450.0,100.0,3.0,2.0,1.0,8.0,6.0
4163.0,300.0,127.0,2.0,4.0,2.0,6.0,6.0
2718.0,268.0,58.0,1.0,1.0,1.0,14.0,7.0
2964.0,200.0,43.0,1.0,1.0,,5.0,7.0
2625.0,150.0,40.0,1.0,1.0,,20.0,7.0
2625.0,180.0,41.0,1.0,1.0,,4.0,8.0
2000.0,350.0,111.0,3.0,2.0,1.0,18.0,7.0
6897.0,1100.0,200.0,3.0,2.0,2.0,21.0,7.0
2800.0,140.0,140.0,4.0,3.0,,9.0,8.0
10580.0,1800.0,375.0,4.0,3.0,2.0,12.0,7.0
2700.0,,61.0,2.0,1.0,,9.0,6.0
1750.0,120.0,30.0,1.0,1.0,,2.0,6.0
2500.0,70.0,75.0,2.0,2.0,1.0,15.0,7.0
3480.0,550.0,95.0,3.0,2.0,1.0,2.0,7.0
2700.0,150.0,120.0,3.0,2.0,2.0,14.0,7.0
1900.0,200.0,50.0,2.0,1.0,,3.0,6.0
2950.0,290.0,55.0,2.0,1.0,1.0,5.0,8.0
2280.0,165.0,43.0,1.0,1.0,,8.0,6.0
2500.0,350.0,57.0,2.0,2.0,1.0,1.0,6.0
2300.0,220.0,60.0,1.0,,1.0,3.0,8.0
2200.0,150.0,60.0,2.0,2.0,,,6.0
2300.0,220.0,59.0,1.0,,1.0,,8.0
2400.0,250.0,65.0,2.0,1.0,1.0,,6.0
2500.0,,120.0,2.0,2.0,,12.0,6.0
2000.0,,73.0,2.0,1.0,,12.0,8.0
4715.0,300.0,160.0,3.0,2.0,1.0,12.0,7.0
2400.0,230.0,85.0,2.0,2.0,,,6.0
2950.0,280.0,100.0,3.0,2.0,1.0,5.0,6.0
3000.0,200.0,65.0,2.0,2.0,1.0,,6.0
2600.0,400.0,80.0,3.0,2.0,1.0,,8.0
1600.0,170.0,46.0,1.0,1.0,,0.0,4.0
2200.0,,51.0,2.0,2.0,,4.0,6.0
2250.0,210.0,36.0,,1.0,1.0,8.0,8.0
2600.0,200.0,45.0,1.0,1.0,,2.0,8.0
2250.0,210.0,40.0,1.0,1.0,1.0,3.0,8.0
2745.0,360.0,72.0,3.0,2.0,,,6.0
2500.0,230.0,62.0,1.0,,,0.0,7.0
2200.0,200.0,78.0,3.0,2.0,,,6.0
3000.0,400.0,65.0,2.0,2.0,1.0,3.0,7.0
2700.0,,130.0,3.0,2.0,1.0,,7.0
2700.0,270.0,100.0,4.0,3.0,1.0,13.0,6.0
2700.0,280.0,47.0,2.0,2.0,,0.0,8.0
2350.0,200.0,79.0,3.0,2.0,1.0,7.0,6.0
3680.0,300.0,90.0,1.0,2.0,2.0,6.0,7.0
6516.0,775.0,162.0,3.0,2.0,1.0,35.0,7.0
2600.0,400.0,84.0,2.0,2.0,1.0,8.0,6.0
4810.0,600.0,150.0,3.0,2.0,2.0,13.0,7.0
2600.0,250.0,74.0,2.0,2.0,,1.0,6.0
2895.0,,86.0,3.0,2.0,,6.0,6.0
2960.0,280.0,90.0,2.0,2.0,1.0,3.0,8.0
2500.0,300.0,70.0,3.0,2.0,,5.0,6.0
2800.0,250.0,70.0,2.0,2.0,1.0,5.0,6.0
1700.0,,100.0,3.0,2.0,,1.0,5.0
2650.0,,126.0,3.0,2.0,1.0,10.0,6.0
3400.0,350.0,75.0,2.0,2.0,1.0,3.0,8.0
2580.0,280.0,69.0,2.0,2.0,1.0,3.0,6.0
4440.0,550.0,126.0,3.0,3.0,1.0,5.0,7.0
2600.0,,65.0,3.0,2.0,1.0,0.0,7.0
1500.0,150.0,80.0,2.0,1.0,,4.0,5.0
3600.0,380.0,92.0,2.0,2.0,1.0,2.0,7.0
2800.0,226.0,45.0,1.0,1.0,1.0,0.0,7.0
2920.0,280.0,45.0,1.0,1.0,,3.0,7.0
2400.0,240.0,60.0,1.0,2.0,,3.0,6.0
3800.0,,100.0,3.0,2.0,1.0,8.0,6.0
3450.0,280.0,175.0,3.0,3.0,2.0,17.0,7.0
2900.0,200.0,89.0,2.0,2.0,1.0,8.0,7.0
1650.0,180.0,42.0,2.0,1.0,,1.0,8.0
2350.0,250.0,67.0,3.0,2.0,,1.0,8.0
1800.0,,90.0,2.0,1.0,1.0,8.0,7.0
2500.0,280.0,90.0,3.0,2.0,,9.0,6.0
1700.0,,95.0,,1.0,,28.0,6.0
2200.0,140.0,80.0,2.0,1.0,,5.0,9.0
2812.0,,71.0,3.0,2.0,1.0,0.0,8.0
2715.0,250.0,80.0,2.0,2.0,1.0,12.0,6.0
2300.0,210.0,40.0,1.0,1.0,,,8.0
4920.0,250.0,100.0,2.0,2.0,1.0,5.0,8.0
2500.0,250.0,45.0,1.0,1.0,,0.0,8.0
1810.0,150.0,26.0,1.0,1.0,,5.0,8.0
4590.0,,165.0,4.0,3.0,1.0,12.0,6.0
2300.0,250.0,95.0,3.0,2.0,1.0,7.0,7.0
2000.0,140.0,47.0,1.0,1.0,,,6.0
2980.0,350.0,80.0,3.0,2.0,1.0,4.0,6.0
1900.0,200.0,43.0,1.0,1.0,,0.0,6.0
1200.0,,45.0,1.0,1.0,,1.0,7.0
2600.0,300.0,49.0,1.0,1.0,,10.0,8.0
1250.0,,19.0,1.0,1.0,,2.0,7.0
3620.0,530.0,105.0,3.0,2.0,2.0,10.0,8.0
2150.0,250.0,80.0,3.0,2.0,,0.0,6.0
1600.0,120.0,67.0,3.0,1.0,1.0,,7.0
2300.0,12.0,120.0,3.0,2.0,,20.0,8.0
2755.0,410.0,73.0,1.0,1.0,1.0,,8.0
2500.0,280.0,82.0,2.0,2.0,1.0,15.0,7.0
1850.0,170.0,66.0,2.0,2.0,,0.0,8.0
2847.0,280.0,98.0,3.0,1.0,1.0,26.0,7.0
1000.0,100.0,51.0,2.0,1.0,,5.0,4.0
4995.0,,107.0,3.0,2.0,1.0,15.0,8.0
1850.0,160.0,48.0,1.0,1.0,,2.0,6.0
2700.0,325.0,60.0,2.0,2.0,1.0,,8.0
1700.0,250.0,60.0,2.0,1.0,,4.0,6.0
1600.0,150.0,70.0,2.0,1.0,,10.0,6.0
3145.0,,70.0,1.0,1.0,1.0,6.0,8.0
1750.0,200.0,64.0,3.0,2.0,,2.0,6.0
4400.0,600.0,135.0,3.0,3.0,1.0,,6.0
1000.0,,90.0,2.0,2.0,,,2.0
2999.0,150.0,120.0,3.0,2.0,1.0,1.0,7.0
1500.0,100.0,65.0,2.0,2.0,,4.0,4.0
4560.0,200.0,180.0,3.0,2.0,1.0,2.0,7.0
2346.0,270.0,60.0,1.0,1.0,1.0,12.0,8.0
3100.0,290.0,120.0,4.0,3.0,1.0,10.0,6.0
5000.0,800.0,137.0,3.0,3.0,2.0,10.0,7.0
7300.0,787.0,155.0,3.0,2.0,1.0,15.0,7.0
2920.0,250.0,45.0,1.0,1.0,1.0,,8.0
2590.0,230.0,43.0,1.0,1.0,1.0,3.0,8.0
6105.0,500.0,206.0,3.0,3.0,2.0,14.0,7.0
2200.0,200.0,74.0,3.0,2.0,1.0,2.0,7.0
2900.0,200.0,45.0,1.0,1.0,,0.0,8.0
2550.0,200.0,47.0,1.0,1.0,1.0,7.0,6.0
1200.0,100.0,66.0,3.0,1.0,,5.0,4.0
6500.0,400.0,267.0,5.0,3.0,2.0,10.0,7.0
2291.0,280.0,50.0,1.0,1.0,1.0,,8.0
1500.0,180.0,40.0,,,,0.0,6.0
1000.0,,40.0,1.0,1.0,,1.0,8.0
1700.0,140.0,46.0,1.0,1.0,,,6.0
2400.0,220.0,65.0,2.0,1.0,,5.0,6.0
2800.0,,60.0,2.0,2.0,,0.0,6.0
2299.0,149.0,91.0,1.0,1.0,,26.0,7.0
2300.0,150.0,90.0,1.0,1.0,,25.0,7.0
3100.0,350.0,85.0,3.0,2.0,1.0,6.0,6.0
3600.0,350.0,146.0,3.0,3.0,1.0,2.0,6.0
3285.0,250.0,150.0,3.0,2.0,1.0,25.0,7.0
1300.0,105.0,50.0,1.0,1.0,,6.0,6.0
4000.0,200.0,120.0,2.0,1.0,,30.0,7.0
2000.0,200.0,52.0,1.0,1.0,1.0,0.0,6.0
2230.0,150.0,40.0,1.0,1.0,,40.0,7.0
4750.0,410.0,160.0,3.0,4.0,1.0,5.0,7.0
2850.0,335.0,75.0,2.0,1.0,1.0,,7.0
2500.0,300.0,86.0,3.0,2.0,,17.0,6.0
2534.0,220.0,41.0,1.0,1.0,,,8.0
2300.0,160.0,54.0,2.0,1.0,,5.0,8.0
4255.0,315.0,63.0,2.0,2.0,1.0,1.0,8.0
7137.0,,280.0,4.0,3.0,2.0,1.0,7.0
2900.0,,80.0,3.0,2.0,1.0,0.0,4.0
2775.0,230.0,50.0,1.0,1.0,2.0,11.0,7.0
2400.0,300.0,80.0,3.0,2.0,1.0,1.0,8.0
2400.0,180.0,70.0,2.0,2.0,,26.0,7.0
2100.0,200.0,43.0,1.0,1.0,,4.0,8.0
2900.0,580.0,63.0,1.0,1.0,1.0,14.0,8.0
1600.0,125.0,81.0,3.0,2.0,,3.0,10.0
3840.0,300.0,60.0,2.0,2.0,1.0,4.0,8.0
2700.0,250.0,40.0,1.0,1.0,,,7.0
1600.0,,44.0,1.0,1.0,,30.0,6.0
2200.0,280.0,79.0,3.0,2.0,1.0,1.0,6.0
2700.0,300.0,62.0,2.0,2.0,1.0,0.0,6.0
5110.0,500.0,130.0,3.0,2.0,2.0,10.0,7.0
2500.0,250.0,100.0,3.0,2.0,1.0,,8.0
2400.0,250.0,75.0,2.0,2.0,,6.0,6.0
3300.0,470.0,100.0,3.0,2.0,1.0,10.0,6.0
2800.0,400.0,55.0,2.0,2.0,1.0,3.0,7.0
3800.0,260.0,180.0,3.0,2.0,2.0,12.0,6.0
9175.0,1123.0,213.0,3.0,3.0,2.0,25.0,7.0
2000.0,,117.0,2.0,,1.0,25.0,8.0
2100.0,200.0,80.0,2.0,2.0,,10.0,7.0
4600.0,300.0,300.0,3.0,2.0,1.0,15.0,7.0
2280.0,280.0,43.0,1.0,1.0,1.0,,8.0
3200.0,99.0,135.0,3.0,2.0,,3.0,6.0
2392.0,290.0,56.0,1.0,1.0,1.0,,7.0
2940.0,280.0,80.0,1.0,2.0,,8.0,8.0
1650.0,250.0,45.0,1.0,1.0,,,8.0
2600.0,380.0,78.0,3.0,2.0,1.0,5.0,8.0
1550.0,200.0,60.0,,,,,8.0
2000.0,160.0,72.0,3.0,2.0,,4.0,7.0
8640.0,780.0,220.0,4.0,2.0,2.0,10.0,7.0
1760.0,270.0,45.0,2.0,1.0,,,6.0
2790.0,170.0,50.0,1.0,2.0,,7.0,6.0
2150.0,230.0,50.0,1.0,1.0,1.0,,6.0
2600.0,,105.0,3.0,2.0,1.0,0.0,7.0
1800.0,200.0,51.0,1.0,1.0,,0.0,8.0
2550.0,440.0,65.0,2.0,2.0,1.0,3.0,6.0
2500.0,200.0,39.0,1.0,,,5.0,8.0
3280.0,150.0,84.0,3.0,2.0,1.0,20.0,7.0
6878.0,600.0,175.0,3.0,3.0,2.0,20.0,7.0
2500.0,250.0,73.0,3.0,2.0,,0.0,6.0
1600.0,,29.0,1.0,1.0,1.0,15.0,7.0
2775.0,350.0,170.0,2.0,2.0,1.0,52.0,8.0
6750.0,350.0,240.0,3.0,3.0,1.0,,7.0
2804.0,300.0,62.0,2.0,2.0,1.0,0.0,6.0
2000.0,280.0,60.0,2.0,2.0,,1.0,6.0
2400.0,250.0,67.0,2.0,2.0,,0.0,4.0
2900.0,350.0,80.0,2.0,2.0,1.0,15.0,8.0
2300.0,150.0,107.0,3.0,2.0,,4.0,7.0
2500.0,150.0,110.0,3.0,1.0,1.0,30.0,6.0
2775.0,280.0,37.0,1.0,1.0,,4.0,8.0
5320.0,450.0,120.0,2.0,2.0,2.0,18.0,7.0
1800.0,150.0,48.0,1.0,1.0,,0.0,6.0
2800.0,150.0,40.0,1.0,1.0,,1.0,8.0
1600.0,,85.0,2.0,2.0,,1.0,6.0
1200.0,,40.0,1.0,1.0,,1.0,7.0
3500.0,300.0,105.0,4.0,3.0,1.0,,6.0
2000.0,200.0,90.0,3.0,2.0,,8.0,4.0
900.0,,63.0,3.0,2.0,,3.0,1.0
3000.0,,90.0,2.0,1.0,1.0,10.0,7.0
3800.0,360.0,96.0,3.0,3.0,1.0,1.0,7.0
6475.0,1100.0,248.0,3.0,2.0,2.0,15.0,8.0
2850.0,400.0,50.0,2.0,2.0,,1.0,8.0
3000.0,400.0,80.0,2.0,2.0,1.0,2.0,8.0
3914.0,450.0,100.0,1.0,1.0,1.0,5.0,8.0
2812.0,300.0,63.0,2.0,2.0,1.0,6.0,8.0
3111.0,375.0,78.0,2.0,2.0,2.0,2.0,8.0
2750.0,300.0,101.0,3.0,3.0,1.0,,7.0
2356.0,250.0,40.0,1.0,1.0,,1.0,8.0
2000.0,225.0,42.0,1.0,1.0,1.0,7.0,8.0
3000.0,350.0,75.0,2.0,2.0,1.0,,8.0
3800.0,250.0,130.0,2.0,2.0,2.0,15.0,7.0
2584.0,250.0,41.0,1.0,1.0,1.0,5.0,8.0
11000.0,1200.0,360.0,3.0,4.0,3.0,29.0,7.0
3500.0,,240.0,3.0,2.0,1.0,25.0,7.0
5850.0,620.0,120.0,2.0,3.0,1.0,5.0,8.0
4015.0,282.0,122.0,4.0,3.0,1.0,27.0,7.0
2500.0,300.0,52.0,2.0,2.0,1.0,0.0,7.0
2100.0,300.0,87.0,3.0,2.0,1.0,5.0,6.0
2200.0,150.0,63.0,2.0,2.0,,8.0,8.0
2300.0,280.0,65.0,2.0,2.0,1.0,6.0,8.0
900.0,,75.0,2.0,1.0,,6.0,2.0
5400.0,450.0,147.0,3.0,3.0,2.0,0.0,7.0
2300.0,,60.0,3.0,3.0,,0.0,6.0
4350.0,500.0,120.0,3.0,3.0,2.0,9.0,6.0
4970.0,450.0,140.0,3.0,2.0,2.0,11.0,7.0
2500.0,,75.0,2.0,2.0,,1.0,8.0
2100.0,450.0,75.0,3.0,2.0,1.0,6.0,6.0
2100.0,190.0,52.0,2.0,2.0,,0.0,8.0
3500.0,275.0,103.0,3.0,3.0,1.0,10.0,7.0
2392.0,230.0,41.0,1.0,1.0,1.0,3.0,8.0
1600.0,140.0,42.0,1.0,1.0,,10.0,6.0
2400.0,,90.0,1.0,1.0,,2.0,
2555.0,250.0,40.0,1.0,1.0,,,7.0
2390.0,239.0,46.0,1.0,1.0,,0.0,7.0
4440.0,500.0,155.0,3.0,2.0,2.0,5.0,8.0
1550.0,200.0,51.0,2.0,2.0,,0.0,8.0
1850.0,,60.0,1.0,1.0,,,8.0
2000.0,200.0,73.0,2.0,2.0,,2.0,6.0
4070.0,600.0,105.0,1.0,1.0,1.0,15.0,8.0
1600.0,170.0,67.0,3.0,2.0,,8.0,8.0
2693.0,300.0,46.0,1.0,1.0,,0.0,7.0
2490.0,,78.0,3.0,2.0,1.0,0.0,6.0
4512.0,480.0,109.0,1.0,2.0,1.0,10.0,8.0
2146.0,,45.0,1.0,1.0,1.0,2.0,6.0
3441.0,500.0,125.0,3.0,3.0,2.0,12.0,7.0
2000.0,,81.0,3.0,2.0,,5.0,6.0
1700.0,100.0,75.0,,1.0,1.0,10.0,7.0
2000.0,250.0,50.0,1.0,1.0,,0.0,7.0
1500.0,185.0,40.0,,1.0,,5.0,6.0
1550.0,180.0,50.0,2.0,2.0,,0.0,10.0
2200.0,258.0,65.0,3.0,2.0,,5.0,6.0
1850.0,150.0,45.0,1.0,1.0,,7.0,8.0
2500.0,200.0,40.0,1.0,1.0,1.0,0.0,6.0
9250.0,850.0,200.0,3.0,2.0,2.0,20.0,8.0
2600.0,180.0,60.0,2.0,1.0,,25.0,7.0
2300.0,250.0,81.0,3.0,3.0,,16.0,6.0
3000.0,,120.0,,4.0,1.0,15.0,7.0
1600.0,190.0,70.0,3.0,2.0,,7.0,8.0
2200.0,180.0,48.0,1.0,1.0,,0.0,6.0
5840.0,300.0,190.0,3.0,3.0,2.0,14.0,7.0
2100.0,100.0,72.0,3.0,2.0,,12.0,6.0
2400.0,204.0,80.0,3.0,2.0,,18.0,8.0
4600.0,,156.0,3.0,2.0,1.0,50.0,7.0
2400.0,180.0,40.0,1.0,1.0,,3.0,8.0
9200.0,850.0,200.0,3.0,3.0,2.0,20.0,8.0
1184.0,90.0,40.0,,1.0,,50.0,4.0
1800.0,250.0,67.0,3.0,,,0.0,7.0
2700.0,318.0,71.0,3.0,2.0,1.0,0.0,6.0
9000.0,780.0,216.0,3.0,4.0,2.0,5.0,7.0
2450.0,320.0,45.0,1.0,1.0,1.0,7.0,8.0
3980.0,550.0,122.0,3.0,3.0,1.0,0.0,8.0
3500.0,,100.0,3.0,2.0,,10.0,8.0
2500.0,180.0,76.0,2.0,2.0,1.0,12.0,4.0
2200.0,128.0,40.0,1.0,1.0,,0.0,8.0
10220.0,1600.0,200.0,3.0,2.0,2.0,13.0,7.0
1100.0,,45.0,1.0,1.0,,1.0,7.0
2700.0,220.0,41.0,1.0,1.0,,0.0,8.0
2400.0,250.0,42.0,1.0,1.0,,3.0,8.0
1500.0,,70.0,2.0,1.0,,1.0,7.0
927.0,,63.0,2.0,1.0,,6.0,5.0
1300.0,,60.0,2.0,1.0,,0.0,4.0
9450.0,1.0,200.0,3.0,3.0,2.0,5.0,7.0
2400.0,200.0,120.0,3.0,2.0,1.0,10.0,
2290.0,,88.0,3.0,2.0,,8.0,7.0
3500.0,350.0,60.0,2.0,2.0,,3.0,8.0
2000.0,130.0,92.0,2.0,2.0,,10.0,4.0
3300.0,360.0,132.0,2.0,2.0,,45.0,8.0
4180.0,310.0,81.0,1.0,1.0,1.0,8.0,7.0
4000.0,,180.0,3.0,3.0,1.0,15.0,7.0
10875.0,1.0,233.0,4.0,4.0,2.0,10.0,7.0
2650.0,250.0,86.0,3.0,2.0,1.0,3.0,6.0
2300.0,270.0,76.0,2.0,2.0,,4.0,6.0
2600.0,214.0,43.0,3.0,1.0,1.0,,7.0
1850.0,150.0,70.0,2.0,,,30.0,8.0
4450.0,520.0,140.0,3.0,2.0,2.0,9.0,7.0
3357.0,,140.0,2.0,2.0,1.0,5.0,
2480.0,400.0,50.0,1.0,1.0,1.0,26.0,7.0
2690.0,300.0,62.0,2.0,2.0,1.0,0.0,6.0
2400.0,,90.0,1.0,1.0,,0.0,
2007.0,120.0,56.0,2.0,2.0,,8.0,4.0
6570.0,550.0,250.0,3.0,3.0,2.0,10.0,7.0
1650.0,120.0,35.0,1.0,1.0,,10.0,4.0
2100.0,200.0,90.0,3.0,2.0,,9.0,6.0
2600.0,350.0,71.0,2.0,2.0,1.0,5.0,6.0
3515.0,300.0,91.0,2.0,3.0,1.0,9.0,7.0
2900.0,300.0,65.0,2.0,2.0,,5.0,6.0
2000.0,100.0,60.0,1.0,1.0,,30.0,7.0
1800.0,170.0,40.0,1.0,1.0,,0.0,8.0
3250.0,250.0,157.0,4.0,5.0,,9.0,7.0
3250.0,250.0,160.0,4.0,5.0,,10.0,7.0
2240.0,100.0,70.0,1.0,1.0,,11.0,7.0
1600.0,,65.0,2.0,1.0,,,6.0
2600.0,300.0,50.0,2.0,1.0,1.0,3.0,8.0
1200.0,80.0,40.0,1.0,1.0,,20.0,7.0
2600.0,270.0,80.0,2.0,2.0,2.0,15.0,7.0
9050.0,,320.0,4.0,4.0,2.0,7.0,7.0
2600.0,250.0,120.0,3.0,2.0,1.0,,6.0
3060.0,450.0,115.0,3.0,2.0,1.0,20.0,7.0
1700.0,200.0,50.0,1.0,1.0,,8.0,6.0
1100.0,,89.0,3.0,,,19.0,2.0
3000.0,320.0,43.0,1.0,1.0,1.0,6.0,8.0
2700.0,400.0,81.0,2.0,2.0,1.0,0.0,6.0
2000.0,150.0,98.0,3.0,2.0,1.0,10.0,7.0
2100.0,250.0,72.0,2.0,2.0,1.0,8.0,8.0
2200.0,120.0,105.0,4.0,2.0,,18.0,6.0
3300.0,,160.0,4.0,3.0,,12.0,6.0
2340.0,250.0,70.0,2.0,1.0,1.0,,
