precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,num_colegios_prox,num_hospitales_prox,total_ambientes,tiene_estac,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,total_servicios_prox
1500.0,60.0,120.0,3.0,3.0,,0.0,34.0,21,0,6.0,0,3.0,1.0,4.0,21
7200.0,800.0,187.0,3.0,2.0,2.0,24.0,65.0,0,0,5.0,1,3.0,3.0,1.0,0
2960.0,320.0,118.0,2.0,2.0,1.0,25.0,152.0,2,4,4.0,1,3.0,3.0,1.0,6
4941.0,700.0,164.0,3.0,3.0,1.0,,,0,0,6.0,1,3.0,,2.0,0
3374.0,370.0,105.0,2.0,2.0,2.0,,,4,0,4.0,1,3.0,,1.0,4
6480.0,1100.0,204.0,3.0,2.0,3.0,12.0,35.0,0,0,5.0,1,3.0,2.0,1.0,0
6032.0,,130.0,3.0,3.0,1.0,0.0,,0,0,6.0,1,3.0,1.0,2.0,0
6750.0,850.0,172.0,2.0,2.0,2.0,10.0,41.0,0,0,4.0,1,3.0,2.0,1.0,0
3600.0,,152.0,3.0,3.0,1.0,6.0,120.0,14,1,6.0,1,3.0,2.0,2.0,15
10472.0,1300.0,396.0,4.0,4.0,2.0,10.0,,0,0,8.0,1,3.0,2.0,1.0,0
2600.0,250.0,56.0,2.0,1.0,,10.0,81.0,16,3,3.0,0,2.0,2.0,2.0,19
2650.0,150.0,160.0,3.0,1.0,,5.0,19.0,15,0,4.0,0,3.0,1.0,3.0,15
2450.0,390.0,90.0,3.0,3.0,,12.0,141.0,7,0,6.0,0,2.0,2.0,1.0,7
1700.0,,98.0,2.0,1.0,,20.0,84.0,12,0,3.0,0,2.0,2.0,1.0,12
2920.0,290.0,50.0,1.0,1.0,1.0,20.0,20.0,7,5,2.0,1,1.0,2.0,1.0,13
4567.0,,136.0,3.0,3.0,2.0,4.0,18.0,3,0,6.0,1,3.0,1.0,2.0,3
1850.0,,90.0,2.0,2.0,,20.0,91.0,14,0,4.0,0,2.0,2.0,1.0,14
9250.0,1150.0,245.0,3.0,3.0,2.0,10.0,77.0,12,0,6.0,1,3.0,2.0,1.0,12
1800.0,,200.0,3.0,2.0,2.0,4.0,41.0,3,0,5.0,1,3.0,1.0,4.0,3
1200.0,120.0,72.0,3.0,1.0,1.0,8.0,85.0,7,1,4.0,1,2.0,2.0,3.0,8
3800.0,150.0,135.0,4.0,3.0,1.0,50.0,118.0,14,3,7.0,1,3.0,3.0,2.0,17
2800.0,250.0,112.0,3.0,3.0,1.0,15.0,294.0,1,0,6.0,1,3.0,2.0,1.0,1
7200.0,800.0,300.0,3.0,3.0,3.0,15.0,59.0,0,0,6.0,1,3.0,2.0,1.0,0
7707.0,424.0,250.0,3.0,2.0,2.0,0.0,,0,0,5.0,1,3.0,1.0,2.0,0
4800.0,,200.0,3.0,2.0,,5.0,26.0,9,1,5.0,0,3.0,1.0,1.0,10
5500.0,600.0,200.0,3.0,4.0,1.0,10.0,73.0,4,1,7.0,1,3.0,2.0,1.0,5
9500.0,250.0,350.0,3.0,4.0,2.0,10.0,49.0,6,0,7.0,1,3.0,2.0,1.0,7
6290.0,650.0,217.0,3.0,3.0,3.0,9.0,110.0,6,0,6.0,1,3.0,2.0,1.0,6
5920.0,420.0,236.0,3.0,3.0,2.0,14.0,127.0,25,1,6.0,1,3.0,2.0,1.0,28
4700.0,500.0,160.0,3.0,2.0,1.0,20.0,66.0,3,0,5.0,1,3.0,2.0,1.0,3
5625.0,690.0,270.0,3.0,3.0,2.0,10.0,108.0,7,2,6.0,1,3.0,2.0,1.0,9
1700.0,200.0,68.0,3.0,2.0,,6.0,83.0,0,1,5.0,0,2.0,2.0,,1
2000.0,,,3.0,2.0,,0.0,19.0,0,0,5.0,0,,1.0,,0
2000.0,,96.0,3.0,2.0,,11.0,,0,1,5.0,0,2.0,2.0,,1
11400.0,1.0,220.0,3.0,4.0,2.0,7.0,,0,0,7.0,1,3.0,2.0,,0
1200.0,,66.0,2.0,1.0,,0.0,,12,1,3.0,0,2.0,1.0,3.0,13
850.0,,65.0,2.0,1.0,,3.0,59.0,18,0,3.0,0,2.0,1.0,3.0,18
850.0,,76.0,3.0,2.0,,1.0,39.0,9,0,5.0,0,2.0,1.0,4.0,9
2300.0,,135.0,2.0,2.0,,0.0,,25,0,4.0,0,3.0,1.0,4.0,25
2200.0,150.0,75.0,3.0,,,12.0,187.0,16,0,,0,2.0,2.0,2.0,17
2970.0,300.0,97.0,2.0,3.0,1.0,12.0,83.0,1,0,5.0,1,2.0,2.0,1.0,2
2847.0,380.0,65.0,1.0,1.0,1.0,9.0,47.0,7,0,2.0,1,2.0,2.0,1.0,11
2516.0,200.0,55.0,2.0,2.0,1.0,10.0,30.0,11,3,4.0,1,2.0,2.0,2.0,14
2000.0,140.0,57.0,2.0,1.0,1.0,18.0,116.0,9,1,3.0,1,2.0,2.0,1.0,10
3670.0,580.0,110.0,3.0,4.0,1.0,12.0,62.0,9,1,7.0,1,3.0,2.0,1.0,10
2990.0,400.0,65.0,,1.0,1.0,5.0,37.0,12,0,,1,2.0,1.0,1.0,12
3174.0,360.0,74.0,3.0,2.0,1.0,4.0,71.0,10,1,5.0,1,2.0,1.0,2.0,11
2600.0,180.0,115.0,2.0,2.0,2.0,12.0,326.0,5,1,4.0,1,3.0,2.0,1.0,8
2900.0,490.0,89.0,2.0,2.0,1.0,17.0,77.0,8,2,4.0,1,2.0,2.0,1.0,11
7125.0,795.0,181.0,3.0,2.0,1.0,30.0,27.0,1,0,5.0,1,3.0,3.0,1.0,1
2300.0,250.0,44.0,1.0,1.0,1.0,3.0,80.0,5,0,2.0,1,1.0,1.0,3.0,5
2400.0,10.0,80.0,3.0,2.0,,2.0,144.0,22,6,5.0,0,2.0,1.0,2.0,28
2300.0,300.0,130.0,3.0,2.0,1.0,4.0,1160.0,4,0,5.0,1,3.0,1.0,1.0,4
3330.0,380.0,74.0,2.0,2.0,1.0,0.0,30.0,10,2,4.0,1,2.0,1.0,1.0,12
2500.0,180.0,40.0,1.0,1.0,,4.0,,11,0,2.0,0,1.0,1.0,1.0,12
2100.0,150.0,40.0,,1.0,,5.0,27.0,9,0,,0,1.0,1.0,1.0,9
3000.0,250.0,76.0,3.0,2.0,1.0,6.0,63.0,14,4,5.0,1,2.0,2.0,2.0,18
4700.0,580.0,124.0,2.0,3.0,2.0,4.0,59.0,10,1,5.0,1,3.0,1.0,1.0,11
3439.0,350.0,90.0,2.0,2.0,,5.0,41.0,5,2,4.0,0,2.0,1.0,1.0,7
2200.0,,85.0,2.0,2.0,1.0,30.0,237.0,6,0,4.0,1,2.0,3.0,1.0,6
2350.0,280.0,66.0,2.0,2.0,,8.0,74.0,10,0,4.0,0,2.0,2.0,3.0,10
1500.0,140.0,55.0,2.0,2.0,,1.0,93.0,7,0,4.0,0,2.0,1.0,2.0,7
4600.0,350.0,151.0,3.0,2.0,2.0,42.0,29.0,6,2,5.0,1,3.0,3.0,1.0,9
4048.0,429.0,104.0,3.0,3.0,1.0,,,0,0,6.0,1,3.0,,1.0,1
6588.0,850.0,200.0,4.0,3.0,1.0,10.0,49.0,5,2,7.0,1,3.0,2.0,1.0,7
2700.0,390.0,130.0,3.0,3.0,1.0,7.0,220.0,9,1,6.0,1,3.0,2.0,3.0,12
1350.0,,40.0,1.0,1.0,,20.0,253.0,0,0,2.0,0,1.0,2.0,2.0,0
1250.0,,50.0,2.0,2.0,,0.0,52.0,12,1,4.0,0,1.0,1.0,1.0,13
2300.0,200.0,70.0,3.0,2.0,,6.0,252.0,9,1,5.0,0,2.0,2.0,3.0,10
1850.0,150.0,45.0,1.0,1.0,,0.0,60.0,18,3,2.0,0,1.0,1.0,2.0,21
2200.0,170.0,56.0,2.0,2.0,,0.0,131.0,9,0,4.0,0,2.0,1.0,3.0,9
1390.0,,50.0,2.0,1.0,,8.0,76.0,13,2,3.0,0,1.0,2.0,3.0,17
1990.0,250.0,80.0,3.0,2.0,,0.0,,13,0,5.0,0,2.0,1.0,3.0,13
2400.0,150.0,70.0,3.0,2.0,1.0,0.0,,7,0,5.0,1,2.0,1.0,1.0,7
2000.0,300.0,65.0,2.0,2.0,,1.0,,14,2,4.0,0,2.0,1.0,2.0,16
2890.0,263.0,80.0,2.0,2.0,,5.0,,3,0,4.0,0,2.0,1.0,1.0,5
3890.0,590.0,90.0,3.0,2.0,1.0,0.0,,8,1,5.0,1,2.0,1.0,1.0,9
2900.0,400.0,115.0,3.0,1.0,1.0,20.0,81.0,0,0,4.0,1,3.0,2.0,1.0,0
1800.0,180.0,45.0,1.0,1.0,,0.0,65.0,15,1,2.0,0,1.0,1.0,3.0,16
2590.0,280.0,55.0,2.0,2.0,1.0,0.0,15.0,7,3,4.0,1,2.0,1.0,3.0,12
2150.0,200.0,40.0,1.0,1.0,,3.0,46.0,9,0,2.0,0,1.0,1.0,1.0,9
1390.0,30.0,90.0,3.0,1.0,,10.0,34.0,28,4,4.0,0,2.0,2.0,3.0,32
1090.0,60.0,120.0,4.0,3.0,,2.0,27.0,0,0,7.0,0,3.0,1.0,3.0,0
1490.0,150.0,85.0,3.0,2.0,,1.0,36.0,2,0,5.0,0,2.0,1.0,3.0,2
2490.0,190.0,105.0,3.0,2.0,1.0,5.0,352.0,5,0,5.0,1,3.0,1.0,1.0,5
1390.0,,80.0,3.0,2.0,,8.0,65.0,20,0,5.0,0,2.0,2.0,3.0,20
890.0,120.0,65.0,3.0,2.0,,0.0,25.0,2,0,5.0,0,2.0,1.0,3.0,2
1250.0,,65.0,2.0,1.0,,10.0,442.0,9,0,3.0,0,2.0,2.0,1.0,9
1690.0,190.0,65.0,2.0,2.0,,0.0,39.0,7,2,4.0,0,2.0,1.0,2.0,11
1480.0,,90.0,3.0,1.0,,8.0,66.0,0,0,4.0,0,2.0,2.0,3.0,0
1700.0,225.0,57.0,2.0,2.0,,0.0,154.0,7,0,4.0,0,2.0,1.0,2.0,7
2200.0,,43.0,1.0,1.0,,0.0,,8,0,2.0,0,1.0,1.0,2.0,8
990.0,130.0,67.0,3.0,2.0,,0.0,30.0,11,0,5.0,0,2.0,1.0,3.0,11
1090.0,50.0,60.0,3.0,2.0,,5.0,106.0,15,0,5.0,0,2.0,1.0,3.0,15
4650.0,330.0,45.0,1.0,1.0,,2.0,,3,1,2.0,0,1.0,1.0,1.0,5
2600.0,190.0,84.0,3.0,2.0,1.0,,,16,4,5.0,1,2.0,,2.0,20
2200.0,180.0,40.0,1.0,1.0,,0.0,57.0,16,3,2.0,0,1.0,1.0,2.0,19
1150.0,200.0,40.0,1.0,1.0,,6.0,167.0,10,0,2.0,0,1.0,2.0,1.0,10
4350.0,820.0,112.0,2.0,2.0,1.0,5.0,43.0,9,0,4.0,1,3.0,1.0,1.0,9
5500.0,680.0,125.0,3.0,3.0,2.0,9.0,27.0,5,0,6.0,1,3.0,2.0,1.0,5
2770.0,280.0,72.0,3.0,2.0,1.0,12.0,42.0,8,0,5.0,1,2.0,2.0,1.0,9
1750.0,200.0,55.0,1.0,1.0,,2.0,216.0,11,0,2.0,0,2.0,1.0,1.0,12
2737.0,310.0,40.0,1.0,1.0,1.0,1.0,,10,3,2.0,1,1.0,1.0,1.0,13
4195.0,,99.0,2.0,2.0,1.0,1.0,,6,2,4.0,1,2.0,1.0,1.0,8
2390.0,350.0,52.0,1.0,1.0,1.0,4.0,68.0,13,0,2.0,1,2.0,1.0,1.0,14
3100.0,300.0,86.0,2.0,2.0,,15.0,147.0,11,2,4.0,0,2.0,2.0,1.0,17
4700.0,410.0,131.0,3.0,2.0,2.0,5.0,170.0,2,0,5.0,1,3.0,1.0,1.0,3
6935.0,309.0,228.0,3.0,3.0,2.0,19.0,43.0,3,1,6.0,1,3.0,2.0,1.0,4
2576.0,250.0,40.0,1.0,1.0,,0.0,88.0,6,2,2.0,0,1.0,1.0,1.0,9
1700.0,,75.0,3.0,2.0,,1.0,398.0,6,0,5.0,0,2.0,1.0,1.0,7
5840.0,500.0,125.0,2.0,2.0,2.0,2.0,,5,2,4.0,1,3.0,1.0,1.0,7
1100.0,,30.0,1.0,1.0,,1.0,526.0,2,0,2.0,0,1.0,1.0,1.0,3
4380.0,900.0,125.0,2.0,3.0,1.0,14.0,259.0,2,0,5.0,1,3.0,2.0,1.0,2
1800.0,180.0,60.0,1.0,1.0,,4.0,174.0,5,1,2.0,0,2.0,1.0,3.0,8
4900.0,430.0,125.0,2.0,2.0,2.0,12.0,35.0,7,1,4.0,1,3.0,2.0,1.0,8
2896.0,300.0,80.0,2.0,2.0,1.0,9.0,82.0,5,2,4.0,1,2.0,2.0,1.0,7
5402.0,700.0,189.0,4.0,2.0,1.0,,,0,0,6.0,1,3.0,,1.0,0
2920.0,280.0,56.0,2.0,2.0,1.0,1.0,72.0,8,3,4.0,1,2.0,1.0,1.0,11
2300.0,250.0,57.0,2.0,2.0,1.0,0.0,216.0,18,3,4.0,1,2.0,1.0,2.0,21
2500.0,250.0,64.0,3.0,1.0,,0.0,91.0,13,2,4.0,0,2.0,1.0,2.0,15
2800.0,280.0,74.0,3.0,2.0,1.0,,,2,4,5.0,1,2.0,,2.0,7
1000.0,,47.0,1.0,1.0,,1.0,931.0,19,4,2.0,0,1.0,1.0,2.0,23
9620.0,1300.0,310.0,3.0,3.0,2.0,18.0,17.0,7,2,6.0,1,3.0,2.0,2.0,10
2500.0,290.0,67.0,2.0,2.0,,0.0,210.0,6,1,4.0,0,2.0,1.0,1.0,8
2700.0,150.0,80.0,3.0,2.0,1.0,10.0,85.0,8,1,5.0,1,2.0,2.0,2.0,10
4780.0,775.0,153.0,3.0,2.0,1.0,10.0,143.0,6,3,5.0,1,3.0,2.0,1.0,9
4863.0,600.0,137.0,3.0,3.0,2.0,,,4,1,6.0,1,3.0,,1.0,5
2000.0,290.0,52.0,1.0,1.0,1.0,10.0,153.0,19,4,2.0,1,2.0,2.0,2.0,23
1850.0,160.0,39.0,1.0,1.0,,1.0,256.0,17,1,2.0,0,1.0,1.0,2.0,19
8140.0,650.0,154.0,2.0,2.0,2.0,3.0,28.0,4,1,4.0,1,3.0,1.0,1.0,5
2516.0,,36.0,,1.0,1.0,0.0,15.0,5,0,,1,1.0,1.0,1.0,5
3000.0,,66.0,2.0,2.0,1.0,,,16,3,4.0,1,2.0,,2.0,19
7176.0,,279.0,4.0,4.0,2.0,1.0,113.0,4,0,8.0,1,3.0,1.0,1.0,4
2400.0,50.0,140.0,3.0,1.0,,33.0,75.0,10,2,4.0,0,3.0,3.0,2.0,12
8000.0,450.0,147.0,3.0,2.0,2.0,20.0,32.0,3,0,5.0,1,3.0,2.0,1.0,3
3449.0,,85.0,2.0,2.0,1.0,5.0,235.0,5,1,4.0,1,2.0,1.0,1.0,6
2755.0,338.0,60.0,2.0,2.0,1.0,,,0,0,4.0,1,2.0,,1.0,1
1830.0,100.0,25.0,1.0,1.0,,0.0,149.0,3,0,2.0,0,1.0,1.0,1.0,3
2500.0,300.0,41.0,1.0,1.0,,0.0,49.0,0,0,2.0,0,1.0,1.0,2.0,0
2420.0,305.0,45.0,1.0,1.0,1.0,7.0,119.0,8,0,2.0,1,1.0,2.0,1.0,8
7176.0,1.0,279.0,4.0,4.0,2.0,1.0,168.0,3,1,8.0,1,3.0,1.0,1.0,4
5300.0,400.0,125.0,2.0,2.0,2.0,5.0,50.0,11,2,4.0,1,3.0,1.0,1.0,13
6945.0,1100.0,156.0,3.0,3.0,2.0,,,2,0,6.0,1,3.0,,1.0,2
2150.0,200.0,43.0,1.0,1.0,,0.0,69.0,14,3,2.0,0,1.0,1.0,2.0,17
2760.0,200.0,42.0,1.0,1.0,,0.0,31.0,4,1,2.0,0,1.0,1.0,1.0,6
4560.0,630.0,100.0,2.0,2.0,2.0,2.0,47.0,6,2,4.0,1,2.0,1.0,1.0,8
2200.0,350.0,45.0,1.0,1.0,,4.0,20.0,12,0,2.0,0,1.0,1.0,1.0,13
4745.0,,100.0,2.0,2.0,1.0,6.0,,7,0,4.0,1,2.0,2.0,1.0,9
2431.0,250.0,45.0,1.0,1.0,1.0,5.0,56.0,9,0,2.0,1,1.0,1.0,1.0,9
7728.0,1000.0,125.0,2.0,2.0,2.0,3.0,44.0,0,0,4.0,1,3.0,1.0,1.0,0
2650.0,265.0,66.0,2.0,1.0,1.0,0.0,52.0,15,3,3.0,1,2.0,1.0,2.0,18
1900.0,160.0,43.0,,1.0,1.0,9.0,94.0,11,1,,1,1.0,2.0,3.0,13
1784.0,230.0,47.0,1.0,1.0,,18.0,565.0,5,2,2.0,0,1.0,2.0,1.0,7
1500.0,,70.0,2.0,1.0,,5.0,305.0,8,0,3.0,0,2.0,1.0,2.0,8
1500.0,100.0,65.0,2.0,1.0,,25.0,338.0,5,1,3.0,0,2.0,3.0,3.0,8
4070.0,720.0,110.0,2.0,3.0,1.0,4.0,38.0,7,1,5.0,1,3.0,1.0,1.0,12
4255.0,495.0,135.0,3.0,2.0,2.0,9.0,282.0,8,1,5.0,1,3.0,2.0,1.0,9
5505.0,650.0,114.0,3.0,2.0,2.0,1.0,111.0,7,3,5.0,1,3.0,1.0,1.0,10
2900.0,400.0,90.0,2.0,2.0,1.0,3.0,119.0,9,0,4.0,1,2.0,1.0,1.0,9
6100.0,750.0,209.0,2.0,2.0,2.0,7.0,46.0,5,2,4.0,1,3.0,2.0,1.0,7
2000.0,250.0,42.0,1.0,1.0,,4.0,93.0,12,0,2.0,0,1.0,1.0,1.0,13
2700.0,280.0,60.0,1.0,1.0,1.0,15.0,177.0,1,0,2.0,1,2.0,2.0,1.0,1
2200.0,180.0,40.0,2.0,1.0,1.0,0.0,245.0,12,0,3.0,1,1.0,1.0,3.0,12
1900.0,200.0,73.0,3.0,2.0,,8.0,250.0,14,2,5.0,0,2.0,2.0,2.0,16
1900.0,180.0,55.0,1.0,1.0,,0.0,281.0,12,1,2.0,0,2.0,1.0,3.0,13
3200.0,580.0,80.0,2.0,2.0,1.0,3.0,369.0,12,2,4.0,1,2.0,1.0,1.0,15
2000.0,280.0,40.0,1.0,1.0,1.0,5.0,126.0,10,3,2.0,1,1.0,1.0,1.0,14
3704.0,650.0,102.0,2.0,3.0,2.0,8.0,81.0,5,2,5.0,1,3.0,2.0,1.0,7
5520.0,,118.0,3.0,2.0,2.0,2.0,71.0,8,0,5.0,1,3.0,1.0,1.0,9
4732.0,400.0,108.0,2.0,2.0,1.0,13.0,58.0,1,0,4.0,1,3.0,2.0,1.0,1
4750.0,560.0,124.0,2.0,2.0,1.0,5.0,30.0,0,1,4.0,1,3.0,1.0,1.0,1
2600.0,280.0,80.0,2.0,1.0,,20.0,318.0,8,3,3.0,0,2.0,2.0,1.0,13
5180.0,700.0,100.0,2.0,2.0,1.0,1.0,,12,0,4.0,1,2.0,1.0,1.0,13
2100.0,120.0,60.0,2.0,1.0,1.0,20.0,434.0,8,0,3.0,1,2.0,2.0,1.0,8
1650.0,,80.0,2.0,,,2.0,198.0,7,1,,0,2.0,1.0,3.0,10
900.0,,30.0,1.0,1.0,,1.0,844.0,8,0,2.0,0,1.0,1.0,2.0,8
9035.0,830.0,205.0,3.0,2.0,1.0,26.0,71.0,5,0,5.0,1,3.0,3.0,1.0,5
4770.0,560.0,106.0,3.0,2.0,2.0,3.0,41.0,1,1,5.0,1,3.0,1.0,1.0,2
3300.0,350.0,100.0,3.0,3.0,2.0,14.0,343.0,12,1,6.0,1,2.0,2.0,2.0,13
2740.0,260.0,65.0,1.0,2.0,1.0,8.0,114.0,3,0,3.0,1,2.0,2.0,1.0,4
3290.0,528.0,107.0,2.0,2.0,1.0,16.0,,4,1,4.0,1,3.0,2.0,1.0,5
2800.0,400.0,71.0,3.0,2.0,1.0,3.0,106.0,5,1,5.0,1,2.0,1.0,3.0,6
7250.0,450.0,230.0,4.0,3.0,2.0,15.0,484.0,4,1,7.0,1,3.0,2.0,1.0,6
3054.0,280.0,56.0,2.0,2.0,1.0,1.0,59.0,5,2,4.0,1,2.0,1.0,1.0,7
1900.0,200.0,40.0,1.0,1.0,,0.0,252.0,6,2,2.0,0,1.0,1.0,3.0,8
2960.0,400.0,100.0,3.0,3.0,1.0,10.0,345.0,10,2,6.0,1,2.0,2.0,1.0,16
2778.0,,40.0,1.0,1.0,1.0,0.0,62.0,0,0,2.0,1,1.0,1.0,1.0,0
4015.0,281.0,100.0,2.0,2.0,1.0,,,7,2,4.0,1,2.0,,1.0,9
6120.0,1100.0,240.0,3.0,4.0,2.0,8.0,116.0,0,1,7.0,1,3.0,2.0,1.0,1
2600.0,350.0,55.0,1.0,1.0,,8.0,75.0,8,0,2.0,0,2.0,2.0,1.0,8
2830.0,300.0,64.0,2.0,2.0,1.0,9.0,63.0,5,1,4.0,1,2.0,2.0,1.0,7
3180.0,390.0,62.0,1.0,1.0,1.0,6.0,99.0,1,0,2.0,1,2.0,2.0,1.0,1
2800.0,350.0,75.0,3.0,2.0,1.0,5.0,229.0,8,0,5.0,1,2.0,1.0,3.0,9
6973.0,830.0,220.0,4.0,2.0,2.0,11.0,103.0,6,0,6.0,1,3.0,2.0,1.0,6
2800.0,400.0,84.0,3.0,2.0,1.0,19.0,201.0,2,0,5.0,1,2.0,2.0,1.0,3
6100.0,470.0,140.0,,2.0,2.0,4.0,21.0,4,1,,1,3.0,1.0,1.0,6
3100.0,350.0,90.0,3.0,2.0,1.0,6.0,,8,3,5.0,1,2.0,2.0,1.0,11
4232.0,,88.0,3.0,2.0,1.0,18.0,31.0,8,0,5.0,1,2.0,2.0,1.0,9
3100.0,270.0,105.0,3.0,2.0,1.0,2.0,193.0,12,1,5.0,1,3.0,1.0,3.0,13
3500.0,450.0,120.0,3.0,2.0,2.0,9.0,144.0,9,0,5.0,1,3.0,2.0,1.0,9
2700.0,330.0,112.0,3.0,2.0,1.0,0.0,384.0,14,5,5.0,1,3.0,1.0,2.0,19
8784.0,928.0,212.0,3.0,4.0,2.0,16.0,34.0,4,1,7.0,1,3.0,2.0,1.0,5
6600.0,950.0,277.0,4.0,3.0,2.0,19.0,58.0,2,0,7.0,1,3.0,2.0,1.0,2
2600.0,320.0,82.0,3.0,2.0,,4.0,361.0,11,3,5.0,0,2.0,1.0,2.0,14
3300.0,420.0,120.0,3.0,2.0,1.0,15.0,379.0,8,3,5.0,1,3.0,2.0,1.0,11
6105.0,520.0,125.0,2.0,3.0,2.0,2.0,,4,1,5.0,1,3.0,1.0,1.0,5
4200.0,450.0,130.0,3.0,3.0,,10.0,65.0,5,1,6.0,0,3.0,2.0,1.0,6
3300.0,450.0,98.0,3.0,2.0,1.0,5.0,63.0,7,0,5.0,1,2.0,1.0,1.0,7
2950.0,200.0,65.0,1.0,1.0,1.0,12.0,109.0,9,2,2.0,1,2.0,2.0,1.0,12
3300.0,380.0,80.0,2.0,2.0,1.0,7.0,210.0,4,0,4.0,1,2.0,2.0,1.0,4
2497.0,,40.0,1.0,1.0,,1.0,139.0,0,0,2.0,0,1.0,1.0,1.0,0
8784.0,750.0,212.0,3.0,4.0,3.0,16.0,21.0,4,1,7.0,1,3.0,2.0,1.0,5
6188.0,1500.0,210.0,3.0,2.0,2.0,19.0,174.0,5,0,5.0,1,3.0,2.0,1.0,5
6040.0,500.0,138.0,2.0,2.0,1.0,4.0,21.0,5,2,4.0,1,3.0,1.0,1.0,7
4500.0,390.0,120.0,2.0,3.0,1.0,5.0,114.0,1,0,5.0,1,3.0,1.0,1.0,1
2500.0,300.0,103.0,3.0,2.0,,4.0,106.0,30,1,5.0,0,3.0,1.0,3.0,31
2500.0,,160.0,3.0,1.0,1.0,10.0,37.0,23,1,4.0,1,3.0,2.0,4.0,24
5430.0,500.0,212.0,3.0,3.0,2.0,14.0,32.0,4,0,6.0,1,3.0,2.0,1.0,5
2300.0,,100.0,3.0,2.0,,6.0,,25,0,5.0,0,2.0,2.0,2.0,25
2400.0,250.0,64.0,2.0,2.0,,0.0,52.0,9,1,4.0,0,2.0,1.0,3.0,10
3800.0,370.0,105.0,3.0,2.0,1.0,10.0,34.0,11,2,5.0,1,3.0,2.0,1.0,13
4500.0,500.0,125.0,3.0,2.0,1.0,8.0,28.0,2,0,5.0,1,3.0,2.0,1.0,2
2300.0,220.0,65.0,2.0,1.0,1.0,10.0,83.0,13,1,3.0,1,2.0,2.0,3.0,16
2400.0,,61.0,2.0,2.0,,2.0,39.0,7,3,4.0,0,2.0,1.0,3.0,10
3000.0,650.0,100.0,1.0,1.0,1.0,16.0,454.0,10,3,2.0,1,2.0,2.0,1.0,13
8510.0,650.0,182.0,3.0,2.0,2.0,6.0,18.0,2,1,5.0,1,3.0,2.0,1.0,3
2600.0,280.0,60.0,2.0,2.0,1.0,0.0,18.0,6,0,4.0,1,2.0,1.0,3.0,7
2150.0,200.0,60.0,2.0,2.0,,2.0,83.0,11,0,4.0,0,2.0,1.0,3.0,11
2180.0,200.0,55.0,2.0,2.0,,2.0,42.0,11,0,4.0,0,2.0,1.0,3.0,11
2156.0,199.0,58.0,2.0,2.0,,2.0,44.0,11,0,4.0,0,2.0,1.0,3.0,11
2158.0,240.0,59.0,2.0,2.0,,2.0,61.0,11,0,4.0,0,2.0,1.0,3.0,11
5500.0,350.0,148.0,3.0,3.0,1.0,12.0,65.0,4,3,6.0,1,3.0,2.0,1.0,7
4100.0,280.0,100.0,1.0,2.0,1.0,3.0,25.0,8,0,3.0,1,2.0,1.0,1.0,8
4875.0,600.0,158.0,3.0,2.0,2.0,16.0,94.0,4,0,5.0,1,3.0,2.0,1.0,5
2350.0,170.0,43.0,1.0,1.0,,0.0,69.0,2,1,2.0,0,1.0,1.0,1.0,3
3600.0,200.0,235.0,4.0,3.0,1.0,40.0,205.0,9,5,7.0,1,3.0,3.0,1.0,16
2490.0,300.0,88.0,2.0,2.0,1.0,0.0,119.0,8,1,4.0,1,2.0,1.0,3.0,9
1200.0,,90.0,3.0,1.0,,13.0,,29,0,4.0,0,2.0,2.0,3.0,31
3100.0,300.0,48.0,1.0,1.0,,1.0,30.0,9,1,2.0,0,1.0,1.0,1.0,10
4357.0,350.0,165.0,3.0,3.0,1.0,3.0,42.0,4,1,6.0,1,3.0,1.0,1.0,5
5445.0,610.0,175.0,3.0,2.0,1.0,5.0,15.0,4,1,5.0,1,3.0,1.0,1.0,5
4907.0,730.0,150.0,3.0,3.0,1.0,4.0,35.0,4,1,6.0,1,3.0,1.0,1.0,5
3995.0,480.0,121.0,3.0,3.0,1.0,3.0,25.0,7,1,6.0,1,3.0,1.0,1.0,8
3650.0,390.0,170.0,2.0,3.0,2.0,2.0,32.0,0,0,5.0,1,3.0,1.0,1.0,0
4720.0,350.0,130.0,2.0,3.0,1.0,2.0,,2,0,5.0,1,3.0,1.0,1.0,2
5096.0,590.0,130.0,2.0,3.0,1.0,3.0,,6,5,5.0,1,3.0,1.0,1.0,12
2650.0,200.0,80.0,1.0,1.0,1.0,5.0,,7,1,2.0,1,2.0,1.0,1.0,8
2545.0,280.0,55.0,1.0,1.0,,2.0,,12,0,2.0,0,2.0,1.0,1.0,13
2550.0,370.0,80.0,2.0,2.0,,5.0,60.0,0,1,4.0,0,2.0,1.0,1.0,1
4175.0,450.0,135.0,3.0,2.0,1.0,2.0,18.0,0,1,5.0,1,3.0,1.0,1.0,1
2800.0,480.0,79.0,2.0,2.0,1.0,19.0,21.0,7,2,4.0,1,2.0,2.0,1.0,9
1800.0,200.0,51.0,1.0,1.0,,0.0,168.0,10,1,2.0,0,2.0,1.0,3.0,11
2847.0,300.0,60.0,2.0,2.0,1.0,6.0,34.0,1,0,4.0,1,2.0,2.0,1.0,1
3330.0,350.0,139.0,3.0,2.0,1.0,13.0,138.0,4,0,5.0,1,3.0,2.0,1.0,4
