precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,decada_construccion,zona_apeim,zona_apeim_cod,tamano,antiguedad_categoria,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
2600.0,771.0,250.0,60.0,2.0,2.0,0.0,2.0,230.0,2026-03-04,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-2-dorm.-de-60-m-sup2--en-149162840.html?n_src=Listado&n_pills=Seguridad&n_pg=7&n_pos=20,"los jazmines cuadra 3, san isidro",-34.5164204,-58.5438608,0,0,0,0,0,0,train,4.0,0,0,0,0,0,43.333333333333336,2850.0,0.0,Muy Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_1,1,0,Medio
2745.0,820.0,400.0,110.0,3.0,2.0,1.0,6.0,719.0,2025-11-15,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-con-balcon-amoblado-y-equipado-con-cochera!-c.-g-147304013.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=5&n_pos=26,"calle berlin, miraflores",-12.1201575,-77.0376103,6,1,0,0,0,19,train,5.0,7,0,1,0,0,24.954545454545453,3145.0,4.2,Muy Bajo,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_4,4,2,Económico
4200.0,1250.0,500.0,86.0,2.0,2.0,2.0,3.0,340.0,2026-02-20,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-depa-moderno-en-mirasidro-149028447.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=27,"avenida general mendiburu al 600, miraflores",-12.1137075,-77.0465154,4,0,0,0,0,18,train,4.0,4,0,1,0,0,48.83720930232558,4700.0,2.4,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_3,3,2,Económico
3740.0,1100.0,,60.0,2.0,2.0,1.0,0.0,53.0,2026-03-04,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-centro-financiero-149159734.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=7&n_pos=21,"avenida rivera navarrete, san isidro",-12.0950689,-77.026514,3,2,0,1,0,2,train,4.0,6,1,1,0,1,62.333333333333336,,4.0,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_1,1,0,Medio
2900.0,,,65.0,1.0,1.0,1.0,12.0,174.0,2026-02-12,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-148945521.html?n_src=Listado&n_pills=Ascensor&n_pg=4&n_pos=5,"calle 2 de mayo 524 miraflores, miraflores",-12.117808,-77.0339697,7,1,0,0,0,43,train,2.0,8,0,1,0,0,44.61538461538461,,4.8,Muy Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_4,4,0,Medio
4008.0,1200.0,550.0,130.0,2.0,3.0,1.0,4.0,160.0,2026-01-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-con-terraza-amoblado-y-equipado!-c.-g-147985913.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=9,"las dalias, miraflores",-12.1291918,-77.0289245,1,0,0,0,0,8,train,5.0,1,0,1,0,0,30.83076923076923,4558.0,0.6,Bajo,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_1,1,1,Premium
9800.0,2850.0,1050.0,172.0,2.0,2.0,2.0,2.0,19.0,2026-03-20,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-vista-al-mar-duplex-2-habitaciones-149299154.html?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=21,"malecon de la marina federico villareal 116 - dpto 802, miraflores",-12.1186039,-77.0441288,4,0,0,0,0,12,train,4.0,4,0,1,0,0,56.97674418604651,10850.0,2.4,Muy Alto,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_3,3,1,Premium
4020.0,1200.0,350.0,130.0,3.0,3.0,1.0,5.0,402.0,2025-11-20,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-inmejorable-ubicacion!-j.-a-147473641.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=5&n_pos=3,"calle alcanfores, miraflores",-12.1274221,-77.0281033,1,0,0,0,0,8,train,6.0,1,0,1,0,0,30.923076923076923,4370.0,0.6,Bajo,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_1,1,1,Premium
2720.0,800.0,200.0,45.0,1.0,1.0,0.0,4.0,198.0,2026-02-27,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-amoblado-en-la-zona-corporativa-148414169.html?n_src=Listado&n_pills=Amoblado&n_pg=7&n_pos=29,"av rivera navarrete 548, san isidro",-12.0926437,-77.0270135,1,2,0,0,0,4,train,2.0,3,0,0,0,0,60.44444444444444,2920.0,1.7999999999999998,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_1,1,0,Medio
2500.0,740.0,350.0,45.0,1.0,1.0,0.0,0.0,163.0,2026-02-27,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-1-habitacion-con-balcon-edificio-de-148949661.html?n_src=Listado&n_pills=Gimnasio&n_pg=7&n_pos=30,"av ricardo rivera navarrete 665, san isidro",-12.0937713,-77.02637279999999,1,2,0,1,0,2,train,2.0,4,1,0,0,1,55.55555555555556,2850.0,2.8,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_1,1,0,Medio
